user_id,black_win_rate,black_lose_rate,black_draw_rate,black_game_count
Monarca_Chess,52.94117647058824,41.17647058823529,5.88235294117647,51.0
MusicalHumorouspawn,40.42553191489361,55.319148936170215,4.25531914893617,47.0
tryingSomeMoves,41.17647058823529,54.90196078431373,3.92156862745098,51.0
HydroOwl,49.01960784313725,49.01960784313725,1.96078431372549,51.0
KingRichd_3rd,36.0,52.0,12.0,50.0
outra_pessoa,34.0,60.0,6.0,50.0
DonquixoteRobin,0.0,75.0,25.0,4.0
tilin-insano,73.33333333333333,26.666666666666668,0.0,15.0
ChessGuess,57.14285714285714,38.775510204081634,4.081632653061225,49.0
Anskil490,43.13725490196079,50.98039215686274,5.88235294117647,51.0
Smokin555,33.33333333333333,64.70588235294117,1.96078431372549,51.0
Ajith330,50.0,46.0,4.0,50.0
PNBRQKA,0.0,0.0,0.0,0.0
Freezenwill,42.30769230769231,53.84615384615385,3.8461538461538463,26.0
Fruehlingsschwalbe,21.73913043478261,69.56521739130434,8.695652173913043,23.0
cat_luna,48.93617021276596,46.808510638297875,4.25531914893617,47.0
Omarkobe,40.38461538461539,55.769230769230774,3.8461538461538463,52.0
Syadin,43.39622641509434,54.71698113207547,1.8867924528301887,53.0
Ving2009,39.6551724137931,56.896551724137936,3.4482758620689653,58.0
M-Dimash,37.5,58.333333333333336,4.166666666666666,48.0
onkamatkar,60.78431372549019,35.294117647058826,3.92156862745098,51.0
saraj71,41.17647058823529,49.01960784313725,9.803921568627452,51.0
WannaCry2017,44.89795918367347,55.10204081632652,0.0,49.0
Monoco,40.81632653061224,53.06122448979592,6.122448979591836,49.0
lireuille7,37.735849056603776,58.490566037735846,3.7735849056603774,53.0
Katonasz,48.97959183673469,40.81632653061224,10.20408163265306,49.0
MartiN_phl,51.92307692307693,48.07692307692308,0.0,52.0
iro007,53.06122448979592,44.89795918367347,2.0408163265306123,49.0
Slob112,50.943396226415096,45.28301886792453,3.7735849056603774,53.0
Ironslayerdead,46.15384615384615,51.92307692307693,1.9230769230769231,52.0
Uhang_kincai,45.09803921568628,50.98039215686274,3.92156862745098,51.0
Dmytro-1,48.93617021276596,48.93617021276596,2.127659574468085,47.0
jonadav1995,38.0,57.99999999999999,4.0,50.0
JMStr8,46.93877551020408,46.93877551020408,6.122448979591836,49.0
ALebedevGuitar,39.58333333333333,56.25,4.166666666666666,48.0
Justdefense,46.15384615384615,46.15384615384615,7.6923076923076925,39.0
il_76-il,31.37254901960784,68.62745098039215,0.0,51.0
SenuASK,56.60377358490566,41.509433962264154,1.8867924528301887,53.0
vinodkedaram,42.0,52.0,6.0,50.0
ABC99999999,54.54545454545454,38.63636363636363,6.8181818181818175,44.0
ramin_cihangir,0.0,100.0,0.0,1.0
vistanutzer,0.0,0.0,0.0,0.0
ethanlebg,53.191489361702125,42.5531914893617,4.25531914893617,47.0
Icoorus,45.28301886792453,50.943396226415096,3.7735849056603774,53.0
amrghobara,51.85185185185185,38.88888888888889,9.25925925925926,54.0
Tasiman,47.16981132075472,49.056603773584904,3.7735849056603774,53.0
jasurc443,48.0,50.0,2.0,50.0
odunkutk1,50.0,50.0,0.0,50.0
RoboGay,48.97959183673469,42.857142857142854,8.16326530612245,49.0
ManVanMelle,51.85185185185185,38.88888888888889,9.25925925925926,54.0
AT007338,10.638297872340424,82.97872340425532,6.382978723404255,47.0
Abhilash001,42.0,52.0,6.0,50.0
SteamPwrdAereoPawns,61.53846153846154,38.46153846153847,0.0,13.0
RAA74,44.0,56.00000000000001,0.0,50.0
MIKAELW,50.0,41.66666666666667,8.333333333333332,12.0
IRMANDADE,65.3061224489796,34.69387755102041,0.0,49.0
ObivanKenoby,54.90196078431373,45.09803921568628,0.0,51.0
progyprog,41.66666666666667,54.166666666666664,4.166666666666666,48.0
stalinic,41.17647058823529,54.90196078431373,3.92156862745098,51.0
Caro-KannMindControl,58.333333333333336,41.66666666666667,0.0,12.0
RRLLMM,37.735849056603776,58.490566037735846,3.7735849056603774,53.0
Capitano181,42.30769230769231,51.92307692307693,5.769230769230769,52.0
MarceloBielsa33,40.0,54.0,6.0,50.0
rghrck,51.02040816326531,48.97959183673469,0.0,49.0
Bruncvik,53.84615384615385,42.30769230769231,3.8461538461538463,52.0
Soham_Kulthe,19.607843137254903,74.50980392156863,5.88235294117647,51.0
pitagorin7,46.15384615384615,48.07692307692308,5.769230769230769,52.0
simone_rgm,45.09803921568628,50.98039215686274,3.92156862745098,51.0
HighVariance,51.02040816326531,44.89795918367347,4.081632653061225,49.0
AKS008,38.0,54.0,8.0,50.0
Vlasov_Alekxandr,53.06122448979592,42.857142857142854,4.081632653061225,49.0
viktor39,46.93877551020408,44.89795918367347,8.16326530612245,49.0
at-oturtma,39.285714285714285,53.57142857142857,7.142857142857142,56.0
HeKrOmAnT,47.05882352941176,45.09803921568628,7.84313725490196,51.0
pbkttc,60.416666666666664,25.0,14.583333333333334,48.0
aditivasudeva,36.734693877551024,53.06122448979592,10.20408163265306,49.0
PatushanXD,0.0,100.0,0.0,5.0
Blabub,45.28301886792453,49.056603773584904,5.660377358490567,53.0
Aisyahku,,,,
heisenberg_59,47.05882352941176,50.98039215686274,1.96078431372549,51.0
HaRrisoN_WellS_0,77.77777777777779,22.22222222222222,0.0,9.0
rs61,52.0,46.0,2.0,50.0
saharshamity,46.0,52.0,2.0,50.0
Ali_Ardabili,32.0,62.0,6.0,50.0
vishnu879,50.0,46.0,4.0,50.0
koala122,32.0,66.0,2.0,50.0
o7777,42.857142857142854,48.97959183673469,8.16326530612245,49.0
BARBAROSALover,34.69387755102041,61.224489795918366,4.081632653061225,49.0
soner_iu,75.67567567567568,13.513513513513514,10.81081081081081,37.0
Wladi-71,39.130434782608695,60.86956521739131,0.0,46.0
ian_j,40.0,52.0,8.0,50.0
czapus,40.0,54.0,6.0,50.0
Karavaev74,25.0,75.0,0.0,4.0
NAEEM600,56.25,39.58333333333333,4.166666666666666,48.0
EykaScada,44.230769230769226,53.84615384615385,1.9230769230769231,52.0
chhota_bachha,56.25,41.66666666666667,2.083333333333333,48.0
awdangit,39.21568627450981,56.86274509803921,3.92156862745098,51.0
ekn_ylcn,46.93877551020408,53.06122448979592,0.0,49.0
Los5hermanos,56.25,43.75,0.0,48.0
fox080,48.0,44.0,8.0,50.0
DARCUAMIM,42.30769230769231,53.84615384615385,3.8461538461538463,52.0
SMi_1970,40.81632653061224,46.93877551020408,12.244897959183673,49.0
biokompott,47.05882352941176,43.13725490196079,9.803921568627452,51.0
wirsch,50.98039215686274,47.05882352941176,1.96078431372549,51.0
Jesscalimag,54.90196078431373,41.17647058823529,3.92156862745098,51.0
GCarbajal,7.6923076923076925,84.61538461538461,7.6923076923076925,13.0
Frizzelhautern,39.21568627450981,56.86274509803921,3.92156862745098,51.0
davidjguillermo,37.5,56.25,6.25,48.0
MemoRmz,60.0,34.0,6.0,50.0
kabulos,42.857142857142854,42.857142857142854,14.285714285714285,7.0
dylane33,46.15384615384615,48.07692307692308,5.769230769230769,52.0
Aristotele73,25.0,75.0,0.0,4.0
polish_fighter,24.444444444444443,68.88888888888889,6.666666666666667,45.0
KasarLooper,45.09803921568628,54.90196078431373,0.0,51.0
jil1965,50.0,46.0,4.0,50.0
levchikbullet,100.0,0.0,0.0,1.0
Forestxxx,44.89795918367347,48.97959183673469,6.122448979591836,49.0
YankeeDodson,54.0,38.0,8.0,50.0
Bala79,0.0,100.0,0.0,1.0
Moraya,46.0,50.0,4.0,50.0
SoheiliM,44.230769230769226,50.0,5.769230769230769,52.0
demarcuscousins,46.42857142857143,42.857142857142854,10.714285714285714,56.0
G_krishnan,49.01960784313725,47.05882352941176,3.92156862745098,51.0
greennight,47.27272727272727,29.09090909090909,23.636363636363637,55.0
sereppy,38.0,57.99999999999999,4.0,50.0
AndyBoehme,46.0,44.0,10.0,50.0
Leopold12345,36.53846153846153,61.53846153846154,1.9230769230769231,52.0
Teddy-Teclebrhan,51.02040816326531,34.69387755102041,14.285714285714285,49.0
qqwref,43.13725490196079,56.86274509803921,0.0,51.0
Ishmael_in_Chess,25.0,62.5,12.5,8.0
kahvitauko,32.0,54.0,14.000000000000002,50.0
hot_dog_beast,38.775510204081634,55.10204081632652,6.122448979591836,49.0
Mimma,40.81632653061224,44.89795918367347,14.285714285714285,49.0
BanaleKralen,41.17647058823529,56.86274509803921,1.96078431372549,51.0
Mohamed_AL_Shaqiri,39.58333333333333,56.25,4.166666666666666,48.0
explosionbrainchess,47.91666666666667,43.75,8.333333333333332,48.0
strided,48.0,52.0,0.0,50.0
zehnebartar_club,54.90196078431373,41.17647058823529,3.92156862745098,51.0
Emrey1lmaz,55.10204081632652,44.89795918367347,0.0,49.0
ALONGUS,63.26530612244898,32.6530612244898,4.081632653061225,49.0
fastblitzer_cgn,46.93877551020408,42.857142857142854,10.20408163265306,49.0
alessandrocarvalhaes,41.17647058823529,58.82352941176471,0.0,51.0
alshaib1962,54.166666666666664,45.83333333333333,0.0,48.0
kars78,46.0,44.0,10.0,50.0
Jf_The_Best,11.320754716981131,86.79245283018868,1.8867924528301887,53.0
IVRazor_MyJL,62.96296296296296,31.48148148148148,5.555555555555555,54.0
kirillun1027,33.33333333333333,50.0,16.666666666666664,18.0
IhmeSaataja,47.05882352941176,49.01960784313725,3.92156862745098,51.0
Ssundee2130,57.14285714285714,28.57142857142857,14.285714285714285,7.0
Lambo1966,40.0,52.0,8.0,50.0
ie1,36.0,56.00000000000001,8.0,50.0
ilpignatore07,47.05882352941176,49.01960784313725,3.92156862745098,51.0
waterson_237,37.5,62.5,0.0,16.0
Otxariturralde,44.89795918367347,55.10204081632652,0.0,49.0
Andless_Feefle,41.66666666666667,47.91666666666667,10.416666666666668,48.0
chesskose2842,44.89795918367347,51.02040816326531,4.081632653061225,49.0
Markkut,42.0,57.99999999999999,0.0,50.0
RatofNimh,48.0,46.0,6.0,50.0
Vova5960,35.41666666666667,58.333333333333336,6.25,48.0
Carta_Vetrata,48.97959183673469,42.857142857142854,8.16326530612245,49.0
Kiskar,62.5,33.33333333333333,4.166666666666666,48.0
shashankmis123,33.33333333333333,66.66666666666666,0.0,18.0
bad-brains,41.66666666666667,50.0,8.333333333333332,48.0
anayagarwal2008,43.39622641509434,52.83018867924528,3.7735849056603774,53.0
ngibator2022,43.13725490196079,56.86274509803921,0.0,51.0
datajunkie,52.94117647058824,43.13725490196079,3.92156862745098,51.0
Lishadark,51.02040816326531,44.89795918367347,4.081632653061225,49.0
Khwan7,26.47058823529412,73.52941176470588,0.0,34.0
Ms-MaNHaTTaN,44.0,56.00000000000001,0.0,50.0
Z2cd3,60.416666666666664,39.58333333333333,0.0,48.0
OhanyanEminChess,50.98039215686274,39.21568627450981,9.803921568627452,51.0
XXiloop32,44.89795918367347,48.97959183673469,6.122448979591836,49.0
in24,44.89795918367347,53.06122448979592,2.0408163265306123,49.0
Nocturnas,39.21568627450981,54.90196078431373,5.88235294117647,51.0
shaurya1702,57.89473684210527,33.33333333333333,8.771929824561402,57.0
Weak1Slow1,39.21568627450981,52.94117647058824,7.84313725490196,51.0
BatmanBinSuparman,59.61538461538461,38.46153846153847,1.9230769230769231,52.0
jrpenteado,39.58333333333333,54.166666666666664,6.25,48.0
BigCarl,40.74074074074074,59.25925925925925,0.0,54.0
bob_tables,64.91228070175438,31.57894736842105,3.508771929824561,57.0
millesabords,45.09803921568628,50.98039215686274,3.92156862745098,51.0
cybermanic,49.01960784313725,50.98039215686274,0.0,51.0
Utere,38.775510204081634,48.97959183673469,12.244897959183673,49.0
AMIR-77777777,55.10204081632652,38.775510204081634,6.122448979591836,49.0
iva182,76.92307692307693,21.153846153846153,1.9230769230769231,52.0
zeta2k,42.0,56.00000000000001,2.0,50.0
lucasmaximus2,100.0,0.0,0.0,1.0
Kaspa_nor,52.083333333333336,43.75,4.166666666666666,48.0
Zsakk19,56.00000000000001,44.0,0.0,50.0
slapduck,47.91666666666667,47.91666666666667,4.166666666666666,48.0
ChessPlayer15346,38.88888888888889,58.333333333333336,2.7777777777777777,36.0
Ahm_EDbnd,25.0,75.0,0.0,4.0
DrMHJ,44.0,50.0,6.0,50.0
Ebi2000,40.35087719298245,47.368421052631575,12.280701754385964,57.0
LinconLuz,36.17021276595745,61.702127659574465,2.127659574468085,47.0
EnvySmart,65.38461538461539,23.076923076923077,11.538461538461538,52.0
damuero,20.40816326530612,75.51020408163265,4.081632653061225,49.0
MMM005,29.411764705882355,62.74509803921568,7.84313725490196,51.0
JG_NAV,37.25490196078432,52.94117647058824,9.803921568627452,51.0
whataper,44.0,46.0,10.0,50.0
serg54,42.0,50.0,8.0,50.0
Grandpa70,45.09803921568628,52.94117647058824,1.96078431372549,51.0
FuegoAbrumador,49.01960784313725,39.21568627450981,11.76470588235294,51.0
DrFlagstein,,,,
AladarProGT,,,,
xeque60,55.55555555555556,38.88888888888889,5.555555555555555,54.0
SuneSon,33.33333333333333,50.0,16.666666666666664,18.0
Zeneval,55.10204081632652,42.857142857142854,2.0408163265306123,49.0
Yadu868,42.857142857142854,51.42857142857142,5.714285714285714,35.0
lazzza_xx,0.0,0.0,0.0,0.0
ValidAlekhine,54.0,40.0,6.0,50.0
z2win,59.61538461538461,40.38461538461539,0.0,52.0
Brenjos,50.98039215686274,41.17647058823529,7.84313725490196,51.0
harolmonsalve,40.81632653061224,53.06122448979592,6.122448979591836,49.0
gectiborunpazari,41.66666666666667,47.91666666666667,10.416666666666668,48.0
blindfold_chess_7,42.857142857142854,57.14285714285714,0.0,14.0
miaowha,31.37254901960784,56.86274509803921,11.76470588235294,51.0
hadeed,39.21568627450981,52.94117647058824,7.84313725490196,51.0
quicksilver2,45.09803921568628,47.05882352941176,7.84313725490196,51.0
venco_m,56.25,43.75,0.0,48.0
Marea_Unire_1918,52.94117647058824,45.09803921568628,1.96078431372549,51.0
vlh,57.99999999999999,34.0,8.0,50.0
Arielchezz77,46.0,46.0,8.0,50.0
plansugus,49.01960784313725,47.05882352941176,3.92156862745098,51.0
NeverOFzero,49.01960784313725,43.13725490196079,7.84313725490196,51.0
Nikk128,40.0,60.0,0.0,5.0
lynus_kho,43.13725490196079,56.86274509803921,0.0,51.0
Nebet,49.01960784313725,45.09803921568628,5.88235294117647,51.0
EtPeVe,0.0,100.0,0.0,4.0
Juanjojjl,38.0,56.00000000000001,6.0,50.0
BowleORice,51.02040816326531,42.857142857142854,6.122448979591836,49.0
Ford_Crown_Vic,20.0,73.33333333333333,6.666666666666667,15.0
bowbeforeme,39.21568627450981,49.01960784313725,11.76470588235294,51.0
ZeruHmyz,32.0,52.0,16.0,50.0
jonny0112,56.00000000000001,38.0,6.0,50.0
LolaIce,34.69387755102041,61.224489795918366,4.081632653061225,49.0
Zambran,47.05882352941176,49.01960784313725,3.92156862745098,51.0
vaishu3303,0.0,100.0,0.0,1.0
Aladdinsalman,54.166666666666664,41.66666666666667,4.166666666666666,48.0
A7nour73,53.84615384615385,42.30769230769231,3.8461538461538463,52.0
mo7karim,50.0,44.230769230769226,5.769230769230769,52.0
DerSchachArzt,33.33333333333333,56.86274509803921,9.803921568627452,51.0
Justin20140815,60.86956521739131,32.608695652173914,6.521739130434782,46.0
Gennadiy300iq,44.89795918367347,53.06122448979592,2.0408163265306123,49.0
saam2022,32.6530612244898,65.3061224489796,2.0408163265306123,49.0
RolliI,48.0,48.0,4.0,50.0
KING-BKD,37.03703703703704,53.70370370370371,9.25925925925926,54.0
GPLuiS,32.6530612244898,63.26530612244898,4.081632653061225,49.0
B0103232338,44.44444444444444,50.0,5.555555555555555,54.0
himselfCaTaHa,52.94117647058824,45.09803921568628,1.96078431372549,51.0
PESKI,56.25,37.5,6.25,48.0
Curiosito,59.57446808510638,36.17021276595745,4.25531914893617,47.0
HamedKolajei,39.21568627450981,58.82352941176471,1.96078431372549,51.0
Timur96,43.13725490196079,49.01960784313725,7.84313725490196,51.0
Swissknight17,61.29032258064516,35.483870967741936,3.225806451612903,31.0
Ticolv,57.14285714285714,36.734693877551024,6.122448979591836,49.0
dmitrijiiiGM,62.0,28.000000000000004,10.0,50.0
BbZ2018,26.53061224489796,71.42857142857143,2.0408163265306123,49.0
guile_mig,39.130434782608695,56.52173913043478,4.3478260869565215,46.0
TR3Z,53.06122448979592,40.81632653061224,6.122448979591836,49.0
pawninthedawn,55.10204081632652,40.81632653061224,4.081632653061225,49.0
Periostio,54.90196078431373,45.09803921568628,0.0,51.0
Viktor37bulaew,0.0,50.0,50.0,2.0
SashaMun,65.3061224489796,34.69387755102041,0.0,49.0
C-6YXTbI-6APAXTbI,36.734693877551024,51.02040816326531,12.244897959183673,49.0
Great1099,38.095238095238095,47.61904761904761,14.285714285714285,21.0
MightBeDecent,48.0,40.0,12.0,50.0
auror4,45.28301886792453,52.83018867924528,1.8867924528301887,53.0
MasterBishop,36.734693877551024,55.10204081632652,8.16326530612245,49.0
alexeishmidt,42.857142857142854,55.10204081632652,2.0408163265306123,49.0
AnatraCubista,48.0,44.0,8.0,50.0
fenixwolf9104,48.97959183673469,44.89795918367347,6.122448979591836,49.0
EGORZEMLIANOV,40.0,56.00000000000001,4.0,50.0
AWildAccountant,40.0,56.00000000000001,4.0,50.0
julianomagnus,52.083333333333336,45.83333333333333,2.083333333333333,48.0
osprey7,42.0,52.0,6.0,50.0
Wolf6666,8.88888888888889,91.11111111111111,0.0,45.0
Massimissa50,45.09803921568628,52.94117647058824,1.96078431372549,51.0
HrayrArm,50.0,50.0,0.0,4.0
mesterseen,30.0,60.0,10.0,50.0
pacman1354,50.0,35.41666666666667,14.583333333333334,48.0
marcomira,47.05882352941176,49.01960784313725,3.92156862745098,51.0
vania457,49.056603773584904,47.16981132075472,3.7735849056603774,53.0
Digitaldreamer,54.90196078431373,39.21568627450981,5.88235294117647,51.0
harsha15,86.0,6.0,8.0,50.0
vlad_thechesslover,45.09803921568628,52.94117647058824,1.96078431372549,51.0
TheChessMate2018,40.35087719298245,56.14035087719298,3.508771929824561,57.0
mortpal,68.75,29.166666666666668,2.083333333333333,48.0
Devdev,38.775510204081634,55.10204081632652,6.122448979591836,49.0
hhb9,45.09803921568628,50.98039215686274,3.92156862745098,51.0
jvr84,46.0,50.0,4.0,50.0
Jega15,43.75,52.083333333333336,4.166666666666666,48.0
coolqueenbee,0.0,0.0,0.0,0.0
Xplo1983,18.181818181818183,72.72727272727273,9.090909090909092,22.0
RolandM1,48.0,46.0,6.0,50.0
TZahar,45.09803921568628,52.94117647058824,1.96078431372549,51.0
ILLYA_Belov,48.0,42.0,10.0,50.0
AnaDzuba,51.02040816326531,42.857142857142854,6.122448979591836,49.0
armyan,53.06122448979592,42.857142857142854,4.081632653061225,49.0
napirnet,50.0,43.75,6.25,48.0
thejc50,54.0,42.0,4.0,50.0
Ashraf202,44.0,56.00000000000001,0.0,50.0
KeonSK,0.0,0.0,0.0,0.0
biffdiggerence,36.734693877551024,40.81632653061224,22.448979591836736,49.0
Anton87582,52.38095238095239,42.857142857142854,4.761904761904762,21.0
xyz1981,63.82978723404256,31.91489361702128,4.25531914893617,47.0
beatermachine,,,,
chessknocker7,28.000000000000004,62.0,10.0,50.0
dogrovas,39.21568627450981,58.82352941176471,1.96078431372549,51.0
petrover,54.0,40.0,6.0,50.0
Noot_Noot1,48.07692307692308,50.0,1.9230769230769231,52.0
VitusIII,56.60377358490566,37.735849056603776,5.660377358490567,53.0
freyrolito,47.05882352941176,47.05882352941176,5.88235294117647,51.0
AZF0001,41.66666666666667,56.25,2.083333333333333,48.0
MastaOfDisasta,50.0,46.15384615384615,3.8461538461538463,52.0
fockengrind,44.230769230769226,51.92307692307693,3.8461538461538463,52.0
Xavi_M,56.00000000000001,44.0,0.0,50.0
turbado2023,50.0,50.0,0.0,16.0
ArnaldoNP,64.0,32.0,4.0,50.0
Hristo1956,40.909090909090914,59.09090909090909,0.0,22.0
Didarchal,62.0,36.0,2.0,50.0
Burakarzuoglu,20.0,80.0,0.0,5.0
weduskece,42.30769230769231,57.692307692307686,0.0,52.0
Maksim2204,12.5,87.5,0.0,8.0
saeta,46.0,44.0,10.0,50.0
Tiloli,53.84615384615385,42.30769230769231,3.8461538461538463,52.0
its_me101,22.727272727272727,77.27272727272727,0.0,22.0
JZEPEDA12,43.75,47.91666666666667,8.333333333333332,48.0
joniking1999,48.97959183673469,42.857142857142854,8.16326530612245,49.0
Akalp25,44.0,52.0,4.0,50.0
Abanamate,62.74509803921568,27.450980392156865,9.803921568627452,51.0
Emmett_Brown,32.69230769230769,61.53846153846154,5.769230769230769,52.0
lplaych,48.97959183673469,44.89795918367347,6.122448979591836,49.0
mahendra72,30.76923076923077,69.23076923076923,0.0,26.0
N_Drake,46.42857142857143,53.57142857142857,0.0,28.0
fabiobc,53.06122448979592,42.857142857142854,4.081632653061225,49.0
twobraveelephants,60.0,32.0,8.0,50.0
chess-is-a-live,41.30434782608695,41.30434782608695,17.391304347826086,46.0
keko135,44.0,52.0,4.0,50.0
Brauberg111,43.13725490196079,47.05882352941176,9.803921568627452,51.0
CivEn,45.09803921568628,49.01960784313725,5.88235294117647,51.0
TheEagle_64_19,57.692307692307686,34.61538461538461,7.6923076923076925,52.0
OmkarReddy,56.00000000000001,42.0,2.0,50.0
ihsoza,43.13725490196079,52.94117647058824,3.92156862745098,51.0
dr_xStranger,45.83333333333333,47.91666666666667,6.25,48.0
Tablebender,28.57142857142857,71.42857142857143,0.0,14.0
tonyjames1980,30.434782608695656,69.56521739130434,0.0,23.0
Marvestinc,38.0,60.0,2.0,50.0
Yazan_metax,54.166666666666664,45.83333333333333,0.0,48.0
l3ab-idin,34.69387755102041,57.14285714285714,8.16326530612245,49.0
hassan1367,32.075471698113205,62.264150943396224,5.660377358490567,53.0
