user_id,user_blitz_rating,user_win_rate,user_lose_rate,user_draw_rate,user_game_count,user_black_win_rate,user_black_lose_rate,user_black_draw_rate,user_black_game_count,user_rating_deviation,user_highest_blitz_opponent_rating,user_second_highest_blitz_opponent_rating,user_third_highest_blitz_opponent_rating,user_win_streak_current,user_win_streak_max,user_loss_streak_current,user_loss_streak_max,user_total_games_played,user_op,op_rating_deviation,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,op_total_games_played,op_win_streak_current,op_win_streak_max,op_loss_streak_current,op_loss_streak_max,game_result
LSChessonTwitch,2236.0,0.0,85.0,15.0,60.0,24.0,50.0,26.0,50.0,126.1,2682.0,2572.0,2517.0,0.0,7.0,7.0,12.0,281,,500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-1
be_an,1465.0,56.0,39.0,5.0,100.0,46.0,50.0,4.0,50.0,45.0,1697.0,1645.0,1635.0,0.0,13.0,1.0,9.0,1969,ovidiolichess,45.05,56.0,41.0,2.0,100.0,9497,0.0,14.0,1.0,17.0,-1
SombraFugitiva,2302.0,45.0,48.0,7.0,100.0,48.14814814814815,42.5925925925926,9.25925925925926,54.0,45.32,2550.0,2547.0,2531.0,0.0,11.0,3.0,8.0,1034,punitaswal,45.13,42.0,42.0,14.0,42.0,26382,0.0,14.0,1.0,12.0,1
ClashR0yale,1205.0,54.0,44.0,2.0,100.0,20.0,80.0,0.0,15.0,159.84,1829.0,1245.0,1136.0,0.0,2.0,2.0,12.0,32,venanccio,45.05,51.0,45.0,4.0,100.0,6020,0.0,15.0,1.0,15.0,-1
daemonthegoat,996.0,48.0,50.0,2.0,100.0,38.0,62.0,0.0,50.0,71.3,1749.0,1746.0,1688.0,0.0,10.0,1.0,10.0,1347,,500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1
Proton_2,1500.0,85.0,15.0,0.0,100.0,65.51724137931035,34.48275862068966,0.0,29.0,500.0,,,,4.0,6.0,0.0,2.0,0,KentNicks,220.13,0.0,0.0,0.0,0.0,22,0.0,4.0,1.0,4.0,0
Phmmtm,1293.0,18.0,82.0,0.0,100.0,43.47826086956522,54.34782608695651,2.1739130434782608,46.0,63.49,2023.0,1944.0,1898.0,0.0,12.0,1.0,14.0,10591,Pessinaldo,500.0,17.0,82.0,0.0,23.0,0,0.0,0.0,0.0,0.0,-1
gowsalyan2021,2135.0,53.0,45.0,2.0,100.0,53.06122448979592,44.89795918367347,2.0408163265306123,49.0,45.18,2406.0,2391.0,2375.0,1.0,13.0,0.0,11.0,5471,o7777,45.03,43.0,50.0,7.0,100.0,31925,0.0,14.0,2.0,20.0,-1
Cyprille,1050.0,37.0,56.0,7.0,100.0,43.75,52.083333333333336,4.166666666666666,48.0,45.68,1201.0,1200.0,1149.0,0.0,7.0,1.0,9.0,218,Hankup,45.27,49.0,48.0,3.0,100.0,1449,1.0,10.0,0.0,16.0,-1
maestromorenito,2140.0,42.0,54.0,4.0,100.0,45.09803921568628,49.01960784313725,5.88235294117647,51.0,45.0,2486.0,2423.0,2417.0,0.0,15.0,2.0,13.0,21687,kristofkegels,45.09,73.0,25.0,2.0,100.0,6086,2.0,19.0,0.0,7.0,-1
KemoLU23,2323.0,49.0,47.0,4.0,100.0,50.0,50.0,0.0,50.0,45.58,2489.0,2481.0,2461.0,0.0,11.0,2.0,11.0,6092,rtrident,45.78,53.0,45.0,2.0,100.0,1285,0.0,12.0,1.0,7.0,-1
Bohabbeh,2106.0,52.0,43.0,5.0,100.0,48.0,44.0,8.0,50.0,45.56,2263.0,2255.0,2240.0,2.0,8.0,0.0,7.0,2477,TMuller,45.8,51.0,43.0,6.0,100.0,3366,0.0,17.0,1.0,7.0,1
flemmli,921.0,40.0,56.0,4.0,100.0,42.5925925925926,53.70370370370371,3.7037037037037033,54.0,45.55,1167.0,1158.0,1149.0,0.0,8.0,1.0,13.0,2933,Sbspca,45.18,50.0,47.0,3.0,100.0,4736,1.0,14.0,0.0,18.0,1
pipoynana,1922.0,53.0,43.0,4.0,100.0,42.85714285714285,53.06122448979592,4.081632653061225,49.0,47.24,2496.0,2319.0,2184.0,2.0,15.0,0.0,10.0,6408,Stensson210,133.82,47.0,52.0,1.0,100.0,447,2.0,12.0,0.0,50.0,-1
Tyron_Woodley,2229.0,41.0,50.0,9.0,100.0,38.775510204081634,53.06122448979592,8.16326530612245,49.0,45.07,2447.0,2439.0,2435.0,2.0,9.0,0.0,11.0,5465,AndersFriden,45.06,55.0,36.0,9.0,100.0,14660,0.0,14.0,2.0,16.0,1
Gontalot,2206.0,50.0,50.0,0.0,42.0,36.95652173913043,56.52173913043478,6.521739130434782,46.0,45.08,2550.0,2528.0,2519.0,0.0,11.0,1.0,12.0,13562,hacheg,45.04,42.0,53.0,5.0,100.0,79655,0.0,19.0,2.0,12.0,1
Gustav_1999,1104.0,44.0,53.0,2.0,43.0,36.36363636363637,59.09090909090909,4.545454545454546,22.0,57.15,1332.0,1299.0,1213.0,0.0,4.0,1.0,4.0,43,Fredtastic,45.17,45.0,54.0,1.0,100.0,12022,0.0,10.0,2.0,11.0,-1
Aswerches,1388.0,46.0,52.0,2.0,100.0,42.85714285714285,55.10204081632652,2.0408163265306123,49.0,45.0,1817.0,1807.0,1738.0,0.0,10.0,0.0,12.0,5587,MACORTES,45.19,52.0,44.0,4.0,100.0,4610,0.0,9.0,2.0,11.0,1
lunchcritic,1445.0,33.0,66.0,0.0,9.0,40.38461538461539,59.61538461538461,0.0,52.0,62.0,1553.0,1545.0,1540.0,0.0,7.0,2.0,6.0,58,vasili68tmb,213.95,0.0,0.0,0.0,0.0,3,0.0,0.0,3.0,3.0,-1
alnikgul,1777.0,40.0,56.0,3.0,100.0,37.25490196078432,60.78431372549019,1.96078431372549,51.0,45.15,2100.0,2040.0,2037.0,0.0,8.0,5.0,14.0,1935,Enrike_Cuba,45.02,70.0,25.0,5.0,100.0,7728,2.0,20.0,0.0,9.0,-1
AmbartsumianTyhran,2519.0,57.0,28.0,14.0,21.0,52.94117647058824,41.17647058823529,5.88235294117647,51.0,50.02,2866.0,2839.0,2802.0,0.0,11.0,0.0,6.0,534,StrongKhaganaK1ller,47.98,63.0,18.0,18.0,33.0,702,2.0,14.0,0.0,7.0,0
mohammadkhattab,1335.0,50.0,46.0,4.0,100.0,52.083333333333336,45.83333333333333,2.083333333333333,48.0,45.05,1530.0,1526.0,1515.0,0.0,9.0,1.0,8.0,1710,akerfeldt0811,45.24,43.0,46.0,11.0,100.0,358,1.0,8.0,0.0,10.0,-1
iokiki,1460.0,45.0,50.0,5.0,100.0,44.230769230769226,50.0,5.769230769230769,52.0,45.04,1939.0,1856.0,1813.0,1.0,13.0,0.0,12.0,5855,Mm123698745,45.21,51.0,45.0,4.0,100.0,7155,0.0,10.0,6.0,11.0,-1
Jukkele,1983.0,56.0,41.0,2.0,100.0,68.62745098039215,31.37254901960784,0.0,51.0,59.09,2402.0,2349.0,2326.0,0.0,13.0,1.0,5.0,1373,Ricsi99,76.3,56.0,32.0,12.0,100.0,753,0.0,6.0,1.0,21.0,-1
pilbge,1932.0,46.0,49.0,5.0,100.0,50.98039215686274,45.09803921568628,3.92156862745098,51.0,45.16,2316.0,2178.0,2166.0,0.0,14.0,1.0,11.0,6427,ChessComMustBeClosed,45.37,52.0,38.0,10.0,100.0,1177,3.0,8.0,0.0,10.0,1
ab8128,1327.0,40.0,59.0,1.0,100.0,45.83333333333333,54.16666666666666,0.0,48.0,45.42,1513.0,1503.0,1492.0,0.0,11.0,6.0,24.0,2644,Yasmin_Antonella,48.91,41.0,53.0,6.0,100.0,81,1.0,4.0,0.0,10.0,1
onegreypawn,2033.0,44.0,44.0,12.0,100.0,28.846153846153843,55.76923076923077,15.384615384615383,52.0,56.97,2291.0,2263.0,2234.0,1.0,20.0,0.0,12.0,2490,csaar,168.59,45.0,49.0,6.0,100.0,69,3.0,13.0,0.0,11.0,1
GKrymn,1682.0,43.0,53.0,4.0,100.0,50.0,43.75,6.25,48.0,47.14,2152.0,2060.0,1977.0,0.0,13.0,3.0,6.0,154,xXelgharbawyXx,104.52,0.0,0.0,0.0,0.0,17158,2.0,12.0,0.0,11.0,-1
ironman654,1497.0,47.0,50.0,3.0,100.0,45.09803921568628,52.94117647058824,1.96078431372549,51.0,45.05,1839.0,1813.0,1800.0,0.0,7.0,1.0,9.0,171,DusanRasic,45.0,46.0,50.0,4.0,100.0,744,1.0,7.0,0.0,6.0,1
Arcas9,746.0,39.0,56.0,4.0,100.0,38.775510204081634,57.14285714285714,4.081632653061225,49.0,48.1,978.0,897.0,875.0,1.0,8.0,0.0,10.0,633,Bauernschlauer,45.25,41.0,47.0,12.0,100.0,10852,0.0,11.0,2.0,13.0,1
Stanley1972,2196.0,36.0,61.0,3.0,100.0,38.0,60.0,2.0,50.0,45.04,2551.0,2507.0,2501.0,0.0,10.0,2.0,18.0,38142,UsuallyGetFlagged,45.07,56.0,39.0,4.0,100.0,3635,0.0,20.0,6.0,9.0,-1
GCV23,1406.0,59.0,41.0,0.0,100.0,59.61538461538461,38.46153846153847,1.9230769230769231,52.0,45.01,1643.0,1611.0,1607.0,2.0,13.0,0.0,9.0,1779,Dmitrii45rus,45.0,43.0,55.0,2.0,100.0,4156,0.0,12.0,4.0,11.0,-1
furqon1,1269.0,48.0,52.0,0.0,100.0,47.05882352941176,52.94117647058824,0.0,51.0,45.32,2133.0,1641.0,1622.0,2.0,9.0,0.0,11.0,2636,Tlazarde,45.07,52.0,46.0,2.0,100.0,5170,0.0,12.0,3.0,10.0,1
Qts,2363.0,53.0,41.0,6.0,100.0,42.0,50.0,8.0,50.0,45.0,2618.0,2615.0,2610.0,0.0,12.0,2.0,10.0,4656,Samurai_KCI,45.12,77.0,19.0,3.0,93.0,158,6.0,11.0,0.0,4.0,-1
hosein233,1668.0,55.0,44.0,1.0,100.0,52.0,48.0,0.0,50.0,45.02,2260.0,2043.0,2012.0,0.0,11.0,2.0,9.0,4196,ACTION111,45.03,52.0,44.0,4.0,100.0,14527,3.0,12.0,0.0,11.0,-1
samsimba199,889.0,44.0,51.0,5.0,100.0,49.01960784313725,47.05882352941176,3.92156862745098,51.0,45.22,1147.0,1146.0,1141.0,0.0,9.0,1.0,12.0,3641,Max_Check,58.1,44.0,47.0,9.0,100.0,479,0.0,7.0,1.0,14.0,1
FabianMaxhera,1338.0,51.0,43.0,6.0,100.0,50.0,42.30769230769231,7.6923076923076925,52.0,45.15,1426.0,1425.0,1423.0,0.0,10.0,3.0,11.0,6358,axmahone,47.97,49.0,46.0,5.0,100.0,61,2.0,4.0,0.0,4.0,-1
Napoleon2883,1300.0,40.0,53.0,7.0,100.0,36.734693877551024,59.18367346938776,4.081632653061225,49.0,45.24,1827.0,1800.0,1795.0,0.0,10.0,1.0,13.0,10241,GeorGm7,50.6,50.0,45.0,5.0,100.0,276,2.0,4.0,0.0,10.0,-1
BlakeTantrum,2554.0,63.0,28.0,8.0,100.0,48.0,38.0,14.000000000000002,50.0,45.27,2659.0,2650.0,2643.0,2.0,10.0,0.0,4.0,128,Safronov_Andrey,45.15,43.0,45.0,12.0,100.0,3877,0.0,27.0,0.0,51.0,-1
DaGo24,2600.0,36.0,61.0,3.0,100.0,26.0,70.0,4.0,50.0,49.98,2947.0,2940.0,2799.0,0.0,8.0,1.0,11.0,748,fortunex2,47.22,50.0,50.0,0.0,30.0,275,1.0,13.0,0.0,10.0,-1
akhilughade7494,1507.0,54.0,43.0,3.0,100.0,55.76923076923077,42.30769230769231,1.9230769230769231,52.0,45.05,2090.0,2004.0,1964.0,0.0,9.0,3.0,10.0,3812,WinNoFail,85.19,46.0,52.0,2.0,100.0,1125,1.0,9.0,0.0,9.0,1
DonBee,1173.0,100.0,0.0,0.0,3.0,63.26530612244898,36.734693877551024,0.0,49.0,47.32,1511.0,1508.0,1503.0,5.0,12.0,0.0,8.0,4748,dma880,45.01,56.0,39.0,4.0,69.0,3149,0.0,10.0,1.0,10.0,1
duncanmyer,1622.0,16.0,83.0,1.0,100.0,12.0,88.0,0.0,50.0,239.66,,,,0.0,3.0,9.0,30.0,2,Kacyiscool,45.13,43.0,53.0,4.0,100.0,3586,1.0,12.0,0.0,9.0,-1
loborino,1188.0,46.0,51.0,3.0,100.0,43.75,54.16666666666666,2.083333333333333,48.0,45.31,1720.0,1695.0,1687.0,0.0,8.0,7.0,10.0,1160,victordaniel37,45.24,54.0,43.0,3.0,100.0,5432,0.0,17.0,5.0,15.0,-1
ns_68,1520.0,53.0,46.0,1.0,100.0,46.0,54.0,0.0,50.0,45.04,1648.0,1645.0,1645.0,0.0,15.0,8.0,15.0,22627,OPonck,45.04,56.0,40.0,4.0,100.0,2350,0.0,8.0,1.0,10.0,-1
sepid_58,1260.0,49.0,46.0,5.0,100.0,34.69387755102041,57.14285714285714,8.16326530612245,49.0,45.02,1859.0,1772.0,1764.0,0.0,13.0,4.0,16.0,10568,Sichigu,67.53,57.0,42.0,0.0,63.0,59,0.0,5.0,1.0,4.0,-1
lihoffa,2327.0,43.0,43.0,14.0,100.0,34.0,46.0,20.0,50.0,45.12,2582.0,2566.0,2565.0,0.0,11.0,0.0,8.0,4388,Phiz2020,45.09,54.0,38.0,8.0,100.0,8046,0.0,16.0,1.0,9.0,1
straightpown,2202.0,44.0,50.0,6.0,100.0,47.05882352941176,45.09803921568628,7.84313725490196,51.0,45.14,2386.0,2382.0,2378.0,0.0,13.0,1.0,15.0,2212,a_big_fan_of_chess,45.26,43.0,53.0,4.0,100.0,2577,2.0,9.0,0.0,15.0,1
MS-Dhanwin,1428.0,33.0,66.0,0.0,9.0,40.0,60.0,0.0,5.0,119.53,1498.0,1382.0,1361.0,0.0,2.0,1.0,5.0,9,IoriYagami_249,48.66,42.0,56.0,2.0,100.0,777,0.0,11.0,5.0,9.0,-1
DruzhkovVN,947.0,53.0,47.0,0.0,100.0,44.44444444444444,53.333333333333336,2.2222222222222223,45.0,45.05,1287.0,1203.0,1194.0,4.0,11.0,0.0,12.0,1112,David2Dk,45.01,47.0,52.0,1.0,100.0,164,0.0,6.0,0.0,5.0,-1
Lokeshswami,792.0,83.0,16.0,0.0,18.0,47.16981132075472,50.943396226415096,1.8867924528301887,53.0,74.47,901.0,896.0,878.0,1.0,4.0,0.0,7.0,99,Kingy070911,45.0,28.0,71.0,0.0,100.0,2287,0.0,8.0,1.0,19.0,-1
LarsUlrichTama,1365.0,46.0,54.0,0.0,100.0,54.0,46.0,0.0,50.0,45.32,1517.0,1489.0,1482.0,1.0,13.0,0.0,10.0,5064,woong0824,45.0,38.0,60.0,2.0,100.0,3027,0.0,10.0,1.0,10.0,-1
Cooper6,2035.0,41.0,53.0,6.0,100.0,38.0,54.0,8.0,50.0,45.03,2227.0,2166.0,2147.0,0.0,11.0,2.0,9.0,2065,Norwich91,45.09,43.0,46.0,11.0,100.0,7251,0.0,11.0,1.0,11.0,-1
TrentAllgood,1827.0,37.0,62.0,1.0,100.0,53.84615384615385,42.30769230769231,3.8461538461538463,52.0,45.21,2272.0,2156.0,2153.0,0.0,11.0,1.0,10.0,2083,Arnemann,48.61,47.0,47.0,5.0,51.0,3343,2.0,7.0,0.0,16.0,1
SaquonBarkley26,2373.0,51.0,39.0,10.0,100.0,43.13725490196079,45.09803921568628,11.76470588235294,51.0,45.04,2757.0,2754.0,2752.0,1.0,15.0,0.0,12.0,26017,Tenessy,45.04,51.0,44.0,5.0,100.0,23895,0.0,18.0,0.0,12.0,-1
emakarov,1932.0,48.0,48.0,4.0,100.0,42.85714285714285,53.06122448979592,4.081632653061225,49.0,59.88,1991.0,1972.0,1961.0,2.0,31.0,0.0,19.0,715,speedstick153917,62.83,42.0,56.0,2.0,100.0,885,0.0,8.0,5.0,21.0,1
abdoelbetagy,974.0,59.0,41.0,0.0,100.0,37.77777777777778,62.22222222222222,0.0,45.0,45.14,1158.0,1130.0,1119.0,0.0,7.0,2.0,5.0,248,chessdotcomvirgin,49.82,56.0,37.0,7.0,100.0,554,2.0,9.0,0.0,8.0,1
Messsi2023,2496.0,47.0,48.0,5.0,100.0,47.91666666666667,52.083333333333336,0.0,48.0,45.15,2929.0,2913.0,2901.0,0.0,8.0,1.0,10.0,3422,KhatanbaatarGM,45.0,48.0,39.0,13.0,100.0,4867,0.0,27.0,0.0,10.0,-1
PakiahLegend,1315.0,43.0,54.0,3.0,100.0,40.0,57.99999999999999,2.0,50.0,49.58,1514.0,1510.0,1510.0,0.0,8.0,1.0,11.0,1317,chek-one,45.08,50.0,48.0,2.0,100.0,4557,1.0,16.0,0.0,11.0,-1
PadawanAsokaTano,2603.0,59.0,34.0,7.0,100.0,61.224489795918366,32.6530612244898,6.122448979591836,49.0,45.05,2798.0,2754.0,2750.0,0.0,20.0,1.0,6.0,2934,t01let_g04t,45.12,34.0,44.0,22.0,100.0,134,1.0,8.0,0.0,4.0,1
dragan961,2429.0,75.0,18.0,7.0,100.0,72.3404255319149,23.404255319148938,4.25531914893617,47.0,45.23,2825.0,2808.0,2803.0,12.0,75.0,0.0,6.0,41700,CZohmingliana,45.01,67.0,31.0,2.0,100.0,24098,1.0,25.0,0.0,10.0,1
Piter237,1297.0,56.0,42.0,2.0,100.0,43.13725490196079,52.94117647058824,3.92156862745098,51.0,45.13,1985.0,1940.0,1939.0,1.0,11.0,0.0,14.0,13908,ErrXr1312,45.13,40.0,52.0,8.0,100.0,6817,0.0,10.0,1.0,16.0,1
edwinZid,1408.0,46.0,52.0,2.0,100.0,50.98039215686274,47.05882352941176,1.96078431372549,51.0,45.13,1513.0,1510.0,1505.0,0.0,11.0,1.0,10.0,9725,usernkv,45.29,42.0,55.0,3.0,100.0,2276,2.0,11.0,0.0,11.0,-1
arlYonok,2481.0,59.0,28.0,13.0,100.0,62.5,25.0,12.5,48.0,63.29,2714.0,2689.0,2658.0,1.0,10.0,0.0,5.0,737,ValidAlekhine,45.06,55.0,39.0,6.0,100.0,1661,0.0,65.0,1.0,6.0,1
Dmorineau,1473.0,66.0,33.0,0.0,9.0,43.75,52.083333333333336,4.166666666666666,48.0,46.18,1751.0,1740.0,1739.0,2.0,10.0,0.0,31.0,8583,Minixcool,75.46,41.0,50.0,8.0,36.0,4579,1.0,15.0,0.0,10.0,1
suratram,1169.0,55.0,45.0,0.0,100.0,45.83333333333333,54.16666666666666,0.0,48.0,45.68,1273.0,1226.0,1224.0,2.0,12.0,0.0,9.0,1137,fluffy_rook,152.84,64.0,36.0,0.0,75.0,30,0.0,2.0,1.0,3.0,-1
Stinovo,1421.0,48.0,45.0,6.0,93.0,57.692307692307686,34.61538461538461,7.6923076923076925,52.0,45.51,1528.0,1523.0,1520.0,2.0,11.0,0.0,9.0,3109,NojlaMik666LsoN,83.56,0.0,0.0,0.0,0.0,215,0.0,9.0,4.0,7.0,1
vrf4ever,2278.0,37.0,62.0,1.0,100.0,29.411764705882355,68.62745098039215,1.96078431372549,51.0,45.04,2819.0,2698.0,2676.0,0.0,11.0,1.0,15.0,13942,Tilichkin,45.06,39.0,54.0,7.0,100.0,33156,2.0,13.0,0.0,11.0,1
Ildar_Khaziiev,1377.0,0.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,339.21,,,,0.0,0.0,1.0,1.0,1,Novik89,46.12,49.0,40.0,11.0,100.0,4556,2.0,18.0,0.0,8.0,0
hanti83,1383.0,49.0,48.0,3.0,100.0,44.230769230769226,51.92307692307693,3.8461538461538463,52.0,45.12,1687.0,1655.0,1649.0,0.0,14.0,1.0,14.0,16855,dnos80,45.07,39.0,60.0,1.0,100.0,1298,2.0,10.0,0.0,14.0,-1
jesselroy99,2616.0,0.0,0.0,100.0,3.0,56.86274509803921,39.21568627450981,3.92156862745098,51.0,45.47,2911.0,2860.0,2787.0,0.0,23.0,0.0,10.0,16219,CarlosDaniel31,55.08,0.0,0.0,0.0,0.0,14163,5.0,16.0,0.0,10.0,-1
rezeszamliy,2311.0,45.0,45.0,10.0,100.0,44.89795918367347,42.85714285714285,12.244897959183673,49.0,45.92,2517.0,2506.0,2505.0,2.0,13.0,0.0,10.0,15488,matenote,45.1,50.0,45.0,5.0,100.0,13703,0.0,17.0,2.0,16.0,1
Dj0nf1,1005.0,37.0,62.0,1.0,100.0,48.0,52.0,0.0,50.0,45.0,1144.0,1144.0,1134.0,1.0,9.0,0.0,11.0,2860,RookNRooky,45.19,47.0,51.0,2.0,100.0,1276,1.0,9.0,0.0,10.0,-1
JarJarBeers,2466.0,52.0,43.0,5.0,100.0,53.06122448979592,40.81632653061224,6.122448979591836,49.0,45.04,2858.0,2807.0,2735.0,0.0,18.0,2.0,11.0,15853,sivkaburka,45.08,56.0,35.0,9.0,100.0,11306,6.0,26.0,0.0,9.0,1
PabloMinda,2287.0,33.0,61.0,6.0,100.0,35.294117647058826,60.78431372549019,3.92156862745098,51.0,45.0,2592.0,2589.0,2565.0,0.0,13.0,2.0,17.0,32981,Am0k0,45.09,46.0,41.0,13.0,100.0,1484,1.0,13.0,0.0,9.0,1
swarley72,1299.0,45.0,53.0,2.0,100.0,49.01960784313725,45.09803921568628,5.88235294117647,51.0,45.02,1490.0,1444.0,1428.0,1.0,7.0,0.0,9.0,239,WiseMan4,45.69,43.0,56.0,1.0,100.0,1710,0.0,10.0,1.0,11.0,1
Ali_valizadeh,2565.0,54.0,39.0,7.0,100.0,46.93877551020408,44.89795918367347,8.16326530612245,49.0,45.07,2809.0,2805.0,2800.0,2.0,18.0,0.0,8.0,3306,gammadrill,45.07,45.0,48.0,7.0,100.0,25484,0.0,12.0,1.0,13.0,1
Sebas_Xd12,1033.0,43.0,54.0,3.0,100.0,34.375,62.5,3.125,32.0,81.88,1256.0,1222.0,1188.0,0.0,4.0,1.0,8.0,52,Manoj-P,50.52,25.0,62.0,12.0,24.0,368,0.0,5.0,2.0,18.0,-1
SworlakeCity,1385.0,51.0,48.0,1.0,100.0,44.0,54.0,2.0,50.0,45.0,1472.0,1459.0,1454.0,0.0,9.0,3.0,8.0,3336,atomic_shark,45.01,45.0,52.0,3.0,100.0,1484,0.0,10.0,3.0,9.0,-1
gabrielmonchimanchas,2120.0,51.0,48.0,1.0,100.0,57.14285714285714,42.85714285714285,0.0,49.0,45.39,2330.0,2317.0,2315.0,0.0,27.0,1.0,16.0,12019,nekro29,86.94,0.0,0.0,0.0,0.0,36,0.0,5.0,4.0,4.0,-1
Pjanyi_ShMayster,1912.0,44.0,54.0,2.0,100.0,37.5,60.41666666666666,2.083333333333333,48.0,71.09,2208.0,2112.0,2098.0,0.0,5.0,2.0,6.0,134,damonachey,45.07,46.0,48.0,6.0,100.0,4404,4.0,12.0,0.0,9.0,-1
Dynamictroops,1974.0,40.0,56.0,3.0,100.0,40.81632653061224,59.18367346938776,0.0,49.0,45.03,2253.0,2252.0,2250.0,0.0,12.0,1.0,11.0,28061,georgecostanza,45.1,43.0,52.0,5.0,100.0,10524,1.0,10.0,0.0,13.0,1
fan_fheihung,2242.0,54.0,42.0,4.0,100.0,50.98039215686274,43.13725490196079,5.88235294117647,51.0,45.55,2394.0,2393.0,2392.0,6.0,16.0,0.0,11.0,5702,MdSharifHossain,46.3,53.0,45.0,2.0,100.0,2397,0.0,14.0,1.0,16.0,-1
leoybkim,1426.0,62.0,32.0,6.0,100.0,56.86274509803921,41.17647058823529,1.96078431372549,51.0,45.43,1677.0,1631.0,1627.0,1.0,13.0,0.0,13.0,4543,JuanSaso,89.67,0.0,0.0,0.0,0.0,3486,0.0,10.0,2.0,10.0,-1
SirNass,1243.0,36.0,59.0,5.0,100.0,38.0,57.99999999999999,4.0,50.0,45.08,1403.0,1361.0,1358.0,0.0,10.0,5.0,10.0,1066,GennadiyTarasov_46,45.11,53.0,44.0,3.0,100.0,10220,3.0,11.0,0.0,13.0,1
wccrgaming2023,1670.0,49.0,51.0,0.0,100.0,43.13725490196079,56.86274509803921,0.0,51.0,48.15,1943.0,1901.0,1872.0,0.0,10.0,1.0,7.0,1106,Escueta_PE2,45.04,47.0,49.0,4.0,100.0,367,0.0,7.0,1.0,10.0,-1
Artem163111,2395.0,46.0,46.0,8.0,100.0,44.0,48.0,8.0,50.0,45.04,2582.0,2549.0,2539.0,0.0,20.0,5.0,8.0,3913,andiii7,45.34,63.0,33.0,4.0,100.0,2426,4.0,14.0,0.0,17.0,-1
SnoozieDoes,1952.0,44.0,53.0,3.0,100.0,43.13725490196079,52.94117647058824,3.92156862745098,51.0,45.1,2124.0,2123.0,2122.0,5.0,12.0,0.0,16.0,16960,Mahanand,45.09,49.0,47.0,4.0,100.0,2255,0.0,9.0,1.0,15.0,1
Satishswain,1248.0,48.0,49.0,3.0,100.0,50.0,50.0,0.0,48.0,45.07,1459.0,1439.0,1437.0,1.0,14.0,0.0,10.0,3099,Lupo-56,45.14,53.0,45.0,2.0,100.0,7447,0.0,11.0,1.0,12.0,-1
vinijr77,2816.0,65.0,25.0,10.0,100.0,61.224489795918366,28.57142857142857,10.20408163265306,49.0,57.29,2925.0,2887.0,2858.0,3.0,13.0,0.0,4.0,529,MrDensity,54.17,0.0,0.0,0.0,0.0,181,1.0,22.0,0.0,3.0,1
Ricardoski,2003.0,46.0,49.0,5.0,100.0,48.0,50.0,2.0,50.0,45.04,2141.0,2140.0,2128.0,0.0,7.0,1.0,8.0,502,viosoenk,59.35,71.0,28.0,0.0,42.0,136,0.0,6.0,1.0,6.0,1
MichRum,2227.0,51.0,42.0,7.0,100.0,46.0,46.0,8.0,50.0,45.03,2472.0,2458.0,2400.0,6.0,11.0,0.0,13.0,4014,hiiibrido,45.07,45.0,50.0,5.0,100.0,8758,0.0,14.0,1.0,15.0,1
lerzel123,1020.0,0.0,100.0,0.0,3.0,38.46153846153847,51.92307692307693,9.615384615384617,52.0,75.95,1171.0,1164.0,1164.0,0.0,6.0,3.0,7.0,225,Billy68,135.73,0.0,0.0,0.0,0.0,1614,9.0,9.0,0.0,13.0,-1
AllGunsBlazing22,2603.0,53.0,34.0,13.0,100.0,55.10204081632652,34.69387755102041,10.20408163265306,49.0,45.07,2864.0,2845.0,2837.0,0.0,18.0,2.0,11.0,6329,Graukater,45.2,57.0,40.0,2.0,100.0,6624,1.0,17.0,0.0,9.0,1
theimeto,1946.0,45.0,49.0,6.0,100.0,54.34782608695651,36.95652173913043,8.695652173913043,46.0,45.59,2336.0,2333.0,2333.0,0.0,10.0,1.0,13.0,6072,Matsps,45.29,51.0,43.0,6.0,100.0,6474,2.0,10.0,0.0,13.0,-1
Ayush_Ranjan819,1966.0,66.0,33.0,0.0,9.0,50.0,50.0,0.0,4.0,0.0,,,,,,,,9,Benyamin_93,45.25,29.0,62.0,7.0,81.0,31480,2.0,16.0,0.0,13.0,1
Alirezaaaaaaa7,1453.0,42.0,51.0,7.0,100.0,52.94117647058824,41.17647058823529,5.88235294117647,51.0,0.0,1732.0,1723.0,1721.0,0.0,11.0,1.0,12.0,5260,amiralikhan,54.2,66.0,30.0,3.0,99.0,614,2.0,16.0,0.0,5.0,-1
harry06,1463.0,46.0,52.0,2.0,100.0,46.0,52.0,2.0,50.0,45.0,1801.0,1778.0,1776.0,2.0,17.0,0.0,13.0,24572,Travian2018,45.07,45.0,52.0,3.0,100.0,13702,0.0,13.0,1.0,12.0,-1
Morcus1963,2052.0,42.0,51.0,7.0,100.0,40.0,56.00000000000001,4.0,50.0,45.0,2215.0,2176.0,2172.0,0.0,9.0,5.0,10.0,1210,Blaklino,45.06,51.0,43.0,6.0,100.0,40318,1.0,13.0,0.0,17.0,-1
kitikita123,1598.0,60.0,33.0,7.0,100.0,52.94117647058824,29.411764705882355,17.647058823529413,51.0,56.49,2076.0,1930.0,1910.0,0.0,11.0,2.0,8.0,306,geekrick,159.68,0.0,0.0,0.0,0.0,624,1.0,10.0,0.0,6.0,1
