user_op,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,blitz_rating
roncev,53.0,45.0,2.0,100.0,1907.0
abonsiam,52.0,45.0,3.0,100.0,1596.0
formatinkingi,42.0,53.0,5.0,100.0,1315.0
Valerchik64,51.0,47.0,2.0,100.0,1520.0
FranAlbanese,52.0,38.0,10.0,100.0,2000.0
flive,45.0,51.0,4.0,100.0,1905.0
ASHRAFOSAMA,50.0,47.0,3.0,100.0,1877.0
friend_for_ever,68.0,32.0,0.0,100.0,1455.0
dez8,48.0,49.0,3.0,100.0,1651.0
Stefan1311,50.0,50.0,0.0,18.0,1411.0
the-grizzly-bear,51.0,47.0,2.0,100.0,1386.0
qqqqton,51.0,43.0,6.0,100.0,1696.0
quantumsplicer,60.0,40.0,0.0,15.0,807.0
My_Helmy,52.0,44.0,4.0,100.0,1890.0
jurijns,43.0,56.0,1.0,100.0,1571.0
newrichard,66.0,22.0,11.0,9.0,1996.0
Mazzaiazz_3000,49.0,35.0,16.0,100.0,2258.0
lmbonnefont,49.0,46.0,5.0,100.0,1414.0
mohamad001366,48.0,49.0,3.0,100.0,1192.0
monrealis,46.0,47.0,7.0,100.0,1501.0
Delight19,50.0,49.0,1.0,100.0,1861.0
nklcg,46.0,49.0,5.0,100.0,1918.0
OddFuture06,42.0,52.0,6.0,100.0,1654.0
ahkow,48.0,47.0,5.0,100.0,1692.0
ymrodriguez,50.0,45.0,5.0,100.0,1917.0
Winix007,47.0,49.0,4.0,100.0,1719.0
Zhanat91,51.0,45.0,4.0,100.0,1993.0
Noe_Lys,27.0,66.0,5.0,54.0,801.0
jHonor,48.0,51.0,1.0,100.0,2271.0
kadir1080p,45.0,54.0,1.0,100.0,1100.0
NoGiBaToRR,50.0,48.0,2.0,100.0,1039.0
robbiewickham2013,21.0,42.0,36.0,19.0,940.0
emakarov,34.0,64.0,2.0,100.0,1932.0
Kovinkin,48.0,49.0,3.0,100.0,1940.0
Aaden88,49.0,46.0,5.0,100.0,1748.0
MasturPPU,66.0,23.0,9.0,63.0,2002.0
MANTUL_CHF,38.0,55.0,7.0,100.0,1841.0
Alex_SHIF,46.0,40.0,14.0,100.0,1907.0
veneteanuc,33.0,64.0,3.0,100.0,2360.0
bianbodok,25.0,66.0,8.0,48.0,1305.0
chessblitz3,64.0,35.0,0.0,14.0,1515.0
maksiumaksiu,22.0,77.0,0.0,27.0,1213.0
kulbir158,50.0,47.0,3.0,100.0,1566.0
Destany1080,55.0,41.0,4.0,100.0,1465.0
Asperhard,45.0,53.0,2.0,100.0,1975.0
praneeth431,48.0,50.0,2.0,100.0,1624.0
e43d,47.0,49.0,4.0,100.0,1981.0
TripleV73,47.0,48.0,5.0,100.0,1523.0
dhansukhG,51.0,44.0,3.0,78.0,1065.0
Kapaaron,42.0,52.0,6.0,100.0,1653.0
Emiliano2202,46.0,54.0,0.0,100.0,1645.0
Bole67,49.0,46.0,5.0,100.0,1598.0
jgpe71,49.0,48.0,3.0,100.0,2020.0
TomSmithson,62.0,37.0,1.0,100.0,1580.0
A_r_d_l_e_t,48.0,49.0,3.0,100.0,1380.0
PMw91,50.0,45.0,5.0,100.0,1510.0
FajarSan,44.0,53.0,3.0,100.0,1273.0
Zqfd,62.0,37.0,0.0,72.0,1004.0
nosuchuserhere,45.0,52.0,3.0,100.0,1229.0
zsegaz,0.0,50.0,50.0,6.0,1765.0
gggalan1,50.0,47.0,3.0,100.0,1595.0
karesz1h,46.0,52.0,2.0,100.0,1369.0
Vunguyen94,44.0,55.0,1.0,100.0,1440.0
murat6931,46.0,53.0,1.0,100.0,936.0
Pypouny,41.0,54.0,5.0,100.0,1426.0
AJEDREZ1203,44.0,51.0,5.0,100.0,1844.0
gblinderr,48.0,51.0,1.0,100.0,1520.0
GeorgeTCCC,0.0,100.0,0.0,1.0,609.0
Rodion-Key,20.0,80.0,0.0,15.0,1500.0
Iuliania01,0.0,100.0,0.0,3.0,1154.0
BEN1K,51.0,41.0,8.0,100.0,2442.0
maksimgroznyh,46.0,49.0,5.0,100.0,1577.0
gere_1982,33.0,66.0,0.0,27.0,1233.0
PK1606,45.0,50.0,5.0,100.0,1375.0
IStudiedTheMaid,55.0,44.0,1.0,100.0,1469.0
rabind,52.0,42.0,6.0,100.0,1207.0
kachingaembulo,28.0,66.0,5.0,100.0,1502.0
DerSaxe,49.0,46.0,5.0,100.0,1920.0
GevMel,42.0,54.0,4.0,100.0,1779.0
cpooshan,61.0,38.0,0.0,54.0,1763.0
MMKOCH,56.0,38.0,5.0,100.0,1707.0
IArrayI,47.0,52.0,1.0,100.0,1278.0
Ash_phoenix7,28.0,57.0,14.0,21.0,1567.0
JehovasWitness666,39.0,57.0,3.0,61.0,1324.0
SpartYann,44.0,54.0,2.0,100.0,1036.0
ensaladadefrutas,66.0,33.0,0.0,9.0,1700.0
bogoblin,52.0,47.0,1.0,100.0,1070.0
LexSherman,50.0,48.0,2.0,100.0,1658.0
mukesh2005,41.0,55.0,4.0,100.0,1804.0
CRHC,47.0,45.0,8.0,100.0,1749.0
IvanMavrazas,48.0,45.0,6.0,93.0,1928.0
faramarz2422,25.0,65.0,10.0,60.0,1500.0
iry18ua,47.0,47.0,6.0,100.0,1368.0
MarcoAurelio78945,0.0,100.0,0.0,6.0,1548.0
CHEHONTE,74.0,22.0,4.0,100.0,2641.0
reffrsuv,48.0,40.0,12.0,100.0,1626.0
MarcosNahum,0.0,100.0,0.0,1.0,1130.0
RI4EN,57.0,42.0,0.0,7.0,1503.0
bramli,42.0,55.0,3.0,100.0,1521.0
KakaRaafatalghafourH,41.0,57.0,1.0,100.0,1368.0
Rachid30,38.0,59.0,3.0,100.0,1637.0
ahmetyunusaras,57.0,40.0,2.0,100.0,681.0
Pawnona7,42.0,57.0,0.0,57.0,1473.0
Xephyr526,49.0,48.0,3.0,100.0,1423.0
Szonaj25,33.0,66.0,0.0,9.0,1128.0
Harun34947,46.0,49.0,5.0,100.0,1565.0
krzysio4,43.0,52.0,5.0,100.0,1425.0
Anita_TA,35.0,64.0,0.0,51.0,953.0
H8kage,55.0,44.0,0.0,81.0,1993.0
jimmy_sharman,44.0,56.0,0.0,100.0,1059.0
immortal_man,54.0,39.0,7.0,100.0,2246.0
XNOQK,48.0,48.0,4.0,100.0,1240.0
Ali_rastbod,59.0,31.0,9.0,66.0,2720.0
Superokcidismutaza,45.0,48.0,7.0,100.0,2409.0
vcarlosv,56.0,40.0,3.0,100.0,1599.0
Spongey4life,55.0,33.0,11.0,27.0,1156.0
RG1910,50.0,40.0,10.0,100.0,1583.0
Opey99,46.0,46.0,7.0,39.0,2047.0
jalmi,53.0,46.0,1.0,100.0,1173.0
munzerrrr,62.0,34.0,3.0,87.0,1295.0
Kamikaze76,47.0,52.0,1.0,100.0,1359.0
Legend_123e,0.0,83.0,16.0,18.0,1594.0
ahmadrashid,44.0,46.0,10.0,100.0,1825.0
Nawras-93,40.0,59.0,1.0,100.0,1414.0
Shwips,56.0,38.0,5.0,100.0,1728.0
CLGWH,47.0,46.0,7.0,100.0,1992.0
LagTime,49.0,48.0,3.0,100.0,1734.0
Ravikr727,35.0,61.0,4.0,100.0,1067.0
Sirjoseph15,48.0,47.0,5.0,100.0,1757.0
Palakkalarjun,53.0,44.0,3.0,100.0,1371.0
Bordeaux,16.0,83.0,0.0,18.0,1187.0
Stalin583,55.0,40.0,5.0,100.0,1559.0
BloodLatte,56.0,42.0,1.0,100.0,1951.0
JJJgeft,40.0,56.0,4.0,100.0,1282.0
hirurg1810,49.0,44.0,7.0,100.0,1491.0
E4_KingE2,100.0,0.0,0.0,3.0,1368.0
Jamshid1346,51.0,46.0,3.0,100.0,1980.0
Glurp8,0.0,100.0,0.0,3.0,2353.0
drfahmadi,43.0,52.0,5.0,100.0,1599.0
mebbel,47.0,46.0,7.0,100.0,1728.0
escanor38,49.0,50.0,1.0,100.0,1457.0
Shah-gulyi,47.0,48.0,5.0,100.0,2262.0
bryan_cranston_fan,24.0,71.0,5.0,100.0,1419.0
NaCi44,43.0,56.0,1.0,100.0,1245.0
nirgr,40.0,49.0,11.0,100.0,2205.0
kseroks1111,45.0,48.0,7.0,100.0,1670.0
MByobby,61.0,36.0,3.0,100.0,1691.0
hollebolle,56.0,42.0,2.0,100.0,1827.0
Kim-chess,52.0,44.0,4.0,100.0,1864.0
Chmelar_Vitezslav,42.0,52.0,6.0,100.0,1853.0
elGrandinho,49.0,43.0,8.0,100.0,1589.0
artem_1981,46.0,50.0,4.0,100.0,1562.0
skapa8,54.0,44.0,2.0,100.0,1285.0
Divyarajsinh0909,48.0,48.0,4.0,100.0,1539.0
BBea,47.0,47.0,5.0,57.0,2020.0
DolphinDave,40.0,60.0,0.0,15.0,1461.0
mcontrerasq,53.0,43.0,4.0,100.0,1428.0
GymmasterReturn,45.0,50.0,4.0,66.0,1445.0
Lowden85,42.0,55.0,3.0,100.0,1306.0
Haciyev_2011,43.0,51.0,6.0,100.0,1540.0
Minbas2,70.0,29.0,0.0,51.0,2057.0
yxurlxve,52.0,44.0,4.0,100.0,1409.0
peon34,47.0,47.0,6.0,100.0,1566.0
Danaco,52.0,48.0,0.0,100.0,1367.0
Stole187,49.0,50.0,1.0,100.0,1393.0
chessgosch2023,49.0,46.0,5.0,100.0,2270.0
hgunay44,45.0,54.0,1.0,100.0,1273.0
EasterCastle,46.0,54.0,0.0,100.0,1583.0
balqis21,100.0,0.0,0.0,9.0,857.0
diegofedericocarrizo,48.0,47.0,5.0,100.0,1277.0
jurupu,45.0,50.0,5.0,100.0,1330.0
Schuppiluliuma,47.0,46.0,7.0,100.0,2308.0
Hasrulyunus,50.0,48.0,2.0,100.0,1324.0
SachinZac,50.0,50.0,0.0,100.0,1357.0
Abdulla002,45.0,41.0,12.0,72.0,1258.0
Logos_and_Faith,47.0,45.0,8.0,100.0,1442.0
Ezikel,51.0,43.0,6.0,100.0,1219.0
mhmd0090,40.0,60.0,0.0,15.0,1271.0
IBstudios,38.0,57.0,3.0,78.0,1405.0
AgentV0012,100.0,0.0,0.0,3.0,2115.0
anuj_kumar_389,30.0,55.0,15.0,60.0,1073.0
whannegan,53.0,47.0,0.0,100.0,1557.0
sj774,44.0,55.0,1.0,100.0,1259.0
BigBlackBearBigClaw,61.0,26.0,13.0,100.0,2246.0
charpente,52.0,48.0,0.0,100.0,1228.0
ArnurJaq,50.0,48.0,2.0,100.0,1354.0
mmtthews,39.0,59.0,2.0,100.0,1661.0
Naim1972,50.0,37.0,12.0,24.0,2127.0
Tamb0,47.0,46.0,7.0,100.0,1576.0
Alena4,39.0,56.0,5.0,100.0,1609.0
Pavvlad,59.0,39.0,2.0,100.0,1805.0
MarvelFan,54.0,40.0,6.0,100.0,1850.0
abdoaydi1,0.0,100.0,0.0,6.0,1550.0
BlinovAA,59.0,37.0,4.0,100.0,1467.0
herdsmaniv,50.0,45.0,5.0,100.0,1789.0
MenaKadry,42.0,50.0,8.0,100.0,1455.0
Ashrof558,33.0,66.0,0.0,9.0,1069.0
Andi0412,46.0,52.0,2.0,100.0,1884.0
csmuxa,56.0,44.0,0.0,75.0,1040.0
kGnosis,49.0,47.0,4.0,100.0,1354.0
beanfl,38.0,58.0,2.0,34.0,1355.0
giarto25,44.0,48.0,8.0,100.0,1714.0
JYMMI36,60.0,37.0,3.0,100.0,2122.0
Volvo2001,53.0,44.0,3.0,100.0,1345.0
gpearson72,0.0,100.0,0.0,7.0,959.0
Chelop64,40.0,56.0,4.0,100.0,1401.0
iloveluana,100.0,0.0,0.0,3.0,1246.0
nuclear3d,55.0,44.0,0.0,27.0,945.0
laksh0,50.0,44.0,6.0,100.0,1356.0
Breadboy1997,56.0,43.0,1.0,100.0,1078.0
AliShama,45.0,50.0,5.0,100.0,1337.0
android-17,46.0,53.0,1.0,100.0,1994.0
vladimirpv,0.0,100.0,0.0,3.0,997.0
vvzn,37.0,57.0,5.0,100.0,746.0
chapeaurouge,61.0,36.0,3.0,100.0,2111.0
cheleshii,51.0,42.0,7.0,100.0,2307.0
bigshorty007,70.0,30.0,0.0,30.0,1615.0
Belizariusz,52.0,46.0,2.0,100.0,1873.0
molema165,44.0,53.0,3.0,100.0,1362.0
ketpat1,75.0,25.0,0.0,12.0,2315.0
veryshahram,42.0,56.0,1.0,100.0,1357.0
mattador346,50.0,50.0,0.0,6.0,1315.0
tavo86,52.0,39.0,9.0,100.0,2453.0
Messssss,45.0,54.0,1.0,100.0,1378.0
alfredomaxit,42.0,56.0,2.0,100.0,1407.0
hadieslami663,53.0,38.0,7.0,78.0,1749.0
badik_gim,45.0,52.0,3.0,100.0,1729.0
abolfazl243,50.0,48.0,2.0,100.0,1468.0
UralKG77,39.0,51.0,10.0,100.0,1852.0
Seewald,62.0,34.0,4.0,100.0,1961.0
chesser_95,61.0,33.0,6.0,100.0,1626.0
timmiiii,0.0,66.0,33.0,3.0,1068.0
Aidil11akusayangibu,59.0,35.0,6.0,100.0,1777.0
pike71,53.0,46.0,1.0,100.0,1010.0
OloYoung,60.0,40.0,0.0,15.0,1135.0
claude76600,43.0,56.0,1.0,100.0,1756.0
gunacdc,40.0,56.0,3.0,100.0,1192.0
ZEKAKUPU1968,32.0,65.0,3.0,100.0,1096.0
davidbois,51.0,47.0,2.0,100.0,1014.0
Tetraktis1313,49.0,49.0,2.0,100.0,1883.0
ryndin-sergei,53.0,44.0,3.0,100.0,1661.0
titoax,48.0,48.0,4.0,100.0,1393.0
DomingoRemga,46.0,46.0,8.0,100.0,1884.0
nemessis91,55.0,44.0,0.0,54.0,1845.0
Antony0812,51.0,37.0,12.0,100.0,1045.0
KurortnyiRoman7,47.0,47.0,6.0,100.0,1905.0
inocencio20,49.0,51.0,0.0,100.0,1970.0
Fabrizio24,100.0,0.0,0.0,15.0,2108.0
lasker101,33.0,46.0,20.0,45.0,2070.0
VitaliPH777,53.0,43.0,4.0,100.0,2157.0
AupaAthletic,46.0,47.0,7.0,100.0,1538.0
bertauro,52.0,46.0,2.0,100.0,1870.0
nadira580110,54.0,43.0,3.0,100.0,1674.0
just4fun_es,48.0,49.0,3.0,100.0,1484.0
TerminatorA2000,55.0,44.0,0.0,87.0,1904.0
Johncito16,34.0,60.0,6.0,100.0,2238.0
zaprovadovp,50.0,39.0,11.0,100.0,2078.0
leoneltahl,49.0,50.0,1.0,100.0,1320.0
WiliWili,52.0,42.0,6.0,100.0,1549.0
Letuanminh2012,41.0,55.0,4.0,100.0,1534.0
imogen3232,55.0,39.0,6.0,100.0,2137.0
ak1969,56.0,44.0,0.0,100.0,1401.0
LiburElio,41.0,51.0,8.0,100.0,1588.0
TonyelToro,43.0,49.0,8.0,100.0,1952.0
AWANISH_MISHRA_01,25.0,75.0,0.0,48.0,1427.0
Napoleon_1789,100.0,0.0,0.0,42.0,2307.0
ainl,40.0,56.0,4.0,100.0,1366.0
vedatmath,53.0,39.0,8.0,100.0,1573.0
Shakar1337,40.0,54.0,6.0,100.0,2013.0
Aborneeem,56.0,35.0,8.0,73.0,1657.0
Babette97,47.0,52.0,1.0,100.0,716.0
KymoZAR,42.0,57.0,0.0,100.0,1370.0
roj46,52.0,45.0,3.0,100.0,1550.0
CoachCam,80.0,0.0,20.0,15.0,2028.0
mathyaz,45.0,48.0,7.0,100.0,1619.0
xSlade,71.0,28.0,0.0,21.0,2093.0
kishorevarier,46.0,49.0,5.0,100.0,1364.0
ombatran,53.0,47.0,0.0,100.0,2017.0
Angelslion11,43.0,55.0,2.0,100.0,1502.0
Asaca10,51.0,43.0,6.0,100.0,1397.0
mitaliseur,42.0,57.0,0.0,21.0,1600.0
Mattpelzo,38.0,53.0,7.0,78.0,1940.0
Cambot620,54.0,42.0,4.0,100.0,995.0
amatotoca,53.0,46.0,1.0,100.0,1249.0
igor21120306,50.0,44.0,6.0,100.0,1727.0
shankerchess,100.0,0.0,0.0,3.0,1343.0
hasanzarbi25,49.0,50.0,1.0,100.0,1419.0
Npppppppp,48.0,49.0,3.0,100.0,1888.0
LeFranchesse,46.0,53.0,0.0,26.0,1454.0
Calllsun,42.0,56.0,2.0,100.0,1626.0
listock,55.0,42.0,3.0,100.0,1954.0
SA_Jacob,50.0,22.0,28.0,100.0,1800.0
TaDoc,15.0,80.0,5.0,20.0,1842.0
TheRealMegamate,55.0,42.0,3.0,100.0,2223.0
parmini1973,38.0,52.0,10.0,100.0,697.0
artin_s,55.0,45.0,0.0,60.0,2066.0
sirjavier,36.0,57.0,5.0,57.0,1687.0
kontolbaja,51.0,46.0,3.0,100.0,905.0
dom45,38.0,59.0,3.0,100.0,1100.0
DancyRaegan,46.0,51.0,3.0,100.0,1686.0
TheHungriestHippo,42.0,57.0,0.0,57.0,1749.0
MisterIsh,51.0,47.0,2.0,100.0,955.0
mamrez7899,44.0,51.0,5.0,100.0,1716.0
vivaldiaqp,52.0,46.0,2.0,100.0,1317.0
Biscuit12,61.0,37.0,2.0,100.0,1699.0
BrownEmperor,38.0,52.0,10.0,100.0,959.0
luftinspektor,40.0,59.0,0.0,27.0,1031.0
cahaciyev,48.0,50.0,2.0,100.0,1245.0
davmaham,45.0,53.0,2.0,100.0,1886.0
chaldia,46.0,50.0,4.0,100.0,1166.0
MarcelM91,50.0,50.0,0.0,30.0,1072.0
wyder,42.0,54.0,4.0,100.0,1585.0
josefkukla,63.0,36.0,0.0,33.0,1774.0
karmatashi,47.0,47.0,6.0,100.0,1717.0
Papune4ka,48.0,47.0,5.0,100.0,1786.0
DerKinder,52.0,46.0,2.0,100.0,1551.0
Slahiraqi,52.0,44.0,4.0,100.0,2177.0
Jonathan630,44.0,49.0,7.0,100.0,1831.0
Vacpi92,45.0,52.0,3.0,100.0,1715.0
Sanjusteajalvir,50.0,47.0,3.0,100.0,1802.0
rybakovaaa,42.0,48.0,10.0,100.0,2321.0
pawelbonita,47.0,48.0,5.0,100.0,1228.0
Murema,37.0,59.0,4.0,100.0,1591.0
BrandoliniChess,53.0,39.0,8.0,100.0,2414.0
HNess78,81.0,18.0,1.0,100.0,2554.0
Maas80,52.0,46.0,2.0,100.0,1382.0
smerno,47.0,50.0,3.0,100.0,1171.0
shamichami2,46.0,50.0,3.0,90.0,2069.0
qowlstjd03,44.0,50.0,6.0,100.0,1552.0
cfeyet,46.0,51.0,3.0,100.0,1774.0
hoorad123,41.0,54.0,4.0,72.0,1538.0
mpachesss,49.0,49.0,2.0,100.0,1403.0
pram_andrey,49.0,44.0,7.0,100.0,2324.0
AlbertNix,44.0,52.0,4.0,100.0,1456.0
fofolido7,47.0,50.0,3.0,100.0,1827.0
Sephothele1988,52.0,45.0,3.0,100.0,2062.0
AntonSivelgin,56.0,39.0,5.0,100.0,1096.0
atay2172,45.0,50.0,5.0,100.0,1442.0
Alihossam1,49.0,45.0,6.0,100.0,1399.0
Leosoriano10,46.0,50.0,4.0,100.0,1622.0
Uzeni_Tapera,0.0,0.0,100.0,3.0,2031.0
jasieek,56.0,40.0,3.0,100.0,1578.0
danicom,47.0,52.0,1.0,100.0,1902.0
D1751abigmonster,46.0,53.0,0.0,45.0,1843.0
YASSIN_GALAL,69.0,30.0,0.0,39.0,1176.0
r0bsen89,55.0,42.0,3.0,100.0,1663.0
sureshtanneru,48.0,48.0,4.0,100.0,1977.0
alexanderortega2211,46.0,46.0,8.0,100.0,1890.0
hdegroot43,45.0,55.0,0.0,100.0,1362.0
AdityaShah-69,0.0,100.0,0.0,3.0,1198.0
arunasrie,62.0,34.0,3.0,87.0,1149.0
ApenasGabriel,45.0,52.0,3.0,100.0,1866.0
cdizzlechess,100.0,0.0,0.0,6.0,1165.0
davod42,48.0,44.0,8.0,100.0,1683.0
AdamHotsmith,48.0,50.0,2.0,100.0,1819.0
Black_Panther_SL,59.0,33.0,6.0,74.0,1719.0
Bagadur,48.0,50.0,2.0,100.0,1428.0
enriquh,40.0,55.0,5.0,60.0,1234.0
jtmouse,56.0,42.0,2.0,100.0,1982.0
Generalludd,55.0,43.0,2.0,100.0,2162.0
ArakelovAndrey,66.0,25.0,8.0,36.0,2098.0
arianec,37.0,61.0,2.0,100.0,1479.0
Ikromjon9393iko,43.0,54.0,3.0,100.0,1606.0
Hunny_123,48.0,50.0,2.0,100.0,988.0
Hazmam,54.0,45.0,1.0,100.0,1622.0
steny35,50.0,50.0,0.0,100.0,1380.0
amirsp79,57.0,42.0,0.0,42.0,1749.0
gornyialtai,39.0,60.0,1.0,100.0,1729.0
casarrubios,47.0,52.0,1.0,100.0,1580.0
BB1937,48.0,43.0,9.0,100.0,1649.0
Axel_Adamski,46.0,46.0,6.0,90.0,1491.0
TheBiggles,49.0,49.0,2.0,100.0,1822.0
Despair911,30.0,69.0,1.0,100.0,1647.0
wilsonpuerta,50.0,45.0,5.0,100.0,1113.0
DDmitriiS,57.0,42.0,0.0,78.0,1157.0
alirezaGm1020,44.0,50.0,6.0,100.0,2104.0
Hopefully2,43.0,52.0,4.0,23.0,1363.0
hernanoliver,0.0,100.0,0.0,6.0,1197.0
zakaria999x,42.0,52.0,6.0,100.0,1319.0
kalirajkeer,50.0,47.0,3.0,100.0,1339.0
a73LiBROS,50.0,49.0,1.0,100.0,1440.0
walidbenmbarek,48.0,48.0,4.0,100.0,1353.0
joshua_daniel_ae,47.0,43.0,8.0,69.0,901.0
Ieyoun_lawang,43.0,50.0,7.0,100.0,1685.0
kkkkk29,71.0,23.0,4.0,63.0,1721.0
liutikoff,45.0,43.0,12.0,100.0,2043.0
Mohammadamin_N,38.0,59.0,3.0,100.0,1593.0
DrPeaceVictory,59.0,38.0,3.0,100.0,1564.0
Leopak,11.0,81.0,8.0,100.0,1162.0
esto2448,50.0,46.0,4.0,100.0,1588.0
yesbeeam12345,53.0,46.0,0.0,45.0,2008.0
menordochp,53.0,44.0,3.0,100.0,1668.0
FADLY1984,54.0,46.0,0.0,100.0,1311.0
ZeZeTopal,54.0,46.0,0.0,100.0,1637.0
AltenProPhet,55.0,40.0,5.0,100.0,1816.0
EpsilonMinus,35.0,59.0,6.0,100.0,1464.0
JHANIOJAMES,43.0,54.0,3.0,100.0,1324.0
TabledGaming,55.0,41.0,3.0,87.0,1423.0
Sashabro2006Master,54.0,44.0,2.0,100.0,1684.0
peterchisi,47.0,52.0,1.0,100.0,1803.0
trntv,54.0,42.0,4.0,100.0,1943.0
vai5H4Li_mitR44,40.0,54.0,6.0,100.0,666.0
pdxtres,43.0,49.0,8.0,100.0,1381.0
LorenzoPuig,42.0,57.0,0.0,21.0,1124.0
un1tedrem,38.0,57.0,3.0,78.0,1055.0
Doctor-love,56.0,32.0,11.0,100.0,2400.0
Valentin160,42.0,56.0,2.0,100.0,1504.0
miryS12345,48.0,50.0,2.0,100.0,839.0
CoachCam,80.0,0.0,20.0,15.0,2028.0
miguelpanda,43.0,56.0,0.0,100.0,1387.0
nouori,39.0,56.0,4.0,100.0,897.0
MarkE47,46.0,53.0,1.0,100.0,1124.0
sezginonline,48.0,45.0,7.0,100.0,2247.0
sreenh,43.0,56.0,0.0,100.0,1439.0
soprano8128,57.0,35.0,7.0,42.0,1855.0
fejzi201,54.0,41.0,5.0,100.0,1818.0
xxx15xxx,53.0,44.0,3.0,100.0,1699.0
Maks_Manifestor,41.0,55.0,4.0,100.0,1547.0
UkraineMatters,100.0,0.0,0.0,3.0,1943.0
swknl,38.0,54.0,8.0,100.0,1344.0
zafrir_patt,43.0,51.0,6.0,100.0,2234.0
mbiu,64.0,32.0,4.0,100.0,2019.0
betastat,50.0,50.0,0.0,6.0,1579.0
Harvinder_singh,20.0,66.0,12.0,72.0,1760.0
alanmmx7,44.0,54.0,2.0,100.0,1499.0
L1KoNu,52.0,45.0,3.0,100.0,1040.0
erwinrjs,52.0,47.0,1.0,100.0,1524.0
NeelyBOY,46.0,48.0,6.0,100.0,1135.0
JohnConnor1984,41.0,51.0,8.0,100.0,1741.0
rvelazquez,45.0,48.0,7.0,100.0,1189.0
mnorlizamh,49.0,49.0,2.0,100.0,1385.0
tripza,90.0,9.0,0.0,33.0,1826.0
neurogamingRD,52.0,40.0,8.0,100.0,921.0
Hiclouis,48.0,49.0,3.0,100.0,1873.0
PeterSnake,49.0,46.0,5.0,100.0,1428.0
superbommel,44.0,54.0,2.0,100.0,1208.0
anirudhprakash,42.0,45.0,13.0,100.0,1263.0
Chaccon,44.0,56.0,0.0,100.0,1843.0
Maxsim07,63.0,33.0,3.0,90.0,2032.0
serivana,44.0,47.0,9.0,100.0,733.0
nello08,48.0,50.0,2.0,100.0,994.0
Polina_24,61.0,33.0,4.0,63.0,1308.0
BroNL45,51.0,49.0,0.0,100.0,1480.0
BabyAma,38.0,57.0,4.0,100.0,1686.0
miwanyat_ko11,45.0,50.0,5.0,100.0,1453.0
PrashantAhuja_Kroll,57.0,36.0,6.0,100.0,1185.0
SanaNisBest,53.0,46.0,0.0,13.0,1533.0
danikm237,44.0,51.0,5.0,100.0,1822.0
Schoeman,44.0,52.0,4.0,100.0,1355.0
RBonar_KPKNLBatam,43.0,53.0,4.0,100.0,1521.0
Ridics,68.0,26.0,6.0,100.0,2300.0
patika,55.0,44.0,1.0,100.0,1489.0
pcantunes,45.0,51.0,4.0,100.0,2001.0
Medro_2020,73.0,26.0,0.0,57.0,2006.0
Sawa67,100.0,0.0,0.0,3.0,1235.0
vector2017,92.0,7.0,0.0,81.0,1917.0
bagsh0t,51.0,40.0,9.0,100.0,1064.0
vespo60,50.0,46.0,4.0,100.0,1938.0
ChessPoyo,50.0,48.0,2.0,100.0,1402.0
dimasik997,20.0,80.0,0.0,5.0,1347.0
SpitfireSP,50.0,47.0,3.0,100.0,1260.0
AlexMelekhov,52.0,47.0,1.0,100.0,2062.0
ufftauba,42.0,55.0,3.0,100.0,1678.0
arishibari,37.0,62.0,0.0,24.0,753.0
skiaxtro,48.0,45.0,7.0,100.0,2158.0
owis7,46.0,48.0,6.0,100.0,1713.0
SuperNova30,51.0,46.0,3.0,100.0,1729.0
Ruzhuk1,65.0,32.0,3.0,100.0,1954.0
allexx7777,60.0,35.0,5.0,100.0,2205.0
BennyB_85,51.0,47.0,2.0,100.0,1354.0
lukitoisme,47.0,48.0,5.0,100.0,1391.0
Animal10,42.0,53.0,5.0,100.0,2145.0
Boris-Trapsky,62.0,33.0,3.0,81.0,1993.0
adruhm1145,49.0,49.0,2.0,100.0,1462.0
Silvana14,20.0,60.0,20.0,15.0,1681.0
Ilysha13,47.0,42.0,11.0,100.0,1412.0
KhanyaMazibuko,41.0,47.0,12.0,100.0,2379.0
eruzto,51.0,46.0,3.0,100.0,1512.0
JirayaSenseii,33.0,64.0,3.0,100.0,1787.0
Yuribris,0.0,100.0,0.0,3.0,1033.0
randimatrix,36.0,59.0,4.0,66.0,1514.0
Paramatma108,50.0,50.0,0.0,60.0,1280.0
chaosridinghood,44.0,53.0,3.0,100.0,1301.0
Hovr,30.0,60.0,8.0,69.0,1402.0
lfchim,37.0,53.0,10.0,100.0,1434.0
rozdy,33.0,62.0,5.0,100.0,1490.0
drhamn,47.0,52.0,0.0,44.0,1349.0
Manthru,86.0,14.0,0.0,100.0,1874.0
darlenmalo,62.0,37.0,0.0,24.0,2032.0
Gast0ne,40.0,55.0,5.0,100.0,1316.0
WinterGreenIn,56.0,41.0,2.0,100.0,1949.0
Sinitsyndg,42.0,54.0,4.0,100.0,1401.0
MayerlE,40.0,57.0,2.0,100.0,1932.0
Martin_karam47,56.0,41.0,2.0,100.0,1864.0
oij2,36.0,64.0,0.0,100.0,963.0
Tatyna-58,43.0,52.0,5.0,100.0,1136.0
Paulin012,36.0,63.0,0.0,11.0,934.0
HK2014,63.0,35.0,2.0,100.0,1905.0
sebzim4500,47.0,48.0,5.0,100.0,1951.0
bnadlan,41.0,57.0,1.0,100.0,1467.0
Andrew-Po,47.0,47.0,4.0,94.0,1142.0
