user_id,op_id,game_result,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,op_blitz_rating,op_white_win_rate,op_white_lose_rate,op_white_draw_rate,op_white_game_count,op_black_win_rate,op_black_lose_rate,op_black_draw_rate,op_black_game_count,op_top_eco,op_second_eco,op_top_winrate_eco,op_second_winrate_eco,op_mate_winrate,op_resign_winrate,op_time_winrate,op_mate_lossrate,op_resign_lossrate,op_time_lossrate,op_average_game_len,op_user_rating_deviation,op_user_blitz_total_games,op_user_best_win_1,op_user_best_win_2,op_user_best_win_3
VitalioMochniy1982,piterskiy555,-1,87.0,12.0,0.0,24.0,2058.0,50.0,48.718,1.282,78.0,46.809,46.809,6.383,47.0,A40,B21,A21,C02,0.148,0.672,0.164,0.217,0.283,0.5,883.0,75.67,4149.0,1953.0,1923.0,1922.0
Lollit123,Cailynn123,1,34.0,57.0,7.0,52.0,722.0,71.429,28.571,0.0,7.0,25.0,75.0,0.0,4.0,A40,B10,A40,nonStandard,0.667,0.0,0.333,0.8,0.0,0.2,480.0,163.59,11.0,1571.0,1376.0,771.0
Iqtest2024,magotal15,-1,53.0,44.0,3.0,100.0,2226.0,63.333,28.333,8.333,60.0,64.286,30.357,5.357,56.0,nonStandard,A00,B22,A43,0.351,0.432,0.203,0.353,0.324,0.324,244.0,45.06,120.0,2368.0,2363.0,2320.0
vedGM123,rbn1000,1,39.0,56.0,4.0,100.0,1658.0,59.701,32.836,7.463,67.0,41.379,53.448,5.172,58.0,B10,B12,C40,B27,0.312,0.375,0.297,0.396,0.453,0.151,264.0,57.35,6829.0,2565.0,2338.0,2301.0
Jezer77,EroSen69,1,65.0,30.0,5.0,60.0,1174.0,40.323,56.452,3.226,62.0,38.095,60.317,1.587,63.0,D02,A80,B07,C24,0.388,0.327,0.265,0.219,0.452,0.329,257.0,53.54,1174.0,1997.0,1916.0,1793.0
andrxs97,kotoowner,1,55.0,40.0,5.0,100.0,1278.0,53.968,41.27,4.762,63.0,37.097,61.29,1.613,62.0,D02,A40,B12,A45,0.386,0.421,0.14,0.25,0.406,0.25,375.0,51.44,939.0,1459.0,1454.0,1448.0
petrosian_cubano,Tusabesquiensoy,1,49.0,45.0,6.0,100.0,1984.0,55.738,37.705,6.557,61.0,50.0,35.938,14.062,64.0,A40,B12,A48,A80,0.242,0.409,0.348,0.196,0.63,0.174,286.0,46.22,1236.0,2359.0,2301.0,2291.0
Chess-Guru-7,sibachir,1,43.0,55.0,2.0,100.0,1663.0,58.73,36.508,4.762,63.0,48.387,46.774,4.839,62.0,B00,A41,D10,D94,0.224,0.418,0.343,0.308,0.635,0.038,201.0,45.59,814.0,2191.0,2159.0,2066.0
Sagar_2321,moon12moon12,1,44.0,50.0,6.0,100.0,948.0,25.0,75.0,0.0,4.0,0.0,0.0,0.0,0.0,D06,D20,D06,D20,0.0,1.0,0.0,0.333,0.333,0.333,552.0,181.16,4.0,0.0,0.0,0.0
ryguy76,anny743,1,55.0,42.0,3.0,100.0,1630.0,47.059,48.529,4.412,68.0,36.842,56.14,7.018,57.0,A00,B06,C24,C41,0.226,0.547,0.226,0.292,0.569,0.138,382.0,77.77,6871.0,1850.0,1849.0,1828.0
jo202,,401,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0
stefanofuma,,401,0.0,0.0,0.0,0.0,1500.0,46.667,50.0,3.333,60.0,40.0,53.846,6.154,65.0,B01,B10,C42,C47,0.333,0.407,0.241,0.277,0.477,0.169,248.0,48.28,1568.0,2247.0,2070.0,2053.0
Giakhang13012016,AQUITAIN332,1,50.0,45.0,5.0,100.0,1102.0,14.286,85.714,0.0,7.0,46.154,53.846,0.0,13.0,C44,C41,C46,A00,0.286,0.571,0.143,0.231,0.692,0.077,212.0,90.4,20.0,1118.0,986.0,985.0
Artyyyyy,sevatrix120,-1,76.0,23.0,0.0,39.0,2443.0,69.231,20.513,10.256,39.0,61.765,29.412,8.824,34.0,A45,A00,D85,B56,0.229,0.583,0.167,0.0,0.611,0.389,275.0,88.44,73.0,2839.0,2831.0,2826.0
Arout16,tn_wvsof,0,53.0,40.0,7.0,100.0,1542.0,49.18,44.262,6.557,61.0,37.5,53.125,9.375,64.0,C62,B00,A45,C49,0.278,0.519,0.148,0.148,0.738,0.066,239.0,48.09,460.0,1932.0,1882.0,1870.0
Dan_Shilov,PrasoonBanerjyi,1,15.0,76.0,7.0,13.0,788.0,42.857,57.143,0.0,63.0,33.871,62.903,3.226,62.0,C20,C50,C48,B07,0.604,0.208,0.188,0.4,0.333,0.133,262.0,96.4,401.0,1415.0,1342.0,1254.0
Kirsanov_Vadim,ryuuuuuzennnnnn,1,37.0,56.0,6.0,16.0,1693.0,56.061,40.909,3.03,66.0,42.373,50.847,6.78,59.0,C50,C44,C66,C40,0.306,0.468,0.194,0.14,0.702,0.158,358.0,45.95,166.0,2041.0,1948.0,1910.0
