user_id,win_streak_current,win_streak_max,loss_streak_current,loss_streak_max
magnus_harooosh,0.0,3.0,3.0,3.0
ronaldo090-06,1.0,7.0,0.0,12.0
Arif_Baku22,2.0,3.0,0.0,4.0
Canardbleu10,0.0,9.0,0.0,9.0
POJ100,1.0,12.0,0.0,12.0
RecovGroyS,6.0,25.0,0.0,8.0
Aab9,3.0,11.0,0.0,13.0
Igrochishkaherov73,0.0,10.0,6.0,12.0
FloresBuho,0.0,12.0,1.0,11.0
Complexity_MR,0.0,0.0,0.0,0.0
somzt,0.0,17.0,2.0,9.0
alehin2021,0.0,16.0,0.0,12.0
gcovn1,3.0,21.0,0.0,15.0
Aheeeeed,0.0,10.0,1.0,4.0
SchachTeng,0.0,5.0,8.0,8.0
mrapo9,0.0,7.0,3.0,8.0
bagbemadon,1.0,8.0,0.0,7.0
Arash_kingg,2.0,9.0,0.0,15.0
Parsons2,0.0,8.0,1.0,3.0
Granis,0.0,13.0,1.0,22.0
AntonioAntR,2.0,8.0,0.0,6.0
Bru7aL,0.0,11.0,0.0,11.0
Perkele007,,,,
one_rookie,0.0,14.0,2.0,11.0
ArdianJashari,0.0,21.0,2.0,16.0
IgnatusX,1.0,14.0,0.0,10.0
magomerlino2024,0.0,8.0,2.0,4.0
PetrovChess,0.0,8.0,1.0,10.0
Pavich,0.0,15.0,3.0,12.0
Abhipadwal,0.0,8.0,3.0,13.0
aaltuzarra,1.0,13.0,0.0,11.0
warrior5191,0.0,15.0,2.0,9.0
ferris78,0.0,10.0,1.0,13.0
angryvegetable,1.0,9.0,0.0,16.0
Zxxt677xczxx,0.0,8.0,3.0,11.0
shs540306,0.0,1.0,5.0,5.0
Ivan_Kirpichyov,2.0,11.0,0.0,8.0
kadarka666,0.0,1.0,1.0,3.0
Benbasat,2.0,19.0,0.0,11.0
gersomen2791,1.0,14.0,0.0,10.0
razdva345,0.0,9.0,1.0,12.0
Svenlo,0.0,15.0,0.0,11.0
dag_gadol,1.0,6.0,0.0,7.0
ZICK80,0.0,9.0,1.0,11.0
Lucy_alke,0.0,5.0,4.0,10.0
Samvel0904,3.0,11.0,0.0,9.0
Nimrod66,0.0,9.0,2.0,13.0
Fischerchips1,0.0,11.0,5.0,6.0
panconcanela,0.0,22.0,2.0,9.0
Marloutre,1.0,10.0,0.0,12.0
HerBoris,0.0,12.0,2.0,9.0
Turaputo,0.0,12.0,1.0,12.0
Yevgeniy_Bunkov,1.0,8.0,0.0,6.0
hcklev,1.0,10.0,0.0,9.0
alik_66,0.0,14.0,1.0,13.0
samfra716,1.0,4.0,0.0,9.0
betojunior,0.0,18.0,2.0,12.0
tbpfc,0.0,15.0,1.0,13.0
R0b_b3ry,0.0,0.0,0.0,0.0
hassan_abdelrazek,0.0,1.0,6.0,6.0
telikopter,1.0,8.0,0.0,8.0
eksi273,0.0,8.0,0.0,6.0
MrPanci,1.0,10.0,0.0,17.0
Benohnei,0.0,12.0,1.0,14.0
vandebastian,1.0,10.0,0.0,11.0
LomakinaGV,1.0,11.0,0.0,11.0
AlfredDebus,2.0,20.0,0.0,10.0
ayeng112131,0.0,21.0,3.0,10.0
abedrteezy,2.0,9.0,0.0,3.0
Seva_Fufurin2015,0.0,4.0,1.0,7.0
juandedios55,7.0,24.0,0.0,12.0
ARTEM_1505,0.0,0.0,3.0,3.0
leviatanmagic,1.0,9.0,0.0,9.0
bmanbrisky,1.0,9.0,0.0,9.0
inaira_jain,1.0,3.0,0.0,18.0
Doughan,0.0,13.0,2.0,9.0
BoredInTheField,0.0,22.0,2.0,8.0
H34VYD,0.0,17.0,1.0,10.0
jgshep94,0.0,5.0,0.0,5.0
thewknd,1.0,5.0,0.0,9.0
erikc1313,1.0,10.0,0.0,13.0
blackhorse2,0.0,12.0,1.0,10.0
Ildar-gil,4.0,10.0,0.0,12.0
NewPixel2021,0.0,10.0,1.0,6.0
Suleyman_Chess06,1.0,29.0,0.0,9.0
amirkabir5,0.0,19.0,1.0,10.0
K07070707,0.0,0.0,0.0,0.0
Igor10816,1.0,14.0,0.0,11.0
U1CBC,1.0,11.0,0.0,11.0
Mat-Chucho,1.0,4.0,0.0,21.0
TimeToSmile,4.0,19.0,0.0,10.0
Chibi_moon,0.0,4.0,0.0,9.0
Hobby_Entertainment,1.0,8.0,0.0,6.0
sardul,1.0,14.0,0.0,13.0
Joao_Brito,0.0,6.0,3.0,7.0
Ptedu,2.0,7.0,0.0,20.0
xlyas,2.0,11.0,0.0,12.0
Blitzer14,3.0,16.0,0.0,15.0
Springer95,0.0,8.0,1.0,7.0
immelmann,0.0,12.0,2.0,13.0
Minasilver925,2.0,20.0,0.0,15.0
learnn,0.0,5.0,4.0,7.0
limexxx3,1.0,12.0,0.0,11.0
SwisschessJoel,0.0,10.0,1.0,9.0
blorppppp,10.0,10.0,0.0,10.0
tiwarichesscr,0.0,2.0,1.0,4.0
fohaal,0.0,6.0,7.0,28.0
Catimaru,0.0,5.0,1.0,5.0
waseemanwar,0.0,11.0,0.0,14.0
ClassPlayer04,0.0,23.0,2.0,6.0
Mqrott,0.0,14.0,1.0,16.0
timo1196,0.0,13.0,2.0,10.0
Arrakhis,0.0,9.0,1.0,7.0
nimzoindian16,0.0,4.0,1.0,4.0
Dima201509,,,,
f_0x69420,3.0,11.0,0.0,10.0
BlndrKng,0.0,9.0,1.0,7.0
amladenovic1985,0.0,7.0,1.0,8.0
Ignite-1st,0.0,8.0,1.0,8.0
DragonWizard01,0.0,14.0,1.0,8.0
colorado7683,1.0,5.0,0.0,16.0
raymondo101,5.0,14.0,0.0,10.0
Grundtvig,3.0,17.0,0.0,11.0
zekarz,0.0,2.0,3.0,5.0
naserabdullah,1.0,7.0,0.0,6.0
fyrtion,1.0,5.0,0.0,6.0
yann7642,0.0,8.0,1.0,10.0
Koninaleks,0.0,9.0,1.0,12.0
MaksSolopov2014,0.0,21.0,2.0,7.0
Langobarden,0.0,5.0,1.0,3.0
Dgarcia-RT,0.0,10.0,0.0,7.0
nicostadio,0.0,7.0,4.0,6.0
HelloItsDmitri,0.0,12.0,1.0,11.0
NilsLH,1.0,10.0,0.0,7.0
AnderFeron,3.0,15.0,0.0,12.0
onchainchess,0.0,11.0,1.0,11.0
Phenixblanc,1.0,7.0,0.0,10.0
Saturn_1119,1.0,4.0,0.0,6.0
sergiosf97,,,,
Amin7th,1.0,13.0,0.0,10.0
mohamad_reza1391,2.0,13.0,0.0,12.0
midress85,0.0,11.0,4.0,15.0
Mr_Grey,0.0,26.0,0.0,7.0
TabbaWins,0.0,13.0,4.0,17.0
Hamlaod,0.0,10.0,1.0,6.0
Bernigradas,1.0,10.0,0.0,12.0
ndlovukali,0.0,9.0,5.0,9.0
Maksimka726,1.0,6.0,0.0,7.0
ROBERT2930,0.0,10.0,1.0,12.0
frelsara,5.0,23.0,0.0,8.0
Corleonesdefence,0.0,10.0,5.0,8.0
PerroTropical,0.0,9.0,1.0,14.0
Foreign-Legionnaire,0.0,10.0,2.0,15.0
salahdine1,0.0,10.0,1.0,14.0
NowArcher,0.0,15.0,0.0,12.0
stockfish1064POPCNT,2.0,13.0,0.0,10.0
mezmerrett,2.0,2.0,0.0,1.0
gustamo,0.0,17.0,1.0,9.0
pp101,1.0,12.0,0.0,31.0
peppe84CT,2.0,10.0,0.0,9.0
LOTRNG,0.0,11.0,3.0,17.0
Ivo12345,0.0,11.0,3.0,11.0
siegfreed,2.0,14.0,0.0,11.0
giftpilze,2.0,9.0,0.0,10.0
Robert124,2.0,13.0,0.0,14.0
draw_N,0.0,14.0,1.0,6.0
AvivEise,2.0,16.0,0.0,7.0
djedaichik,2.0,6.0,0.0,5.0
Wilson69,1.0,13.0,0.0,15.0
IVT_1_Zholamanov,0.0,12.0,0.0,12.0
PavelChamp,0.0,6.0,1.0,7.0
montescarpia,0.0,10.0,1.0,12.0
Alex_Boss03,2.0,5.0,0.0,11.0
Center_Side,6.0,11.0,0.0,12.0
ManishVadehra,0.0,7.0,1.0,13.0
Xemaros,3.0,14.0,0.0,14.0
mikehammerhill,3.0,7.0,0.0,9.0
BJJ_Nordic_champion,1.0,8.0,0.0,12.0
ashray2412,2.0,15.0,0.0,11.0
JelenaZ,0.0,21.0,2.0,13.0
Famer_Joe,0.0,10.0,0.0,9.0
limohgs,0.0,10.0,2.0,8.0
Tanne,0.0,12.0,1.0,23.0
VquatTr,3.0,8.0,0.0,9.0
salimak56,0.0,15.0,3.0,12.0
Narkoman_molodoi,2.0,13.0,0.0,17.0
artyric,0.0,1.0,3.0,3.0
heribertoavelino,0.0,14.0,2.0,10.0
wylymayor23,0.0,9.0,4.0,13.0
Herzog2012,5.0,14.0,0.0,9.0
foadhammoudeh123,0.0,12.0,1.0,9.0
Aryaman_Kureel,0.0,5.0,1.0,1.0
enrique-tapia_103,0.0,9.0,1.0,9.0
CemHuseyin,0.0,11.0,2.0,13.0
mindaugasra,1.0,13.0,0.0,17.0
abosami93,2.0,8.0,0.0,7.0
timarsan,0.0,14.0,0.0,11.0
luizitosanches,1.0,5.0,0.0,8.0
BurntBread,2.0,10.0,0.0,8.0
Trochanter,0.0,8.0,1.0,8.0
Acemi007,0.0,11.0,2.0,11.0
Bekir_Dorga3,0.0,12.0,10.0,12.0
Baskota77,0.0,3.0,2.0,9.0
linoarteaga,2.0,20.0,0.0,10.0
Lelich,0.0,13.0,1.0,9.0
cosmic_sunrise,1.0,11.0,0.0,17.0
Matt_Ed,0.0,8.0,1.0,7.0
Benitoff,0.0,9.0,1.0,10.0
Obarrerac,0.0,9.0,1.0,3.0
Bolot80,0.0,10.0,0.0,13.0
boefje,0.0,9.0,0.0,10.0
Advaitunde,0.0,1.0,4.0,11.0
TCTA,0.0,12.0,1.0,18.0
redtom,1.0,23.0,0.0,9.0
shoaziz,0.0,12.0,1.0,19.0
Agron,0.0,13.0,1.0,15.0
stanklv,1.0,8.0,0.0,7.0
emiliennnnn,0.0,0.0,1.0,1.0
DrK1500-800,0.0,8.0,3.0,12.0
Ignotus51,0.0,9.0,1.0,12.0
DarkAlekhine,0.0,32.0,1.0,12.0
Mmp46,2.0,11.0,0.0,11.0
Alexhor76,0.0,15.0,1.0,9.0
para3241,0.0,9.0,2.0,11.0
justantan,0.0,13.0,2.0,8.0
Miles_Teg_72,0.0,9.0,2.0,12.0
DeepBlue44,1.0,21.0,0.0,14.0
KaiSolter,1.0,1.0,0.0,0.0
ottila2,0.0,8.0,1.0,12.0
renuka8451,0.0,10.0,4.0,13.0
Canopus1324,0.0,1.0,1.0,1.0
Shahoviy_Komentator,1.0,35.0,0.0,8.0
Pranava2024,0.0,12.0,1.0,12.0
mbaket998,1.0,8.0,0.0,8.0
kirman07,0.0,1.0,3.0,3.0
King_Nilesh,2.0,19.0,0.0,12.0
mereyyy,1.0,13.0,0.0,13.0
suatduzyol,0.0,10.0,1.0,8.0
zagortenay,0.0,12.0,1.0,18.0
Modar9,0.0,11.0,2.0,12.0
variksolovo,0.0,11.0,1.0,13.0
Yiyi1984,1.0,18.0,0.0,10.0
Narrenschwamm,0.0,11.0,0.0,11.0
rawsharka,1.0,13.0,0.0,8.0
Poled337h,0.0,1.0,4.0,4.0
Mathperson64,0.0,13.0,1.0,10.0
santa_144,0.0,10.0,5.0,12.0
Save82,1.0,12.0,0.0,10.0
schock_scacchistico,2.0,12.0,0.0,13.0
Newcomer2023,1.0,13.0,0.0,12.0
edd1987,0.0,11.0,1.0,13.0
alexdurnoff,0.0,15.0,2.0,10.0
Hasankapa,0.0,12.0,1.0,14.0
mikelowonderful,2.0,7.0,0.0,9.0
Ronniemiz1,0.0,12.0,3.0,12.0
omartchi,1.0,9.0,0.0,10.0
reckless_bravery,0.0,40.0,1.0,15.0
lordtrain,3.0,13.0,0.0,18.0
rsv287,1.0,10.0,0.0,7.0
Zgm-GiantKiller,0.0,22.0,2.0,8.0
Lerno1957,3.0,13.0,0.0,11.0
WildWizard,1.0,8.0,0.0,26.0
Ayusya,0.0,10.0,4.0,10.0
eazymentain,0.0,11.0,1.0,11.0
IPlayChessLike16Bit,0.0,10.0,1.0,9.0
Adrenalineni,2.0,9.0,0.0,11.0
drcbturtle,0.0,12.0,1.0,7.0
hoto18,1.0,19.0,0.0,16.0
rjguitar,9.0,18.0,0.0,6.0
atcheck,0.0,11.0,2.0,10.0
j3wd,0.0,18.0,4.0,6.0
VanGross,3.0,16.0,0.0,14.0
fer130596,0.0,9.0,2.0,16.0
VitalJam,0.0,4.0,1.0,2.0
prshu,0.0,9.0,1.0,7.0
Kasakud_Matadibe,0.0,6.0,1.0,4.0
Erap21,2.0,16.0,0.0,11.0
Serik92Ospan,4.0,8.0,0.0,8.0
Gigante64,0.0,8.0,3.0,9.0
eluminate,0.0,10.0,0.0,13.0
steffkue2,0.0,8.0,1.0,7.0
JevgeniG,0.0,11.0,2.0,9.0
Surucu80,1.0,8.0,0.0,8.0
Kusudaaina030,4.0,22.0,0.0,12.0
eylooo16,4.0,7.0,0.0,10.0
PawnEatingZombie,0.0,10.0,1.0,9.0
WiloEbara,0.0,10.0,2.0,10.0
VFOREST,0.0,13.0,1.0,9.0
winx_m,1.0,17.0,0.0,7.0
mertcanbulut,0.0,10.0,1.0,10.0
Arturasda,0.0,15.0,1.0,25.0
FAPC1986,1.0,55.0,0.0,7.0
just4funwhenborred,3.0,10.0,0.0,11.0
atila001,0.0,3.0,1.0,5.0
archi333,0.0,13.0,1.0,15.0
Clubolim,1.0,14.0,0.0,10.0
jtrave7,1.0,13.0,0.0,8.0
kinghandan,3.0,18.0,0.0,12.0
Ulbashev,5.0,8.0,0.0,25.0
JF_Chess_NL,0.0,10.0,2.0,9.0
Brillant_Sacriffice,0.0,9.0,1.0,10.0
exeka,0.0,10.0,1.0,8.0
ozencaganege,2.0,7.0,0.0,11.0
ttoorr,0.0,18.0,1.0,17.0
brunoco,0.0,12.0,1.0,12.0
VictorHuenchul1,1.0,6.0,0.0,23.0
Luis_Caruana,0.0,11.0,1.0,12.0
D-k-kl,0.0,3.0,4.0,4.0
Captain_Platypus,0.0,8.0,0.0,9.0
Minocentauro,0.0,11.0,1.0,16.0
PovorovA,0.0,0.0,2.0,2.0
MATER66,0.0,21.0,2.0,8.0
Hossein_a-1402,0.0,6.0,0.0,6.0
ben924,0.0,6.0,1.0,5.0
chilster,0.0,9.0,1.0,11.0
OpeningExplorerJoe,0.0,4.0,2.0,2.0
aristo64,2.0,12.0,0.0,12.0
ans2004,0.0,7.0,2.0,13.0
Tih_2024,0.0,7.0,1.0,4.0
zeittotschlaeger,0.0,13.0,1.0,35.0
RMSLTC,0.0,4.0,1.0,4.0
tinnulion,0.0,12.0,3.0,12.0
machubby,0.0,15.0,1.0,7.0
gato33,0.0,13.0,1.0,7.0
Youri_123,1.0,12.0,0.0,10.0
Pro555_P_51-9,0.0,7.0,1.0,14.0
ennuidumb,0.0,10.0,2.0,10.0
clockwise6,0.0,5.0,1.0,9.0
abdallah-enan,2.0,11.0,0.0,15.0
Port389,0.0,10.0,2.0,10.0
soulculer,0.0,8.0,2.0,11.0
AVAEF,0.0,13.0,2.0,11.0
kyawswar2000,1.0,4.0,0.0,4.0
jorgedotru,0.0,15.0,1.0,11.0
Gott_ist_tot84,0.0,11.0,2.0,9.0
Rozti,0.0,11.0,1.0,12.0
nikonew,0.0,10.0,1.0,19.0
fatema33333333,0.0,10.0,2.0,10.0
Thorupewe,0.0,12.0,2.0,12.0
dharmendraghimire,0.0,12.0,1.0,11.0
KallaDiplom,0.0,7.0,0.0,5.0
ali_13500510,0.0,10.0,1.0,10.0
feelout,0.0,16.0,1.0,12.0
kristi333,0.0,4.0,1.0,5.0
time00,1.0,27.0,0.0,10.0
EcanSecgin,0.0,3.0,2.0,4.0
cilindrel,0.0,0.0,0.0,0.0
Petiber,0.0,10.0,1.0,11.0
quatschmal,0.0,10.0,4.0,10.0
FreshFrozenMikel,0.0,11.0,1.0,11.0
Ahiless13,2.0,11.0,0.0,10.0
VishnuMaru87,0.0,9.0,3.0,15.0
rududu1953,0.0,11.0,1.0,12.0
Pavel_Yakushev,0.0,18.0,5.0,15.0
step2002,1.0,9.0,0.0,10.0
karwank,3.0,10.0,0.0,12.0
NgedeOne,0.0,9.0,2.0,9.0
Wiktorbelka,0.0,9.0,4.0,11.0
ste89,1.0,10.0,0.0,13.0
Paullulo,3.0,10.0,0.0,18.0
Gasqua,0.0,12.0,1.0,16.0
fuller5057,0.0,14.0,1.0,11.0
danil1248,0.0,9.0,1.0,7.0
papyboy,0.0,9.0,1.0,8.0
Antwrep3,6.0,8.0,0.0,7.0
DnaisDk,0.0,17.0,1.0,15.0
mutovkinsergej52,0.0,0.0,0.0,0.0
berkuygn,3.0,11.0,0.0,14.0
Desconhecido,2.0,9.0,0.0,10.0
Jucemequi2019,2.0,16.0,0.0,13.0
nnick77,0.0,9.0,3.0,19.0
gertkn,0.0,0.0,0.0,0.0
Bob-saint-clar,0.0,13.0,7.0,19.0
abhi994,0.0,8.0,2.0,14.0
x_dfcs,0.0,10.0,2.0,15.0
wrz980,0.0,6.0,1.0,3.0
Jindollar,0.0,13.0,5.0,14.0
austrolopiteco,0.0,12.0,1.0,11.0
zarbr2,0.0,11.0,1.0,13.0
kemboirodgers01,0.0,7.0,1.0,10.0
eaglehead1,1.0,11.0,0.0,4.0
nguyendknguyen,0.0,11.0,1.0,7.0
CHESSMOOO,0.0,12.0,3.0,10.0
shotayevs,0.0,12.0,1.0,9.0
JBryll,0.0,2.0,5.0,5.0
Bolat130160_z,0.0,0.0,0.0,0.0
Guanvanzy,0.0,7.0,1.0,4.0
eamon999,1.0,10.0,0.0,12.0
Jea13car,0.0,3.0,1.0,2.0
Olga-1966,0.0,10.0,4.0,14.0
Lubohuso,0.0,0.0,0.0,0.0
Mge1006,0.0,9.0,1.0,8.0
Abdullah90909090,1.0,6.0,0.0,7.0
reinschach,0.0,9.0,1.0,10.0
DevinRaiPrajwal,2.0,4.0,0.0,5.0
Kirli21,1.0,12.0,0.0,8.0
VladimirKo1952,0.0,11.0,2.0,14.0
Qiami,0.0,0.0,2.0,2.0
jcalazans,4.0,14.0,0.0,12.0
Franpuba,0.0,8.0,1.0,6.0
zhadowsnper,0.0,12.0,1.0,12.0
Picardie,3.0,9.0,0.0,10.0
ChessMaster-Samuel,0.0,11.0,1.0,10.0
tinnet,0.0,13.0,1.0,12.0
alindra27,1.0,5.0,0.0,6.0
Nonarov,0.0,8.0,1.0,11.0
CaramelloK,0.0,2.0,1.0,3.0
Aleksandr121258,0.0,8.0,2.0,8.0
Big-Geppy,2.0,11.0,0.0,15.0
Guardfocus,0.0,7.0,1.0,9.0
AgusTian_Benper,0.0,7.0,4.0,10.0
Anguzek,4.0,12.0,0.0,11.0
Ivannikolakov,3.0,12.0,0.0,23.0
Aidrus1234xxxx,0.0,14.0,1.0,16.0
Parzivallla54,0.0,11.0,3.0,6.0
Matyz,1.0,10.0,0.0,9.0
maltewolle,0.0,12.0,5.0,14.0
djman31,4.0,10.0,0.0,10.0
HeuryRecoba,0.0,11.0,2.0,8.0
spakin-30,0.0,14.0,1.0,11.0
mbonett23,0.0,12.0,1.0,14.0
Alexsandr-63,0.0,8.0,0.0,17.0
park1bark,1.0,10.0,0.0,11.0
JMI33,0.0,13.0,6.0,13.0
luisalfonsomoreno,1.0,8.0,0.0,7.0
cw06,0.0,20.0,1.0,9.0
Misha_spb,3.0,12.0,0.0,11.0
blukor,0.0,4.0,1.0,4.0
Anna_M25,5.0,12.0,0.0,14.0
Sualk78,0.0,14.0,1.0,15.0
MarcoA67Vlc,2.0,11.0,0.0,14.0
strahisherevol2,1.0,6.0,0.0,7.0
AMadden,0.0,14.0,1.0,13.0
ZUGZWANGMAT,1.0,3.0,0.0,7.0
CA73,1.0,10.0,0.0,5.0
biswaspradip,2.0,14.0,0.0,59.0
Bogdiauzer,3.0,3.0,0.0,1.0
saidkiller2009,0.0,15.0,6.0,7.0
goldy_pama,0.0,6.0,1.0,7.0
Djalal23461,0.0,6.0,2.0,7.0
closty666,2.0,9.0,0.0,8.0
Maxfisch,0.0,9.0,2.0,11.0
Wadim_Ashikhimin,0.0,3.0,3.0,4.0
nikonikoss,0.0,20.0,3.0,14.0
Papa_cyrille,1.0,11.0,0.0,12.0
AndreVilas07,1.0,11.0,0.0,10.0
TeeDee11,3.0,6.0,0.0,9.0
Javierorlandoblanco,0.0,11.0,1.0,16.0
rafalanz,0.0,7.0,2.0,22.0
Nabi30,0.0,12.0,2.0,8.0
tvvenkat,3.0,9.0,0.0,10.0
low_rate,0.0,14.0,1.0,26.0
Gerryriri,0.0,11.0,2.0,14.0
evilmushroom,3.0,11.0,0.0,13.0
sayan108,3.0,11.0,0.0,9.0
optionsman,0.0,0.0,1.0,1.0
Riviera13,0.0,8.0,2.0,11.0
jambert,0.0,8.0,4.0,13.0
Vasylvasyl53,0.0,13.0,1.0,11.0
octohima,0.0,9.0,3.0,9.0
nelsonvidal,0.0,0.0,0.0,0.0
rezababaee1320,1.0,11.0,0.0,11.0
mohnedzainsudan,0.0,11.0,1.0,12.0
Je_heru,0.0,9.0,1.0,10.0
FritzCucu,1.0,28.0,0.0,12.0
ArniZappa,2.0,16.0,0.0,13.0
Zahid4you,0.0,1.0,3.0,3.0
mafekry,0.0,15.0,0.0,15.0
saqib980,2.0,13.0,0.0,11.0
Sergei_Mishanin,1.0,8.0,0.0,11.0
Filoanalitico,0.0,10.0,1.0,10.0
hokasem,0.0,9.0,3.0,12.0
eddi1996,1.0,11.0,0.0,18.0
Markgamer015,9.0,9.0,0.0,6.0
Franklin719,0.0,14.0,2.0,8.0
shawnjoy0010,2.0,8.0,0.0,4.0
OGanso,1.0,11.0,0.0,14.0
HaykHov1994,2.0,11.0,0.0,11.0
Mahmoud_Abd_El_Baset,0.0,4.0,1.0,3.0
TeddyBall,1.0,5.0,0.0,6.0
elsen585,0.0,9.0,4.0,11.0
guidozli,0.0,14.0,1.0,16.0
Czaki78,0.0,12.0,2.0,12.0
SarbazGhasr,1.0,9.0,0.0,10.0
Weizenic,0.0,11.0,1.0,12.0
Hellaseseme,0.0,16.0,2.0,11.0
Mahan9,1.0,14.0,0.0,12.0
Rehim_Balashov,0.0,8.0,2.0,9.0
OPUNGJBSatu,2.0,9.0,0.0,10.0
Asadali2324,2.0,8.0,0.0,7.0
goga88,3.0,11.0,0.0,14.0
Jokosemarang,0.0,11.0,2.0,11.0
Desotos,1.0,3.0,0.0,1.0
Jadlarsen,0.0,11.0,4.0,10.0
Solaris2,0.0,9.0,2.0,15.0
TexasToast,0.0,15.0,4.0,13.0
zucazzu,4.0,8.0,0.0,9.0
NIK_36,0.0,7.0,2.0,6.0
adformtheory,0.0,15.0,4.0,13.0
alpmanbikolb,1.0,9.0,0.0,9.0
DarkWARvs,4.0,10.0,0.0,13.0
ALEX2031,2.0,13.0,0.0,12.0
AJEDREZ_CHIVERT,0.0,6.0,3.0,7.0
Marcel_C,0.0,15.0,1.0,14.0
jclahitte,1.0,14.0,0.0,11.0
pashunea2508,0.0,10.0,1.0,2.0
rotflol99,0.0,10.0,4.0,9.0
Fabianrms,1.0,11.0,0.0,8.0
Stobewu,0.0,10.0,3.0,11.0
F_V,0.0,11.0,1.0,15.0
HamasTribe,0.0,2.0,1.0,1.0
Helio-colfran,0.0,12.0,2.0,12.0
GosmanAli,0.0,15.0,1.0,12.0
leonry,0.0,9.0,1.0,12.0
Xtranu,2.0,11.0,0.0,11.0
Aishichem,0.0,11.0,1.0,11.0
ImbrigliaF,5.0,8.0,0.0,8.0
Ace_Indo,1.0,13.0,0.0,14.0
zivat,1.0,15.0,0.0,12.0
Einstein130,0.0,14.0,1.0,12.0
Pedritoeldrito17,0.0,12.0,3.0,16.0
isbasaran,0.0,14.0,0.0,13.0
Leeroymarume,0.0,5.0,1.0,6.0
kratos42,3.0,9.0,0.0,6.0
Paul-TB-64,2.0,7.0,0.0,9.0
NACC_1605,2.0,8.0,0.0,10.0
Fredsch,0.0,10.0,2.0,9.0
RelloPeco,3.0,9.0,0.0,5.0
schiumatto,0.0,12.0,1.0,18.0
drhausner,2.0,13.0,0.0,14.0
eliboston,0.0,0.0,1.0,1.0
conpi,0.0,0.0,0.0,0.0
Raulcapablanca77,0.0,0.0,1.0,1.0
sammybeliz,3.0,11.0,0.0,13.0
soalove,0.0,6.0,2.0,14.0
Mafalda_1808,0.0,2.0,2.0,2.0
suneetkumarsonkar,0.0,7.0,4.0,5.0
Ggradisa,0.0,14.0,1.0,13.0
Shapisftw,0.0,20.0,1.0,9.0
alphamike_64,0.0,10.0,1.0,8.0
budi_ccn,0.0,7.0,1.0,8.0
danilafz,0.0,9.0,1.0,12.0
Mortaza61,1.0,14.0,0.0,11.0
hrsgodfather,0.0,10.0,1.0,10.0
goldshep,5.0,13.0,0.0,13.0
fiqche55,0.0,10.0,0.0,7.0
Gutoh-7,0.0,14.0,3.0,11.0
Sabdelazim,0.0,5.0,1.0,3.0
mknyc,0.0,11.0,2.0,14.0
Jaegermeister1,0.0,8.0,3.0,13.0
FibQuant,0.0,9.0,2.0,7.0
jesusmgonzalez1982,0.0,10.0,2.0,20.0
huispei,0.0,11.0,1.0,13.0
vladimir_5,0.0,14.0,5.0,15.0
mylesfrmbklyn,2.0,12.0,0.0,13.0
raleighhart,0.0,13.0,3.0,11.0
SergStone,1.0,9.0,0.0,13.0
Kazem1967,0.0,1.0,2.0,2.0
Harlow0,0.0,7.0,1.0,6.0
Giquitaia,0.0,7.0,1.0,13.0
Leki10,1.0,13.0,0.0,12.0
bula101221,0.0,8.0,1.0,9.0
mielenliikuttelija,1.0,9.0,0.0,14.0
Jaraca,0.0,11.0,2.0,11.0
trik1,6.0,10.0,0.0,11.0
Kursandbek,0.0,0.0,0.0,0.0
maugli_nn1,0.0,0.0,1.0,1.0
alexanderschevtzov,0.0,11.0,1.0,12.0
Bantiali,0.0,4.0,1.0,5.0
yastrebov88,0.0,7.0,3.0,10.0
Grenoble280,0.0,1.0,2.0,2.0
Jacobsen2014,1.0,8.0,0.0,6.0
VahiddSydd,0.0,11.0,2.0,11.0
Piyushjaindp,0.0,8.0,1.0,10.0
MatteSte,3.0,14.0,0.0,12.0
SFnZA7,0.0,2.0,1.0,5.0
gustavoirusta,0.0,10.0,3.0,9.0
Mikal-BR,2.0,10.0,0.0,11.0
Teren554,0.0,13.0,5.0,11.0
Chicharito9,0.0,11.0,2.0,9.0
leo525,0.0,10.0,0.0,11.0
davit-87,3.0,10.0,0.0,12.0
wenmanong,0.0,10.0,2.0,10.0
Drmenten_1205,0.0,12.0,2.0,11.0
loshka_varenya,,,,
americanchess1,1.0,8.0,0.0,14.0
VILLENEUVA,0.0,13.0,1.0,10.0
superchango99,0.0,13.0,4.0,13.0
PessoaZ,0.0,19.0,1.0,15.0
RamRamSaaaa,1.0,4.0,0.0,3.0
sivapl,0.0,10.0,2.0,9.0
Prince69,2.0,10.0,0.0,11.0
cusoch,0.0,9.0,1.0,10.0
Merve1761,0.0,13.0,1.0,14.0
Vishalsingh_221B,1.0,10.0,0.0,21.0
lutch,0.0,11.0,2.0,12.0
handsomevicz,2.0,8.0,0.0,7.0
Cocodomi63,3.0,15.0,0.0,12.0
Mantonio1976,1.0,11.0,0.0,9.0
tiagofs09,9.0,13.0,0.0,15.0
Just_Anything,3.0,24.0,0.0,18.0
Anilkumar217,1.0,11.0,0.0,17.0
Niebel,1.0,2.0,0.0,3.0
bernardohg,0.0,11.0,4.0,17.0
HosseinBakhshi,1.0,10.0,0.0,10.0
ollizinho,1.0,11.0,0.0,9.0
RaoufMatri,3.0,10.0,0.0,11.0
istok17777,1.0,8.0,0.0,8.0
Zohre2,0.0,9.0,1.0,9.0
castirrioja,0.0,16.0,1.0,13.0
