user_id,blitz_rating,win_rate,lose_rate,draw_rate,game_count
aruran,2347.0,0.0,0.0,0.0,0.0
jdwong58,2462.0,0.0,0.0,0.0,0.0
davasam,1885.0,0.0,0.0,0.0,0.0
adrianlqq,1468.0,0.0,0.0,0.0,0.0
ferhat_atbas36,799.0,0.0,0.0,0.0,0.0
chesscoach-20,2409.0,0.0,0.0,0.0,0.0
crazycrazycrazycrazy,1168.0,0.0,0.0,0.0,0.0
ikinat,2561.0,0.0,0.0,0.0,0.0
abhishek_2312,1903.0,0.0,0.0,0.0,0.0
Ulysses999,1210.0,0.0,0.0,0.0,0.0
JeffreyJimenez22,2195.0,0.0,0.0,0.0,0.0
wraithmaster,1191.0,0.0,0.0,0.0,0.0
literallywho,1934.0,0.0,0.0,0.0,0.0
Jazzyjef,2607.0,0.0,0.0,0.0,0.0
S_boviri,986.0,0.0,0.0,0.0,0.0
komodothedragon,2021.0,0.0,0.0,0.0,0.0
Platzierung,2504.0,0.0,0.0,0.0,0.0
amanshivi0102,908.0,0.0,0.0,0.0,0.0
aoufU,1940.0,0.0,0.0,0.0,0.0
sicki,2329.0,0.0,0.0,0.0,0.0
i_n_kennedy,1518.0,0.0,0.0,0.0,0.0
Dioksis,1412.0,0.0,0.0,0.0,0.0
Honest_1976,2332.0,0.0,0.0,0.0,0.0
Strelkov_Andrew,1640.0,0.0,0.0,0.0,0.0
hiem1212,1214.0,0.0,0.0,0.0,0.0
BavarianLion1974,815.0,0.0,0.0,0.0,0.0
i1i1i1i1i1i1i1i,975.0,0.0,0.0,0.0,0.0
schaakam,2627.0,0.0,0.0,0.0,0.0
ryuga133,1297.0,0.0,0.0,0.0,0.0
CenationTaker,,0.0,0.0,0.0,0.0
frdeswaq,1238.0,0.0,0.0,0.0,0.0
Narsil737,1212.0,0.0,0.0,0.0,0.0
MOZZ,1012.0,0.0,0.0,0.0,0.0
GKANSK,2507.0,0.0,0.0,0.0,0.0
Rowkir,1370.0,0.0,0.0,0.0,0.0
Afra_asadi2012,660.0,0.0,0.0,0.0,0.0
Dr_DarkNightVader,2398.0,0.0,0.0,0.0,0.0
Anon_ym_ous,2702.0,0.0,0.0,0.0,0.0
Karafani,1409.0,0.0,0.0,0.0,0.0
mikeeeNd,1428.0,0.0,0.0,0.0,0.0
VassilDimitrov,2240.0,0.0,0.0,0.0,0.0
Krishnaarora1586,1434.0,0.0,0.0,0.0,0.0
crockett51,1123.0,0.0,0.0,0.0,0.0
Thirdnight,1914.0,0.0,0.0,0.0,0.0
Za-Ru-Ba,1904.0,0.0,0.0,0.0,0.0
Continental_77,2446.0,0.0,0.0,0.0,0.0
pulchrum,1281.0,0.0,0.0,0.0,0.0
Yamete456,1905.0,0.0,0.0,0.0,0.0
TheBroskey,1262.0,0.0,0.0,0.0,0.0
Joseph_Bodino,2108.0,0.0,0.0,0.0,0.0
Jamacuco2024,1461.0,0.0,0.0,0.0,0.0
Kasparov1096,2329.0,0.0,0.0,0.0,0.0
gaaravhinz,1368.0,0.0,0.0,0.0,0.0
farshid_m,1503.0,0.0,0.0,0.0,0.0
fitz321,1500.0,0.0,0.0,0.0,0.0
queensgambitdecline,468.0,0.0,0.0,0.0,0.0
Vishwa_2013,1686.0,0.0,0.0,0.0,0.0
bineinfettesmammut,1230.0,0.0,0.0,0.0,0.0
NitinSaini27,2184.0,0.0,0.0,0.0,0.0
mantza,1407.0,0.0,0.0,0.0,0.0
LDOCaoSang1973,2532.0,0.0,0.0,0.0,0.0
goat-sama,1029.0,0.0,0.0,0.0,0.0
baulitar,2231.0,0.0,0.0,0.0,0.0
FloatingFluffly,1300.0,0.0,0.0,0.0,0.0
S2rob,1759.0,0.0,0.0,0.0,0.0
kristya24681,2084.0,0.0,0.0,0.0,0.0
keesofazant,1292.0,0.0,0.0,0.0,0.0
toivok3,2749.0,0.0,0.0,0.0,0.0
IvannKulikov,1090.0,0.0,0.0,0.0,0.0
Omethkithnuka,761.0,0.0,0.0,0.0,0.0
mutdpro,2769.0,0.0,0.0,0.0,0.0
spiritualwarrior,1500.0,0.0,0.0,0.0,0.0
RatmirKreon,1144.0,0.0,0.0,0.0,0.0
musa2104,1251.0,0.0,0.0,0.0,0.0
Dgita35492,2423.0,0.0,0.0,0.0,0.0
Bogloo,2392.0,0.0,0.0,0.0,0.0
raj8262,1000.0,0.0,0.0,0.0,0.0
maximkazakov,1294.0,0.0,0.0,0.0,0.0
chupaachuper,1375.0,0.0,0.0,0.0,0.0
mumin11,1627.0,0.0,0.0,0.0,0.0
KingAnto,608.0,0.0,0.0,0.0,0.0
Keelgara,2421.0,0.0,0.0,0.0,0.0
JoeyLIM2015,1093.0,0.0,0.0,0.0,0.0
Chessanonymous1,2465.0,0.0,0.0,0.0,0.0
babilon_eusebio,2275.0,0.0,0.0,0.0,0.0
KarlOz_AlexandroS,1734.0,0.0,0.0,0.0,0.0
SamaraNovichok,959.0,0.0,0.0,0.0,0.0
zabey5,1473.0,0.0,0.0,0.0,0.0
squar3D64,1735.0,0.0,0.0,0.0,0.0
UnderpromotionK,1753.0,0.0,0.0,0.0,0.0
datamorg,1471.0,0.0,0.0,0.0,0.0
Razvanicius,1966.0,0.0,0.0,0.0,0.0
Alexiy111,1385.0,0.0,0.0,0.0,0.0
Amitrano,1500.0,0.0,0.0,0.0,0.0
Kiravik,1438.0,0.0,0.0,0.0,0.0
manfroi-alexander,2309.0,0.0,0.0,0.0,0.0
AlxSub,1500.0,0.0,0.0,0.0,0.0
Schaffhauserplatz,2288.0,0.0,0.0,0.0,0.0
Odikasigbue,2215.0,0.0,0.0,0.0,0.0
PawnByDesign,1875.0,0.0,0.0,0.0,0.0
CasheW29,2570.0,0.0,0.0,0.0,0.0
Nayana1000,1374.0,0.0,0.0,0.0,0.0
Ak_143,1383.0,0.0,0.0,0.0,0.0
quinnjerman,857.0,0.0,0.0,0.0,0.0
chesscrown1557,2421.0,0.0,0.0,0.0,0.0
alfilnegrox1,2240.0,0.0,0.0,0.0,0.0
gmfercho,1907.0,0.0,0.0,0.0,0.0
ozkanbozzzz,1401.0,0.0,0.0,0.0,0.0
Nikolai_1957-1954,1830.0,0.0,0.0,0.0,0.0
Jose_Luisx,1254.0,0.0,0.0,0.0,0.0
soumashis,1303.0,0.0,0.0,0.0,0.0
aryamannkid,2470.0,0.0,0.0,0.0,0.0
JayantChouhan,1794.0,0.0,0.0,0.0,0.0
Anna_Khrebtenko,1189.0,0.0,0.0,0.0,0.0
xx13131313,2250.0,0.0,0.0,0.0,0.0
Fatih4722,817.0,0.0,0.0,0.0,0.0
the7tig3r,1626.0,0.0,0.0,0.0,0.0
water-witch,2012.0,0.0,0.0,0.0,0.0
nessie022,1731.0,0.0,0.0,0.0,0.0
Ruminor13,2406.0,0.0,0.0,0.0,0.0
MityshevS,2382.0,0.0,0.0,0.0,0.0
PK1606,1322.0,0.0,0.0,0.0,0.0
dmsea,1857.0,0.0,0.0,0.0,0.0
HandsomeCentury,1175.0,0.0,0.0,0.0,0.0
Mohamadmanar1992,1718.0,0.0,0.0,0.0,0.0
Amiiiiiiiirrrrrrrr,1233.0,0.0,0.0,0.0,0.0
mehmet488,1388.0,0.0,0.0,0.0,0.0
A3a4em,1281.0,0.0,0.0,0.0,0.0
RookHunter,1855.0,0.0,0.0,0.0,0.0
ghasemialief,2049.0,0.0,0.0,0.0,0.0
Jkjkjp,1100.0,0.0,0.0,0.0,0.0
PepedeHuelva,891.0,0.0,0.0,0.0,0.0
Mannynoir,1107.0,0.0,0.0,0.0,0.0
lobolove2024,1910.0,0.0,0.0,0.0,0.0
Yvonne68,1238.0,0.0,0.0,0.0,0.0
Like2Learn,1948.0,0.0,0.0,0.0,0.0
radon2012,1331.0,0.0,0.0,0.0,0.0
Objectif_trop_fort,2161.0,0.0,0.0,0.0,0.0
bja555,2486.0,0.0,0.0,0.0,0.0
EstoFidelis,979.0,0.0,0.0,0.0,0.0
PalaciosLlF,2449.0,0.0,0.0,0.0,0.0
Oleksandr_11,2294.0,0.0,0.0,0.0,0.0
Dare_Mage,2081.0,0.0,0.0,0.0,0.0
renzorl98,1804.0,0.0,0.0,0.0,0.0
tonystark696969,1370.0,0.0,0.0,0.0,0.0
jhailesx,1685.0,0.0,0.0,0.0,0.0
musito2001,1487.0,0.0,0.0,0.0,0.0
Willyzi,1220.0,0.0,0.0,0.0,0.0
UcanTosbaga,1733.0,0.0,0.0,0.0,0.0
El_Precisione,2513.0,0.0,0.0,0.0,0.0
Ekvip,2438.0,0.0,0.0,0.0,0.0
haggytheman,1172.0,0.0,0.0,0.0,0.0
Youssef_Emad,2412.0,0.0,0.0,0.0,0.0
AprendizJesus,1174.0,0.0,0.0,0.0,0.0
shr2kor,986.0,0.0,0.0,0.0,0.0
MQMartin,1500.0,0.0,0.0,0.0,0.0
Barkinhiev_Ahmed,1239.0,0.0,0.0,0.0,0.0
amirmoro,1218.0,0.0,0.0,0.0,0.0
gousia786,804.0,0.0,0.0,0.0,0.0
Kazlaft-Bublock,1341.0,0.0,0.0,0.0,0.0
MarathonGo2700,2607.0,0.0,0.0,0.0,0.0
nightfall1941,2354.0,0.0,0.0,0.0,0.0
TopRamenUSA,2004.0,0.0,0.0,0.0,0.0
nakajuma,1419.0,0.0,0.0,0.0,0.0
Rettcar,1266.0,0.0,0.0,0.0,0.0
Oceanblue32,1245.0,0.0,0.0,0.0,0.0
hiammagii,1110.0,0.0,0.0,0.0,0.0
Turolman,1500.0,0.0,0.0,0.0,0.0
nOOb_2-O,1414.0,0.0,0.0,0.0,0.0
oriad,1450.0,0.0,0.0,0.0,0.0
MarcosMiguel2012,1099.0,0.0,0.0,0.0,0.0
hadesin,2379.0,0.0,0.0,0.0,0.0
SuyudSPt,1353.0,0.0,0.0,0.0,0.0
rss3398,1214.0,0.0,0.0,0.0,0.0
Mariwombat,789.0,0.0,0.0,0.0,0.0
Damarin86,1321.0,0.0,0.0,0.0,0.0
lokival,1854.0,0.0,0.0,0.0,0.0
Mickey1918,1854.0,0.0,0.0,0.0,0.0
stlbucket,1896.0,0.0,0.0,0.0,0.0
Asilmirjen,1080.0,0.0,0.0,0.0,0.0
ChessPlayerUSSR,2228.0,0.0,0.0,0.0,0.0
Alphavite,1797.0,0.0,0.0,0.0,0.0
trompsk,2370.0,0.0,0.0,0.0,0.0
SarkarRajAS,1125.0,0.0,0.0,0.0,0.0
Choc-Mint-Chip,2580.0,0.0,0.0,0.0,0.0
Anastasia_wa,1339.0,0.0,0.0,0.0,0.0
wezisendama,1224.0,0.0,0.0,0.0,0.0
Mavi_Alpha,2580.0,0.0,0.0,0.0,0.0
SaSeg,2487.0,0.0,0.0,0.0,0.0
Dynastyyyy3323,1511.0,0.0,0.0,0.0,0.0
spielbrecher,1814.0,0.0,0.0,0.0,0.0
crazydiamond88,1802.0,0.0,0.0,0.0,0.0
Mujer21,1176.0,0.0,0.0,0.0,0.0
Yazan_Alqadi,1619.0,0.0,0.0,0.0,0.0
colochorompealmoadas,2060.0,0.0,0.0,0.0,0.0
Saltanunc,1438.0,0.0,0.0,0.0,0.0
arvind01,1362.0,0.0,0.0,0.0,0.0
Mr3berk4,1596.0,0.0,0.0,0.0,0.0
warrik2,1156.0,0.0,0.0,0.0,0.0
C2H5OH3,2376.0,0.0,0.0,0.0,0.0
A972,1176.0,0.0,0.0,0.0,0.0
jotawatt,1638.0,0.0,0.0,0.0,0.0
Den1970Den1970,1500.0,0.0,0.0,0.0,0.0
SiusBunga,2237.0,0.0,0.0,0.0,0.0
amarjith2,945.0,0.0,0.0,0.0,0.0
ThePlagueDoctor01,2223.0,0.0,0.0,0.0,0.0
trollbobbi,1456.0,0.0,0.0,0.0,0.0
secretaccounthabibi,2639.0,0.0,0.0,0.0,0.0
malamarea,1223.0,0.0,0.0,0.0,0.0
rednivrug15,1585.0,0.0,0.0,0.0,0.0
nikmal_ft,1408.0,0.0,0.0,0.0,0.0
TarasDina,749.0,0.0,0.0,0.0,0.0
mf_pizz,1314.0,0.0,0.0,0.0,0.0
MartInPlus2,2397.0,0.0,0.0,0.0,0.0
DipDen,1189.0,0.0,0.0,0.0,0.0
john2025,954.0,0.0,0.0,0.0,0.0
Mazhad,1047.0,0.0,0.0,0.0,0.0
shahram1928,1405.0,0.0,0.0,0.0,0.0
a-t-5,1343.0,0.0,0.0,0.0,0.0
lelicman,1500.0,0.0,0.0,0.0,0.0
camenj,2026.0,0.0,0.0,0.0,0.0
budderl,1864.0,0.0,0.0,0.0,0.0
uglygram,1202.0,0.0,0.0,0.0,0.0
CK_1886,2369.0,0.0,0.0,0.0,0.0
r2d2w2,2252.0,0.0,0.0,0.0,0.0
Denis280110,2214.0,0.0,0.0,0.0,0.0
flanta,910.0,0.0,0.0,0.0,0.0
capy_chess777,1413.0,0.0,0.0,0.0,0.0
shuuichitoicho,1091.0,0.0,0.0,0.0,0.0
Magnus40,1838.0,0.0,0.0,0.0,0.0
Batu48,1184.0,0.0,0.0,0.0,0.0
Javpine597,2251.0,0.0,0.0,0.0,0.0
VoroninNikita,2058.0,0.0,0.0,0.0,0.0
RaphaelTraining1,1554.0,0.0,0.0,0.0,0.0
Tanuj_purswani,1113.0,0.0,0.0,0.0,0.0
Amuuu,2041.0,0.0,0.0,0.0,0.0
TimAstier,2260.0,0.0,0.0,0.0,0.0
Oginbogin,1049.0,0.0,0.0,0.0,0.0
Chip113,1435.0,0.0,0.0,0.0,0.0
yagizegecelep,673.0,0.0,0.0,0.0,0.0
resolute-rook,1382.0,0.0,0.0,0.0,0.0
DIBO,2220.0,0.0,0.0,0.0,0.0
poseidon2121,2081.0,0.0,0.0,0.0,0.0
Punno22,1400.0,0.0,0.0,0.0,0.0
Toprotroja,1500.0,0.0,0.0,0.0,0.0
MarkG514,967.0,0.0,0.0,0.0,0.0
a74bh,1252.0,0.0,0.0,0.0,0.0
jack_be_nimble,1447.0,0.0,0.0,0.0,0.0
betoi31,2305.0,0.0,0.0,0.0,0.0
sapphire_phoenix,2768.0,0.0,0.0,0.0,0.0
NISMEC,869.0,0.0,0.0,0.0,0.0
NothinghamLace,1479.0,0.0,0.0,0.0,0.0
ignatiushorreili,2252.0,0.0,0.0,0.0,0.0
Mudrovfedor,2292.0,0.0,0.0,0.0,0.0
sathism,1029.0,0.0,0.0,0.0,0.0
kiarashf1989,883.0,0.0,0.0,0.0,0.0
sergeititkov,2247.0,0.0,0.0,0.0,0.0
Tiopujio,1968.0,0.0,0.0,0.0,0.0
Renatobaca,1875.0,0.0,0.0,0.0,0.0
Kolonel007,1035.0,0.0,0.0,0.0,0.0
TommoX,1075.0,0.0,0.0,0.0,0.0
ereid07,953.0,0.0,0.0,0.0,0.0
DEBAPRABHO,2269.0,0.0,0.0,0.0,0.0
Krivitskiy_Aleksandr,2382.0,0.0,0.0,0.0,0.0
pvapva,1909.0,0.0,0.0,0.0,0.0
miki_train,2605.0,0.0,0.0,0.0,0.0
Carey59,1552.0,0.0,0.0,0.0,0.0
HUGOS01,1392.0,0.0,0.0,0.0,0.0
Doctor_check_99,2604.0,0.0,0.0,0.0,0.0
yuri_9090,1460.0,0.0,0.0,0.0,0.0
Lanc39,2054.0,0.0,0.0,0.0,0.0
soupdoyou,1476.0,0.0,0.0,0.0,0.0
zamboni-69,1940.0,0.0,0.0,0.0,0.0
the_amirhossein,975.0,0.0,0.0,0.0,0.0
Movaro,1104.0,0.0,0.0,0.0,0.0
Gabrielguerrero1,1080.0,0.0,0.0,0.0,0.0
Nikolay29rus,1197.0,0.0,0.0,0.0,0.0
quentin87,1802.0,0.0,0.0,0.0,0.0
BertiJones,1522.0,0.0,0.0,0.0,0.0
DRD2024,1271.0,0.0,0.0,0.0,0.0
SuperLoop,2541.0,0.0,0.0,0.0,0.0
TarekElhanafy,1050.0,0.0,0.0,0.0,0.0
emirchess7,1367.0,0.0,0.0,0.0,0.0
petergo,2448.0,0.0,0.0,0.0,0.0
burekmentolov,1470.0,0.0,0.0,0.0,0.0
Pranjul96,1815.0,0.0,0.0,0.0,0.0
hanc26,1164.0,0.0,0.0,0.0,0.0
Morrelo,2351.0,0.0,0.0,0.0,0.0
jeromeovich,2580.0,0.0,0.0,0.0,0.0
robychess,2528.0,0.0,0.0,0.0,0.0
bonaventure23,1398.0,0.0,0.0,0.0,0.0
AV_Zikov5262,1684.0,0.0,0.0,0.0,0.0
Favas123,1202.0,0.0,0.0,0.0,0.0
Socioaldeano,1074.0,0.0,0.0,0.0,0.0
reapingrook,1852.0,0.0,0.0,0.0,0.0
zahidenevval,1432.0,0.0,0.0,0.0,0.0
tashkentka,2115.0,0.0,0.0,0.0,0.0
mahmoud_abdellatif,1059.0,0.0,0.0,0.0,0.0
astute1982,2270.0,0.0,0.0,0.0,0.0
GoodChessPlayer3,2111.0,0.0,0.0,0.0,0.0
TRafil291,2105.0,0.0,0.0,0.0,0.0
BiblerKlewin,2498.0,0.0,0.0,0.0,0.0
Tima1939,753.0,0.0,0.0,0.0,0.0
ChinmayShibuKumar,1785.0,0.0,0.0,0.0,0.0
Ioveeelyyy,1672.0,0.0,0.0,0.0,0.0
Kamikaze0w0,1032.0,0.0,0.0,0.0,0.0
Ahmedoo542,1400.0,0.0,0.0,0.0,0.0
Egor_Vladimirovich,2504.0,0.0,0.0,0.0,0.0
nezaras2000,1911.0,0.0,0.0,0.0,0.0
abchess1307,,0.0,0.0,0.0,0.0
DemonDegroit,1250.0,0.0,0.0,0.0,0.0
Kjetil_Lie80,2655.0,0.0,0.0,0.0,0.0
relet,1290.0,0.0,0.0,0.0,0.0
Jugadordebil,2396.0,0.0,0.0,0.0,0.0
EljuanGG,1387.0,0.0,0.0,0.0,0.0
Ahmedebrahim2,1169.0,0.0,0.0,0.0,0.0
Invitari,1074.0,0.0,0.0,0.0,0.0
Bardyk01,2686.0,0.0,0.0,0.0,0.0
royzmanalex,1942.0,0.0,0.0,0.0,0.0
JayPi4c,1571.0,0.0,0.0,0.0,0.0
Gibbous64,1888.0,0.0,0.0,0.0,0.0
larolarolang,2257.0,0.0,0.0,0.0,0.0
mikhailtal20100,2452.0,0.0,0.0,0.0,0.0
amigo-sa,2361.0,0.0,0.0,0.0,0.0
Hpsk,1840.0,0.0,0.0,0.0,0.0
dactin,722.0,0.0,0.0,0.0,0.0
renzonx,1018.0,0.0,0.0,0.0,0.0
MaloR,1527.0,0.0,0.0,0.0,0.0
Shahed1448,1099.0,0.0,0.0,0.0,0.0
hamsini1,1012.0,0.0,0.0,0.0,0.0
bored_billionaire,1482.0,0.0,0.0,0.0,0.0
blackwood87,1227.0,0.0,0.0,0.0,0.0
kwatov,2413.0,0.0,0.0,0.0,0.0
Sedoi-1963,2022.0,0.0,0.0,0.0,0.0
nigtking,1429.0,0.0,0.0,0.0,0.0
Vadim1935,2024.0,0.0,0.0,0.0,0.0
GeorgeSteiner,1919.0,0.0,0.0,0.0,0.0
ajcortez,1366.0,0.0,0.0,0.0,0.0
ASHOKSAWNA,1124.0,0.0,0.0,0.0,0.0
jacobk17,2298.0,0.0,0.0,0.0,0.0
swguynos,950.0,0.0,0.0,0.0,0.0
Karteus,2366.0,0.0,0.0,0.0,0.0
Jedoneration,1834.0,0.0,0.0,0.0,0.0
Blunderboy64,1777.0,0.0,0.0,0.0,0.0
jatin16yo,868.0,0.0,0.0,0.0,0.0
Sarpeed,1126.0,0.0,0.0,0.0,0.0
pphani,1455.0,0.0,0.0,0.0,0.0
dryabchuk,1529.0,0.0,0.0,0.0,0.0
Gargarrag,1218.0,0.0,0.0,0.0,0.0
Daskevich,2641.0,0.0,0.0,0.0,0.0
Natsonj,1024.0,0.0,0.0,0.0,0.0
Arabidopsisthaliana,1381.0,0.0,0.0,0.0,0.0
beliviski,1842.0,0.0,0.0,0.0,0.0
Andriy2006,2604.0,0.0,0.0,0.0,0.0
gefuehlter_FM,2802.0,0.0,0.0,0.0,0.0
Nemfertritr,938.0,0.0,0.0,0.0,0.0
aldjlad,1826.0,0.0,0.0,0.0,0.0
darlinchess,2007.0,0.0,0.0,0.0,0.0
Adjustor,2146.0,0.0,0.0,0.0,0.0
kaminskil,1381.0,0.0,0.0,0.0,0.0
StephenWilly,2628.0,0.0,0.0,0.0,0.0
YACKAL,2412.0,0.0,0.0,0.0,0.0
Kawaski,1427.0,0.0,0.0,0.0,0.0
juliuszaesi,1889.0,0.0,0.0,0.0,0.0
ethanrachel,1381.0,0.0,0.0,0.0,0.0
Coman_Nutu,1374.0,0.0,0.0,0.0,0.0
mepardoc,764.0,0.0,0.0,0.0,0.0
chess_for_real,2646.0,0.0,0.0,0.0,0.0
matteoferdinando63,1505.0,0.0,0.0,0.0,0.0
nacho1412,1713.0,0.0,0.0,0.0,0.0
Koanoz,1222.0,0.0,0.0,0.0,0.0
StochasticVolatility,2469.0,0.0,0.0,0.0,0.0
Carlsen13,1340.0,0.0,0.0,0.0,0.0
Habichuela,2521.0,0.0,0.0,0.0,0.0
Mustapekka,1560.0,0.0,0.0,0.0,0.0
RadosCal,2504.0,0.0,0.0,0.0,0.0
amirhossin1380,1676.0,0.0,0.0,0.0,0.0
ph74150,1197.0,0.0,0.0,0.0,0.0
Rommel_Sismo-An_06,2308.0,0.0,0.0,0.0,0.0
GoblinSS,2176.0,0.0,0.0,0.0,0.0
Skycrek,2000.0,0.0,0.0,0.0,0.0
Winquitter,2454.0,0.0,0.0,0.0,0.0
CalvinKlein,2302.0,0.0,0.0,0.0,0.0
aaronagp20,2049.0,0.0,0.0,0.0,0.0
mahmoud_hossam001,707.0,0.0,0.0,0.0,0.0
mahyoong,1365.0,0.0,0.0,0.0,0.0
gomelbel,2555.0,0.0,0.0,0.0,0.0
Ahmedfathi1958,1399.0,0.0,0.0,0.0,0.0
awsed9986,1186.0,0.0,0.0,0.0,0.0
Hyuudoro,1942.0,0.0,0.0,0.0,0.0
Qbomb5,907.0,0.0,0.0,0.0,0.0
quiendice75,1712.0,0.0,0.0,0.0,0.0
novak9,1475.0,0.0,0.0,0.0,0.0
adpinto93,1865.0,0.0,0.0,0.0,0.0
Cat_down,1371.0,0.0,0.0,0.0,0.0
gatots,1318.0,0.0,0.0,0.0,0.0
Yuriplay,1450.0,0.0,0.0,0.0,0.0
CAMOKAT,1419.0,0.0,0.0,0.0,0.0
PVZ1971,2336.0,0.0,0.0,0.0,0.0
momot74,1400.0,0.0,0.0,0.0,0.0
Oleg_Vereshchagin_49,2137.0,0.0,0.0,0.0,0.0
Raciborz-dzistek,1357.0,0.0,0.0,0.0,0.0
Rehan-khan5146,1326.0,0.0,0.0,0.0,0.0
ZeRevenanT,2337.0,0.0,0.0,0.0,0.0
Iluminaze,1964.0,0.0,0.0,0.0,0.0
Zmey90,1927.0,0.0,0.0,0.0,0.0
jv197,2416.0,0.0,0.0,0.0,0.0
stod,1671.0,0.0,0.0,0.0,0.0
AHoffman,2523.0,0.0,0.0,0.0,0.0
guibussadori,1203.0,0.0,0.0,0.0,0.0
Mubus42,1325.0,0.0,0.0,0.0,0.0
MistDragon525,945.0,0.0,0.0,0.0,0.0
Mohieeeldab3,2062.0,0.0,0.0,0.0,0.0
catalinmihaila,1465.0,0.0,0.0,0.0,0.0
maherhshas,1394.0,0.0,0.0,0.0,0.0
Mordeus,2128.0,0.0,0.0,0.0,0.0
Maximov33,1880.0,0.0,0.0,0.0,0.0
bhav05,1720.0,0.0,0.0,0.0,0.0
Temps799,699.0,0.0,0.0,0.0,0.0
Anapher,2367.0,0.0,0.0,0.0,0.0
jromeroh,1251.0,0.0,0.0,0.0,0.0
Mashul,1765.0,0.0,0.0,0.0,0.0
Lamatal,2398.0,0.0,0.0,0.0,0.0
Kanigia,1856.0,0.0,0.0,0.0,0.0
SacSacSacSacMate,2281.0,0.0,0.0,0.0,0.0
drunk_frank,1444.0,0.0,0.0,0.0,0.0
Almat06,1195.0,0.0,0.0,0.0,0.0
depaz17,2169.0,0.0,0.0,0.0,0.0
KyleRobertson,1515.0,0.0,0.0,0.0,0.0
ed007007,691.0,0.0,0.0,0.0,0.0
edward121995,1357.0,0.0,0.0,0.0,0.0
kaye86,1338.0,0.0,0.0,0.0,0.0
ChesterGuy,1411.0,0.0,0.0,0.0,0.0
uragon2018,2044.0,0.0,0.0,0.0,0.0
weekendwoodpusher,1733.0,0.0,0.0,0.0,0.0
Devil293,2595.0,0.0,0.0,0.0,0.0
Polfunus,912.0,0.0,0.0,0.0,0.0
UnknownM8,2581.0,0.0,0.0,0.0,0.0
Poltergeist_hwx,1272.0,0.0,0.0,0.0,0.0
Jjdu56,2525.0,0.0,0.0,0.0,0.0
ManGoka,2250.0,0.0,0.0,0.0,0.0
RAJNEESH_2800,1500.0,0.0,0.0,0.0,0.0
david11234,1497.0,0.0,0.0,0.0,0.0
Kingjo81,1893.0,0.0,0.0,0.0,0.0
arnehjain,1411.0,0.0,0.0,0.0,0.0
TheBenkoKid,2420.0,0.0,0.0,0.0,0.0
Smauge44,1540.0,0.0,0.0,0.0,0.0
Mike511,1905.0,0.0,0.0,0.0,0.0
yourcher,2304.0,0.0,0.0,0.0,0.0
alsterkalle,1863.0,0.0,0.0,0.0,0.0
Mirzad_786,1500.0,0.0,0.0,0.0,0.0
MessatsuX,1493.0,0.0,0.0,0.0,0.0
enk1500,1500.0,0.0,0.0,0.0,0.0
Hodenklopfer,1181.0,0.0,0.0,0.0,0.0
TheMonalisa67,2146.0,0.0,0.0,0.0,0.0
winegum1994,1663.0,0.0,0.0,0.0,0.0
Shantanu2706,1518.0,0.0,0.0,0.0,0.0
Magicmaster17,2782.0,0.0,0.0,0.0,0.0
Schachnoob-Nachschub,2000.0,0.0,0.0,0.0,0.0
Mahb8,,0.0,0.0,0.0,0.0
milord11,2064.0,0.0,0.0,0.0,0.0
ChessInceptor,801.0,0.0,0.0,0.0,0.0
h1kk1,2553.0,0.0,0.0,0.0,0.0
Blindtrader,2109.0,0.0,0.0,0.0,0.0
lovebutt123,1500.0,0.0,0.0,0.0,0.0
sardonBR,2500.0,0.0,0.0,0.0,0.0
mterpstra,894.0,0.0,0.0,0.0,0.0
prozrevshiyd,1642.0,0.0,0.0,0.0,0.0
anand10m,562.0,0.0,0.0,0.0,0.0
dendymon,911.0,0.0,0.0,0.0,0.0
biradoor17,2149.0,0.0,0.0,0.0,0.0
Camelo01,1709.0,0.0,0.0,0.0,0.0
rajvikky,1125.0,0.0,0.0,0.0,0.0
Neutro30,2433.0,0.0,0.0,0.0,0.0
kenny_nsk,1371.0,0.0,0.0,0.0,0.0
dr_dre08,2713.0,0.0,0.0,0.0,0.0
Moggy1903,1043.0,0.0,0.0,0.0,0.0
AlexVerzhansky,2461.0,0.0,0.0,0.0,0.0
blizeur,2362.0,0.0,0.0,0.0,0.0
mikeywiebe,1425.0,0.0,0.0,0.0,0.0
HSV4everandever,2439.0,0.0,0.0,0.0,0.0
sos-shubham,2246.0,0.0,0.0,0.0,0.0
nekit2004,2375.0,0.0,0.0,0.0,0.0
Jmilie,1283.0,0.0,0.0,0.0,0.0
flyonill,1088.0,0.0,0.0,0.0,0.0
TrekkieGod,1500.0,0.0,0.0,0.0,0.0
DimonOff24,2285.0,0.0,0.0,0.0,0.0
BetterCollSoul,2837.0,0.0,0.0,0.0,0.0
Khaledcharf,1975.0,0.0,0.0,0.0,0.0
Judamaster,992.0,0.0,0.0,0.0,0.0
Jossbros,2449.0,0.0,0.0,0.0,0.0
zeytin57,1983.0,0.0,0.0,0.0,0.0
VladPyankov,1232.0,0.0,0.0,0.0,0.0
Korchnoi-RIP,1972.0,0.0,0.0,0.0,0.0
AshwinChunchu,2375.0,0.0,0.0,0.0,0.0
mzauber,1107.0,0.0,0.0,0.0,0.0
HammerschlagWins,1676.0,0.0,0.0,0.0,0.0
WinnerArtjom007,2187.0,0.0,0.0,0.0,0.0
