user_white_performance,op_black_performance,op_white_performance,user_black_performance,op_win_rate,op_lose_rate,user_lose_rate,user_win_rate,user_resign_winrate,user_average_game_len,user_resign_lossrate,user_blitz_rating,op_average_game_len,user_mate_winrate,user_black_draw_rate,op_time_performance,op_resign_winrate,user_mate_lossrate,op_average_best_win,user_white_draw_rate,op_blitz_rating,op_white_game_count,user_average_best_win,user_black_game_count,user_game_count,op_game_count,op_black_game_count,user_white_game_count,op_rating_deviation,op_resign_lossrate,op_eco_in_user_winrate,user_rating_deviation,high_draw_rate,op_mate_lossrate,op_black_draw_rate,user_time_performance,op_mate_winrate,user_eco_in_op_winrate,op_white_draw_rate,user_blitz_total_games,op_blitz_total_games,game_result
-1626.735448,-2707.91069,-3221.4315,-1447.2232600000002,50.0,44.0,65.0,34.0,0.571,450.0,0.5,936.0,497.0,0.333,1.562,0.057800000000000004,0.458,0.062,1259.6666666666667,3.279,1028.0,63.0,1889.6666666666667,64.0,100.0,100.0,62.0,61.0,45.08,0.288,0,45.37,1,0.525,4.839,0.006528000000000001,0.373,0,6.349,1376.0,1264.0,-1.0
-2224.8997240000003,-1936.8884639999997,-2731.155828,-1839.135172,55.0,43.0,45.0,50.0,0.355,248.0,0.352,1056.0,248.0,0.194,3.333,0.043401,0.217,0.5,1202.3333333333333,10.769,1117.0,62.0,1144.0,60.0,60.0,100.0,63.0,65.0,45.37,0.642,0,70.43,1,0.245,4.762,0.023883,0.391,0,0.0,147.0,597.0,-1.0
-2150.188326,-2447.370414,-2952.408129,-1590.316,56.0,40.0,59.0,40.0,0.542,335.0,0.5710000000000001,1520.0,317.0,0.22,1.6130000000000002,0.049062,0.529,0.206,1563.0,3.175,1474.0,60.0,1796.0,62.0,66.0,100.0,65.0,63.0,45.13,0.804,0,45.52,0,0.118,3.077,0.01298,0.221,0,6.667,10900.0,3085.0,-1.0
-2401.629089,-2221.351104,-3118.973,-1726.9657800000002,57.0,41.0,77.0,22.0,0.371,263.0,0.607,2085.0,267.0,0.387,1.562,0.10531499999999999,0.471,0.098,2421.6666666666665,1.639,2108.0,62.0,2481.0,64.0,27.0,100.0,63.0,61.0,45.04,0.453,0,45.15,0,0.075,1.587,0.085202,0.157,0,1.613,7895.0,10676.0,-1.0
-1868.816352,-2733.4065039999996,-2620.470624,-1456.8097739999998,50.0,37.0,50.0,50.0,0.161,255.0,0.435,1103.0,408.0,0.516,4.762,0.0109,0.383,0.435,1464.3333333333333,5.128,1408.0,67.0,1673.3333333333333,42.0,18.0,24.0,58.0,39.0,75.52,0.509,0,90.91,0,0.255,1.724,0.049268,0.5,0,13.433,80.0,370.0,0.0
-2144.976138,-2396.692011,-1840.880871,-2286.131301,44.0,45.0,48.0,51.0,0.5,292.0,0.542,1477.0,395.0,0.288,0.0,0.044660000000000005,0.644,0.186,2198.3333333333335,0.0,1588.0,62.0,2084.3333333333335,60.0,99.0,100.0,63.0,65.0,45.48,0.6,0,56.36,0,0.091,6.349,0.052961999999999995,0.102,0,11.29,725.0,9441.0,1.0
-2150.390625,-2373.462,-2524.3320179999996,-2041.8228800000002,53.0,44.0,57.0,38.0,0.527,343.0,0.5379999999999999,1770.0,235.0,0.127,4.918,0.0076820000000000005,0.55,0.4,2009.3333333333333,3.125,1802.0,61.0,2100.3333333333335,61.0,100.0,100.0,64.0,64.0,45.04,0.443,0,53.31,1,0.459,4.688,0.026754000000000003,0.267,0,1.639,152.0,13839.0,-1.0
-2203.982028,-2519.699616,-2001.1742319999998,-2611.3,47.0,51.0,25.0,50.0,0.542,238.0,0.317,1727.0,363.0,0.254,4.688,0.04886,0.702,0.3329999999999999,2148.3333333333335,0.0,1844.0,62.0,2059.0,64.0,16.0,100.0,63.0,61.0,50.91,0.262,0,82.05,1,0.046,3.175,0.13743100000000003,0.123,0,1.613,778.0,13017.0,1.0
-2684.616363,-1624.124112,-2070.046875,-2370.963,43.0,55.0,25.0,75.0,0.467,363.0,0.684,1262.0,254.0,0.2,6.452000000000001,0.015263999999999998,0.404,0.228,1482.3333333333333,6.349,1254.0,64.0,1502.6666666666667,62.0,36.0,100.0,61.0,63.0,45.21,0.284,0,58.19,0,0.537,6.557,0.02975,0.288,0,3.125,648.0,1357.0,-1.0
-2464.746804,-1961.5122059999999,-1671.423,-3089.782344,52.0,45.0,48.0,48.0,0.371,355.0,0.471,1375.0,330.0,0.386,1.6669999999999998,0.053075000000000004,0.544,0.255,1422.3333333333333,4.615,1329.0,63.0,1434.0,60.0,100.0,100.0,62.0,65.0,51.05,0.825,0,54.43,1,0.079,4.839,0.005472,0.193,0,3.175,196.0,487.0,1.0
-3156.9480000000003,-1689.9869999999999,-2111.761795,-2809.909795,43.0,56.0,48.0,52.0,0.493,199.0,0.436,1816.0,247.0,0.261,0.0,0.041529,0.382,0.309,2256.3333333333335,1.538,1678.0,65.0,2097.6666666666665,60.0,100.0,100.0,60.0,65.0,45.19,0.348,0,45.22,0,0.362,1.667,0.049938,0.236,0,0.0,862.0,13527.0,-1.0
-1121.32212,-3133.402847,-3655.6980299999996,-948.2735140000001,59.0,31.0,44.0,50.0,0.529,247.0,0.848,2281.0,276.0,0.196,4.839,0.00879,0.598,0.121,2402.0,7.937,2219.0,64.0,2407.6666666666665,62.0,100.0,100.0,61.0,63.0,52.21,0.758,0,81.17,1,0.152,6.557,0.016775,0.098,0,9.375,935.0,662.0,0.0
-2214.866538,-2529.037,-2609.846514,-1727.43839,47.0,50.0,14.0,85.0,0.571,415.0,0.828,1707.0,604.0,0.304,6.349,0.010664,0.719,0.094,1879.6666666666667,1.613,1768.0,63.0,2046.0,63.0,21.0,100.0,62.0,62.0,45.0,0.357,0,49.76,0,0.071,1.613,0.06925,0.094,0,6.349,3551.0,721.0,1.0
-1811.244499,-1224.678219,-378.936,-4393.408228,27.0,72.0,43.0,50.0,0.4,413.0,0.0,774.0,236.0,0.5,16.667,0.025564,0.154,0.75,1185.3333333333333,7.692,958.0,38.0,841.0,12.0,48.0,54.0,39.0,13.0,207.8,0.417,0,87.45,0,0.033,2.564,0.045000000000000005,0.462,0,7.895,25.0,77.0,-1.0
-1930.159365,-2713.559619,-4556.937514,-788.6874860000001,56.0,43.0,64.0,36.0,0.667,228.0,0.519,1634.0,655.0,0.083,0.0,0.038665,0.448,0.259,1860.3333333333333,4.762,1741.0,65.0,0.0,19.0,100.0,100.0,60.0,21.0,85.58,0.0,0,225.41,0,0.571,0.0,0.068637,0.284,0,3.077,42.0,731.0,-1.0
-2131.348086,-2533.19754,-2511.38875,-2113.71875,41.0,57.0,65.0,32.0,0.528,325.0,0.746,1265.0,446.0,0.283,3.125,0.022378000000000002,0.433,0.104,1402.0,4.918,1119.0,66.0,1599.3333333333333,64.0,100.0,100.0,59.0,61.0,46.03,0.516,0,60.28,1,0.141,0.0,0.03978,0.367,0,1.515,1352.0,931.0,1.0
-2005.685766,-2049.125442,-2171.054847,-2482.171153,50.0,45.0,23.0,75.0,0.571,244.0,0.24,2004.0,282.0,0.254,0.0,0.10982000000000001,0.419,0.18,2288.0,1.852,2108.0,61.0,2081.0,60.0,100.0,100.0,64.0,54.0,45.24,0.654,0,67.44,1,0.154,12.5,0.024486,0.226,0,4.918,114.0,673.0,-1.0
-1256.532498,-3089.2975060000003,-3000.995526,-1100.634052,68.0,25.0,53.0,35.0,0.528,284.0,0.61,2344.0,250.0,0.302,12.5,0.01740699999999999,0.69,0.22,2441.6666666666665,8.696,2413.0,22.0,2634.6666666666665,56.0,100.0,35.0,22.0,69.0,62.53,0.462,0,45.54,1,0.154,0.0,0.06545000000000001,0.207,0,9.091,6232.0,35.0,-1.0
-1884.6380000000001,-2537.984795,-2990.79,-1556.651359,56.0,40.0,60.0,40.0,0.3329999999999999,320.0,0.638,1345.0,357.0,0.314,1.6669999999999998,0.024804,0.578,0.203,1412.0,6.154,1336.0,65.0,1851.0,60.0,20.0,100.0,60.0,65.0,53.77,0.667,0,53.68,0,0.13,3.333,0.02035,0.266,0,7.692,338.0,149.0,1.0
-2649.911997,-1959.22923,-3117.493508,-1535.057489,50.0,48.0,42.0,50.0,0.66,307.0,0.761,1686.0,251.0,0.151,4.762,0.013400000000000002,0.583,0.075,2055.6666666666665,3.226,1742.0,63.0,1955.0,63.0,42.0,100.0,62.0,62.0,45.18,0.661,0,50.65,1,0.306,1.613,0.002416,0.3,0,3.175,1725.0,2423.0,1.0
-2828.148246,-1946.464541,-2324.8680959999997,-2325.556875,45.0,53.0,60.0,20.0,0.4,324.0,0.597,1094.0,328.0,0.4,3.077,0.005248,0.4,0.371,1634.0,1.667,1050.0,64.0,1456.6666666666667,65.0,15.0,100.0,61.0,60.0,45.08,0.618,0,88.22,1,0.103,1.639,0.036907,0.418,0,1.562,514.0,3856.0,1.0
-2742.656112,-1846.695112,-1939.2449309999997,-2389.100688,43.0,53.0,27.0,73.0,0.554,333.0,0.357,1228.0,457.0,0.246,2.985,0.019868999999999998,0.5,0.357,1319.3333333333333,3.448,1153.0,61.0,1424.6666666666667,67.0,100.0,100.0,64.0,58.0,46.32,0.578,0,49.18,0,0.062,3.125,0.052975999999999995,0.333,0,8.197,125.0,894.0,1.0
-2403.0490769999997,-2180.75,-2487.681,-2033.7076409999997,50.0,46.0,57.0,42.0,0.613,388.0,0.051,2098.0,291.0,0.145,1.667,0.15466,0.54,0.119,2483.0,4.615,1950.0,65.0,2378.3333333333335,60.0,78.0,100.0,60.0,65.0,45.07,0.526,0,51.25,0,0.298,1.667,0.035708000000000004,0.19,0,6.154,1660.0,14164.0,-1.0
-2087.025408,-2233.812,-2175.926692,-2051.146629,44.0,44.0,56.0,44.0,0.491,406.0,0.582,1144.0,273.0,0.273,0.0,0.017688000000000002,0.528,0.194,1265.3333333333333,4.688,1182.0,57.0,1847.6666666666667,61.0,100.0,100.0,68.0,64.0,74.94,0.75,0,58.52,0,0.167,7.353,0.006350000000000001,0.321,0,12.281,443.0,133.0,0.0
-2431.423079,-2054.815,-2591.157585,-1803.593352,36.0,60.0,45.0,49.0,0.317,356.0,0.31,1262.0,354.0,0.333,6.349,0.023822,0.385,0.569,1469.0,4.839,1289.0,63.0,1698.3333333333333,63.0,100.0,100.0,62.0,62.0,45.22,0.263,0,45.18,1,0.561,3.226,0.04305,0.338,0,1.587,5580.0,5211.0,1.0
-1606.850598,-2710.07709,-4782.274727999999,-561.768378,49.0,45.0,80.0,20.0,0.0,346.0,0.1,770.0,249.0,0.667,0.0,0.14759999999999998,0.131,0.3,992.0,0.0,913.0,62.0,853.6666666666666,7.0,30.0,100.0,63.0,6.0,49.0,0.0,0,108.14,0,0.821,9.524,0.029637,0.328,0,3.226,13.0,632.0,-1.0
-3088.2534210000003,-1509.8195610000002,-2116.902645,-2045.0913440000002,50.0,48.0,42.0,42.0,0.547,250.0,0.816,1855.0,262.0,0.234,12.121,0.005659999999999999,0.467,0.163,2117.3333333333335,6.78,1914.0,63.0,2118.3333333333335,66.0,21.0,100.0,62.0,59.0,45.06,0.492,0,45.13,1,0.222,0.0,0.062634,0.233,0,3.175,2593.0,28776.0,-1.0
-2786.03374,-1994.5728459999998,-2401.2582660000003,-2402.120633,49.0,51.0,45.0,55.0,0.377,230.0,0.685,1315.0,266.0,0.203,1.613,0.032411999999999996,0.354,0.204,2124.3333333333335,1.587,1306.0,61.0,1563.0,62.0,60.0,100.0,64.0,63.0,45.18,0.0,0,50.86,0,0.45,0.0,0.1991,0.308,0,0.0,1204.0,23827.0,1.0
-2171.4435,-2330.95,-2545.357704,-1942.76214,41.0,52.0,55.0,43.0,0.509,234.0,0.508,2003.0,266.0,0.193,3.226,0.004005,0.567,0.415,2201.0,1.587,1942.0,61.0,2258.0,62.0,100.0,100.0,64.0,63.0,45.05,0.397,0,45.59,1,0.328,6.25,0.05662,0.15,0,4.918,6226.0,12690.0,1.0
-2613.317,-1566.145854,-2382.7995,-2433.4875,53.0,46.0,31.0,62.0,0.412,352.0,0.667,1418.0,370.0,0.235,0.0,0.0,0.538,0.3329999999999999,1627.6666666666667,13.333,1490.0,61.0,1413.0,16.0,48.0,100.0,64.0,15.0,45.13,0.356,0,79.86,1,0.034,1.562,0.16934399999999997,0.231,0,0.0,31.0,13104.0,1.0
-1690.6758019999997,-2040.7784159999999,-2600.890646,-1523.978125,69.0,23.0,28.0,65.0,0.316,865.0,0.227,1820.0,291.0,0.468,1.562,0.022774,0.329,0.318,2505.3333333333335,1.639,1972.0,60.0,2088.6666666666665,64.0,100.0,100.0,65.0,61.0,46.53,0.606,0,45.57,1,0.121,6.154,0.04504500000000001,0.588,0,5.0,397.0,2860.0,-1.0
-1690.6758019999997,-2040.7784159999999,-2600.890646,-1523.978125,69.0,23.0,28.0,65.0,0.316,865.0,0.227,1820.0,291.0,0.468,1.562,0.022774,0.329,0.318,2505.3333333333335,1.639,1972.0,60.0,2088.6666666666665,64.0,100.0,100.0,65.0,61.0,46.53,0.606,0,45.57,1,0.121,6.154,0.04504500000000001,0.588,0,5.0,397.0,2860.0,-1.0
-3331.9858440000003,-1418.7922560000002,-2839.8918750000003,-1643.065398,49.0,49.0,55.0,38.0,0.444,231.0,0.618,1949.0,252.0,0.349,4.688,0.0059039999999999995,0.525,0.327,1996.3333333333333,6.557,1880.0,63.0,2305.0,64.0,100.0,100.0,62.0,61.0,45.16,0.468,0,45.29,1,0.161,0.0,0.056444999999999995,0.311,0,3.175,2673.0,5760.0,1.0
-1889.0929800000001,-2551.8023439999997,-2404.067232,-2071.836063,40.0,60.0,87.0,12.0,0.647,475.0,0.721,1471.0,506.0,0.176,6.452,0.014214000000000001,0.638,0.162,1815.6666666666667,3.175,1408.0,63.0,1691.3333333333333,62.0,24.0,45.0,62.0,63.0,47.44,0.613,0,61.99,0,0.081,6.452,0.040506,0.172,0,1.587,1409.0,3725.0,-1.0
-2079.39375,-2293.75,-1893.9621120000002,-2623.93824,47.0,52.0,44.0,48.0,0.475,261.0,0.436,1718.0,404.0,0.254,8.197,0.026099999999999998,0.41,0.418,2049.3333333333335,9.375,1625.0,57.0,1872.3333333333333,61.0,100.0,69.0,68.0,64.0,90.29,0.444,0,45.0,0,0.317,1.471,0.064498,0.393,0,0.0,7266.0,561.0,1.0
-3204.0876479999997,-1327.7938239999999,-963.064176,-3085.26266,23.0,74.0,53.0,46.0,0.415,400.0,0.463,869.0,297.0,0.415,4.762,0.06623,0.296,0.343,1797.0,3.226,985.0,66.0,1277.0,63.0,100.0,100.0,59.0,62.0,52.31,0.021,0,67.07,1,0.766,0.0,0.02112,0.333,0,6.061,528.0,333.0,-1.0
-2442.984541,-2058.989552,-1862.1625,-2480.174502,39.0,57.0,55.0,44.0,0.42,274.0,0.469,1494.0,357.0,0.22,3.448,0.010246,0.304,0.438,1973.0,3.333,1374.0,64.0,2028.3333333333333,58.0,27.0,100.0,61.0,60.0,45.29,0.162,0,59.5,0,0.378,3.279,0.08747999999999999,0.543,0,4.688,119.0,174.0,1.0
-2502.747676,-1900.879344,-2450.0,-2078.688,50.0,45.0,44.0,50.0,0.444,263.0,0.474,2188.0,246.0,0.095,4.688,0.030258,0.59,0.404,2659.3333333333335,3.279,2285.0,64.0,2329.3333333333335,64.0,100.0,100.0,61.0,61.0,45.09,0.586,0,45.08,1,0.259,6.557,0.06348000000000001,0.148,0,3.125,476.0,2331.0,-1.0
-2397.687894,-2324.2366159999997,-2607.840588,-1788.2979820000003,46.0,50.0,56.0,41.0,0.357,370.0,0.409,1201.0,375.0,0.411,3.226,0.098735,0.383,0.121,1380.3333333333333,1.587,1157.0,63.0,1471.3333333333333,62.0,100.0,100.0,62.0,63.0,45.1,0.55,0,64.03,1,0.233,1.613,0.039200000000000006,0.367,0,6.349,427.0,12632.0,-1.0
-1961.974484,-2905.583152,-2486.172447,-2034.379656,50.0,48.0,53.0,47.0,0.518,265.0,0.493,1515.0,233.0,0.357,3.175,0.081404,0.438,0.06,1694.3333333333333,0.0,1554.0,62.0,1799.3333333333333,63.0,100.0,100.0,63.0,62.0,45.23,0.368,0,49.5,0,0.456,1.587,0.011235,0.375,0,4.839,1122.0,4557.0,-1.0
-2277.029482,-1999.5885,-2221.351104,-2067.60111,53.0,42.0,33.0,66.0,0.507,292.0,0.321,2034.0,426.0,0.119,3.279,0.03706,0.703,0.321,2322.6666666666665,4.688,2101.0,63.0,2407.0,61.0,18.0,100.0,62.0,64.0,45.18,0.577,0,45.19,0,0.115,8.065,0.114884,0.156,0,6.349,6696.0,3480.0,-1.0
-2206.694536,-2173.29136,-2212.889,-2190.09731,50.0,48.0,50.0,41.0,0.5,411.0,0.386,1748.0,292.0,0.259,8.065,0.038236,0.323,0.456,2022.0,7.937,1769.0,62.0,2015.0,62.0,100.0,100.0,63.0,63.0,45.12,0.164,0,46.84,1,0.148,1.587,0.15052800000000002,0.403,0,1.613,4581.0,9999.0,1.0
-2524.3320179999996,-2123.47786,-2316.8250000000003,-2188.1125,52.0,45.0,48.0,48.0,0.444,209.0,0.69,1361.0,250.0,0.254,4.688,0.046556,0.323,0.121,1701.0,1.639,1307.0,64.0,1467.0,64.0,93.0,100.0,61.0,61.0,45.11,0.217,0,45.96,1,0.75,3.279,0.007854,0.226,0,1.562,1629.0,5524.0,1.0
-2502.251875,-1739.7089279999998,-2490.18,-1727.0207240000002,47.0,46.0,45.0,55.0,0.464,346.0,0.423,1414.0,375.0,0.357,11.538,0.016708999999999998,0.533,0.5,1581.0,6.061,1471.0,61.0,1463.6666666666667,26.0,100.0,100.0,64.0,33.0,45.6,0.672,0,102.31,0,0.259,7.812,0.009867,0.217,0,3.279,59.0,3673.0,1.0
-1836.5088859999998,-2294.778065,-2392.1787360000003,-1993.2219999999998,43.0,49.0,35.0,52.0,0.76,264.0,0.754,2006.0,378.0,0.1,3.39,0.002855999999999979,0.593,0.2319999999999999,2088.6666666666665,6.061,1882.0,62.0,2055.6666666666665,59.0,51.0,100.0,63.0,66.0,54.21,0.803,0,85.33,1,0.066,9.524,0.01572,0.204,0,6.452,1306.0,3521.0,1.0
-2943.73125,-1581.6544999999999,-1271.48,-3027.992928,48.0,42.0,43.0,50.0,0.361,303.0,0.455,2048.0,227.0,0.444,8.197000000000001,0.080444,0.404,0.25,2398.0,6.25,2062.0,65.0,2315.6666666666665,61.0,100.0,100.0,60.0,64.0,45.0,0.803,0,62.64,1,0.197,3.333,0.0,0.135,0,7.692,1444.0,35603.0,-1.0
-3508.89173,-1193.1429099999998,-1749.178,-2335.9700000000003,25.0,73.0,71.0,28.0,0.449,422.0,0.764,1352.0,451.0,0.265,3.75,0.011872,0.576,0.111,1801.0,2.222,1363.0,62.0,1670.6666666666667,80.0,21.0,100.0,63.0,45.0,45.32,0.833,0,94.16,0,0.144,0.0,0.004928,0.152,0,3.226,214.0,4147.0,1.0
-1769.915634,-1431.1232459999999,-2597.872896,-2041.683,43.0,53.0,33.0,50.0,0.625,325.0,0.3,1316.0,323.0,0.25,0.0,0.025,0.429,0.6,1615.0,33.333,1298.0,64.0,1331.0,12.0,18.0,100.0,61.0,9.0,51.25,0.692,0,95.12,1,0.246,1.639,0.003875,0.268,0,4.688,21.0,952.0,-1.0
-2143.41102,-2383.2808480000003,-3922.573893,-1067.87904,62.0,32.0,49.0,49.0,0.368,222.0,0.712,1618.0,419.0,0.386,1.587,0.008400000000000001,0.48,0.242,2574.6666666666665,1.613,2052.0,62.0,2164.6666666666665,63.0,100.0,100.0,63.0,62.0,45.09,0.5,0,50.34,1,0.045,4.762,0.098496,0.24,0,4.839,1480.0,35697.0,1.0
-2011.7644589999998,-2091.804,-2317.046875,-1950.778375,49.0,43.0,50.0,46.0,0.607,418.0,0.75,2272.0,414.0,0.246,6.154,0.050932,0.619,0.036,2457.0,6.667,2185.0,64.0,2594.6666666666665,65.0,100.0,100.0,61.0,60.0,45.05,0.865,0,50.69,1,0.077,9.836,0.008584,0.127,0,6.25,7743.0,27339.0,-1.0
-2407.711878,-2040.4899839999998,-2727.12936,-1801.6021099999998,46.0,52.0,50.0,37.0,0.519,259.0,0.422,1648.0,337.0,0.111,4.839,0.07898,0.576,0.203,1988.6666666666667,6.349,1608.0,61.0,2322.0,62.0,24.0,100.0,64.0,63.0,45.17,0.742,0,73.69,1,0.145,3.125,0.03762899999999999,0.169,0,3.279,20313.0,25866.0,-1.0
-2060.940024,-2515.739125,-2060.093178,-2445.5861210000003,56.0,44.0,60.0,40.0,0.556,319.0,0.649,1651.0,331.0,0.286,3.279,0.0014039999999999999,0.156,0.298,1574.6666666666667,4.688,1205.0,63.0,1893.3333333333333,61.0,15.0,100.0,62.0,64.0,57.54,0.579,0,50.24,0,0.351,1.613,0.01001,0.703,0,4.762,340.0,1713.0,1.0
-2371.438674,-1799.9910500000003,-2701.063129,-1772.847516,45.0,48.0,38.0,51.0,0.545,415.0,0.328,2034.0,331.0,0.145,5.0,0.08633500000000001,0.69,0.115,2197.6666666666665,9.231,1973.0,62.0,2302.3333333333335,60.0,100.0,100.0,63.0,65.0,45.16,0.833,0,45.03,1,0.133,6.349,0.0,0.155,0,4.839,5674.0,2211.0,1.0
-1893.2612500000002,-2813.925,-2088.527,-2736.9,48.0,51.0,60.0,36.0,0.719,396.0,0.8,1418.0,285.0,0.211,0.0,0.002505,0.467,0.046,1487.3333333333333,4.762,1382.0,61.0,1733.0,62.0,100.0,100.0,64.0,63.0,45.62,0.594,0,81.02,1,0.156,0.0,0.00602,0.333,0,1.639,1362.0,3016.0,-1.0
-2378.463089,-2046.5214,-3100.91875,-1657.523976,68.0,32.0,50.0,50.0,0.429,306.0,0.712,1096.0,284.0,0.444,3.226,0.022133999999999997,0.435,0.119,1248.3333333333333,1.587,1104.0,64.0,1354.3333333333333,62.0,36.0,100.0,61.0,63.0,48.74,0.49,0,60.44,0,0.314,6.557,0.013904,0.319,0,1.562,648.0,435.0,-1.0
-1412.338928,-2366.8312499999997,-2203.2443279999998,-1907.22,57.0,33.0,40.0,53.0,0.559,288.0,0.569,2565.0,297.0,0.147,1.667,0.041448,0.569,0.275,2730.3333333333335,7.692,2503.0,61.0,2724.0,60.0,100.0,100.0,64.0,65.0,45.32,0.385,0,45.09,1,0.462,14.062,0.042966000000000004,0.167,0,8.197,6688.0,8606.0,1.0
-1853.64831,-2610.383915,-3135.114477,-1514.360736,51.0,46.0,56.0,41.0,0.315,228.0,0.537,1875.0,199.0,0.556,1.587,0.024439999999999996,0.618,0.358,2201.0,4.839,1764.0,59.0,2325.3333333333335,63.0,100.0,100.0,66.0,62.0,45.07,0.686,0,45.01,1,0.294,4.545,0.00186,0.088,0,5.085,74089.0,11886.0,-1.0
-1431.7890840000002,-3247.406963,-2983.4377649999997,-1810.1163359999998,61.0,38.0,64.0,31.0,0.5,287.0,0.4029999999999999,2110.0,248.0,0.259,1.587,0.087899,0.554,0.1639999999999999,2494.0,4.839,2190.0,62.0,2531.6666666666665,63.0,100.0,100.0,63.0,62.0,45.08,0.646,0,46.27,1,0.083,3.175,0.06025,0.243,0,1.613,5199.0,32397.0,-1.0
-3406.9936799999996,-1521.6049520000001,-3372.5985,-1462.5875,47.0,51.0,33.0,66.0,0.259,291.0,0.5,1332.0,188.0,0.414,3.125,0.084552,0.373,0.188,1613.0,1.639,1433.0,62.0,1555.6666666666667,64.0,18.0,100.0,63.0,61.0,45.15,0.734,0,63.99,0,0.203,1.587,0.010168,0.356,0,1.613,852.0,2058.0,-1.0
-2014.059375,-2295.785654,-2604.88044,-1211.179008,65.0,27.0,50.0,50.0,0.373,267.0,0.604,1879.0,265.0,0.333,1.639,0.080276,0.427,0.188,2186.3333333333335,1.562,1954.0,62.0,2090.6666666666665,61.0,12.0,100.0,63.0,64.0,45.09,0.629,0,71.84,0,0.343,4.762,0.0,0.146,0,8.065,748.0,1138.0,-1.0
-2301.624,-2172.839448,-2312.717976,-2271.8718750000003,54.0,46.0,48.0,48.0,0.548,217.0,0.78,1426.0,231.0,0.177,4.688,0.021964,0.306,0.153,1573.6666666666667,1.639,1471.0,65.0,1530.6666666666667,64.0,100.0,100.0,60.0,61.0,45.28,0.574,0,67.37,0,0.246,3.333,0.029606,0.371,0,0.0,722.0,7002.0,-1.0
-2783.8786560000003,-1705.7671279999997,-2329.213211,-2068.65,43.0,52.0,41.0,52.0,0.258,348.0,0.525,1171.0,292.0,0.323,1.613,0.031265,0.463,0.254,1267.3333333333333,4.762,1086.0,59.0,1589.0,62.0,51.0,100.0,66.0,63.0,56.46,0.698,0,70.39,1,0.27,4.545,0.005936,0.278,0,8.475,349.0,3800.0,-1.0
-3569.6845150000004,-444.26722900000004,-755.9769120000001,-2495.865234,51.0,47.0,15.0,61.0,0.716,321.0,0.25,2612.0,267.0,0.086,22.581,0.177504,0.677,0.062,2722.6666666666665,22.222,2604.0,59.0,2732.3333333333335,62.0,100.0,100.0,66.0,63.0,163.85,0.7,0,66.43,1,0.083,1.515,0.042966000000000004,0.065,0,3.39,8839.0,4317.0,-1.0
-400.00800000000004,-4299.974999999999,-2188.878111,-2188.878111,50.0,50.0,62.0,25.0,0.333,415.0,0.667,1177.0,423.0,0.5,0.0,0.026600000000000002,0.6,0.2,1278.6666666666667,25.0,1336.0,6.0,0.0,12.0,24.0,10.0,4.0,12.0,157.36,0.4,0,107.51,0,0.2,0.0,0.06680000000000001,0.2,0,0.0,24.0,10.0,-1.0
-2950.0,-1598.345,-2442.365136,-2006.7362839999998,46.0,49.0,41.0,53.0,0.377,269.0,0.186,1377.0,245.0,0.246,4.615,0.023205000000000003,0.473,0.729,1654.6666666666667,3.333,1356.0,65.0,1409.3333333333333,65.0,100.0,100.0,60.0,60.0,45.17,0.234,0,45.45,1,0.359,5.0,0.128248,0.255,0,4.615,267.0,5121.0,0.0
-2060.661967,-2353.8143200000004,-2176.375656,-1352.975602,57.0,39.0,51.0,48.0,0.582,259.0,0.479,2035.0,262.0,0.269,10.0,0.0915,0.385,0.125,2416.0,6.154,1978.0,62.0,2194.3333333333335,60.0,100.0,100.0,63.0,65.0,45.06,0.405,0,48.92,1,0.167,3.175,0.056769,0.321,0,4.839,1454.0,8048.0,1.0
-1773.3570770000001,-2325.6100770000003,-2618.49,-1340.760846,34.0,62.0,44.0,55.0,0.333,353.0,0.714,1494.0,295.0,0.394,1.667,0.023309,0.465,0.143,2618.3333333333335,0.0,1642.0,65.0,2112.6666666666665,60.0,27.0,100.0,60.0,65.0,45.32,0.2,0,122.8,0,0.307,5.0,0.09900400000000001,0.279,0,6.154,418.0,62214.0,-1.0
-2661.85,-1869.9676599999998,-2411.946789,-2168.571281,49.0,47.0,69.0,30.0,0.317,279.0,0.098,1203.0,255.0,0.3,3.39,0.167418,0.241,0.492,1377.3333333333333,3.03,1190.0,62.0,1374.3333333333333,59.0,39.0,100.0,59.0,66.0,59.75,0.581,0,62.55,0,0.161,5.085,0.053215,0.315,0,3.226,1729.0,121.0,-1.0
-1639.88942,-2265.6781419999998,-2053.348,-2445.554111,51.0,41.0,76.0,17.0,0.613,389.0,0.709,2098.0,441.0,0.226,3.333,0.06069,0.587,0.018,2513.0,9.231,2215.0,60.0,2401.6666666666665,60.0,51.0,100.0,65.0,65.0,45.02,0.596,0,52.52,1,0.154,10.769,0.02425,0.127,0,5.0,4094.0,17322.0,-1.0
-2614.159852,-2177.7560000000003,-3059.6577500000003,-1159.8981210000002,47.0,51.0,63.0,26.0,0.529,297.0,0.298,1372.0,188.0,0.235,8.333,0.05275,0.5,0.421,2221.3333333333335,2.083,1442.0,62.0,1820.6666666666667,48.0,57.0,100.0,63.0,48.0,45.24,0.701,0,82.41,1,0.179,0.0,0.021424,0.232,0,3.226,96.0,6290.0,1.0
