user_id,user_resign_winrate,user_time_winrate,user_average_game_len,user_rating_deviation,op_id,op_resign_winrate,op_time_winrate,op_average_game_len,op_rating_deviation,game_result,op_average_best_win,user_average_best_win,best_win_diff,user_white_performance,user_black_performance,op_white_performance,op_black_performance,combined_draw4,user_time_performance,op_time_performance,user_performace,op_performance,rating_diff,user_resign_perf,op_resign_perf,game_count_ratio
ChessChezz,0.55,0.15,606.0,45.03,Caponevin,0.333,0.333,455.0,106.9,-1.0,1359.3333333333333,1618.6666666666667,-339.0,4363.6,2324.462954,1646.461017,878.7799999999999,4.374,0.01875,0.17982000000000004,1596.0,2352.0,20.0,0.20625000000000002,0.079254,4.761904761904762
sauma_cmc,0.475,0.23,250.0,45.03,G_lonianscalee,0.46,0.27,218.0,45.01,1.0,1998.3333333333333,1996.3333333333333,0.0,2791.331998,1773.7772739999998,2554.81935,1935.5,3.98775,0.01955,0.042660000000000003,2655.0,1548.0,69.0,0.225625,0.32292000000000004,1.0
pipink,0.41,0.346,391.0,45.25,chesslove-3,0.4,0.388,324.0,45.47,-1.0,2272.3333333333335,2517.3333333333335,-214.0,1614.2206079999999,2135.83392,1950.1566960000002,2485.8863060000003,4.348,0.173,0.12648800000000002,1809.0,2112.0,-85.0,0.11848999999999998,0.1024,1.0
zoopfu,0.636,0.218,516.0,45.68,ramamon35,0.627,0.051,580.0,45.07,1.0,1983.0,2332.6666666666665,-407.0,1743.1779780000002,2538.448822,1937.4875,2601.125246,6.0215,0.09657400000000001,0.003417,2352.0,2156.0,-12.0,0.291924,0.574959,1.0
Mehtablll61,0.186,0.356,268.0,45.17,Jack1958,0.39,0.39,274.0,46.99,1.0,1696.6666666666667,2137.6666666666665,-282.0,2622.9500000000003,1936.513576,2620.38084,1936.4625,4.7645,0.15414799999999998,0.22113000000000002,2499.0,2112.0,56.0,0.055799999999999995,0.03900000000000001,1.0
Suer6153,0.527,0.109,373.0,45.22,AGD44,0.333,0.333,366.0,65.04,-1.0,1695.6666666666667,1696.3333333333333,15.0,3333.3,3208.790832,1358.2477079999999,793.665873,5.27725,0.044254,0.075258,2491.0,2288.0,84.0,0.16442400000000001,0.209457,1.7543859649122806
amical1,0.593,0.241,249.0,45.08,uhelzem,0.418,0.328,290.0,46.2,1.0,2316.6666666666665,2275.3333333333335,34.0,1600.137609,2301.6,2457.7692779999998,3315.4259599999996,2.40025,0.09905099999999999,0.08823199999999998,2346.0,2184.0,-23.0,0.201027,0.262086,1.0
Bodur7149,0.66,0.094,305.0,45.53,Calarrota,0.577,0.096,294.0,45.0,1.0,1984.6666666666667,2252.3333333333335,-305.0,2797.359375,1855.31223,2732.2353630000002,1774.2,4.0142500000000005,0.0,0.0072,2160.0,2448.0,37.0,0.62106,0.48237199999999997,1.0
rojoynegro,0.411,0.107,408.0,45.04,Rashad572,0.493,0.127,515.0,46.36,-1.0,1298.0,1279.3333333333333,26.0,1850.8784240000002,1805.5375000000001,2844.697272,2876.805394,3.604,0.027285,0.008001,1554.0,3477.0,-36.0,0.040278,0.383554,0.78
xdonsal,0.381,0.222,245.0,45.0,dragontest,0.475,0.311,246.0,45.04,0.0,1979.0,2014.3333333333333,-20.0,2646.1875,1894.336612,2581.297554,1827.1157759999999,5.57625,0.031745999999999996,0.111027,2632.0,1833.0,0.0,0.299466,0.24605,1.0
bolat167,0.417,0.2289999999999999,368.0,45.8,Maran57,0.319,0.29,303.0,45.16,-1.0,2206.6666666666665,2364.0,-186.0,1430.821332,1244.66193,2998.246208,3361.08231,6.77825,0.14564399999999994,0.22562,1443.0,3068.0,-107.0,0.10425,0.035409,1.0
Mahdimoazemi,0.556,0.185,485.0,53.8,GIS1963,0.517,0.15,525.0,46.22,0.0,1669.6666666666667,1626.0,-61.0,2656.25,1784.776626,2704.9453200000003,2109.364224,4.095,0.057534999999999996,0.017549999999999982,2448.0,2208.0,36.0,0.30079600000000006,0.27556099999999994,1.0
chessnycprestonl,0.4429999999999999,0.1639999999999999,265.0,96.6,chessnycnikhil,0.526,0.175,218.0,45.04,-1.0,2193.0,2178.3333333333335,14.0,2118.5609080000004,2578.1,1895.81875,2189.158184,6.426500000000001,0.01639999999999999,0.0343,1232.0,3519.0,-413.0,0.33224999999999993,0.291404,1.0
jepoizky0517,0.476,0.3329999999999999,256.0,52.8,ndhlovugiant,0.556,0.238,254.0,49.28,1.0,2239.3333333333335,2291.0,-44.0,2267.569161,2060.3784600000004,2232.03231,2494.330839,4.416499999999999,0.08624699999999998,0.048314,2256.0,2350.0,-66.0,0.317492,0.33916,1.0
shehabgelden,0.4029999999999999,0.239,243.0,45.01,Lupe74,0.441,0.237,213.0,45.24,-1.0,1425.3333333333333,1405.6666666666667,14.0,2888.920635,2223.321191,2230.745608,1629.658307,5.245999999999999,0.019837,0.04171199999999999,2160.0,2256.0,43.0,0.22164999999999996,0.017199,1.0
pand2,0.632,0.246,535.0,45.05,Guppi,0.547,0.297,708.0,54.32,-1.0,2232.0,2208.0,5.0,1972.7934239999997,1560.867846,2965.6392299999998,1899.74064,8.37175,0.06027,0.030293999999999998,1450.0,2604.0,-141.0,0.400056,0.380165,1.2345679012345678
AbbasMusavi,0.37,0.278,250.0,45.02,Jas69n,0.6,0.291,221.0,45.1,1.0,1835.6666666666667,1848.3333333333333,-27.0,2000.0,2370.403598,2378.335344,2322.569975,4.3805,0.013344000000000002,0.11290799999999997,2021.0,2400.0,10.0,0.18204,0.25079999999999997,1.0
oleh111,0.475,0.119,541.0,45.21,ChessChess76,0.559,0.132,517.0,46.45,-1.0,1630.6666666666667,1250.0,632.0,2041.3125,1998.439136,2732.2353630000002,2910.7780239999997,1.607,0.017612,0.038544,1960.0,3060.0,-113.0,0.29924999999999996,0.18894199999999997,1.6666666666666667
mcmmcm,0.446,0.215,227.0,56.84,Mbyja,0.492,0.238,215.0,45.13,1.0,1448.0,1405.0,49.0,2377.0499999999997,2366.7875,2197.727126,1997.9375,5.15525,0.01892,0.018326,2688.0,1850.0,77.0,0.273844,0.141696,1.0
Castle_Heavy,0.32,0.18,214.0,56.1,Omega_3_6,0.293,0.207,181.0,45.22,-1.0,1617.6666666666667,2126.0,-524.0,2234.3361459999996,1694.8395460000002,3147.54,2166.653125,3.9652499999999997,0.00882,0.032084999999999995,1833.0,2832.0,-31.0,0.22047999999999998,0.11134,1.0
Emerson88,0.5,0.196,343.0,49.19,adamero30,0.625,0.25,299.0,45.34,-1.0,2254.0,1882.3333333333333,365.0,2671.9095180000004,1260.7875000000001,3168.1125,2123.81862,4.1065000000000005,0.006076,0.010249999999999974,1968.0,2491.0,-229.0,0.3845,0.44500000000000006,1.0
yillong,0.305,0.237,217.0,46.22,captain-pio,0.353,0.353,274.0,45.11,-1.0,2434.3333333333335,2672.0,-254.0,1939.4875000000002,1983.092808,2876.805394,2410.748884,3.5789999999999997,0.053562,0.19662100000000002,2100.0,2496.0,33.0,0.155245,0.15037799999999998,1.0
ulluchess,0.288,0.192,230.0,45.13,IsmRasim89,0.207,0.431,324.0,45.36,-1.0,1939.0,1726.0,227.0,2637.8624999999997,1587.569744,2942.173828,2233.4625,2.955,0.014976,0.137489,2173.0,2464.0,-150.0,0.0,0.008901,1.0
yogogmxde,0.4379999999999999,0.354,290.0,45.02,MaverickSV,0.517,0.292,230.0,57.64,-1.0,2441.6666666666665,2204.0,190.0,960.090502,1001.0254480000001,4032.309908,3942.698208,4.41,0.010974,0.07095599999999999,846.0,3450.0,-580.0,0.3556559999999999,0.28073099999999995,2.0833333333333335
cordoba123,0.397,0.31,356.0,77.32,vero_nikaa,0.444,0.238,350.0,45.05,-1.0,1327.6666666666667,1392.6666666666667,-61.0,2265.5827179999997,1853.3138649999999,2600.7170880000003,1981.5703600000002,6.35,0.06634,0.029273999999999998,312.0,3784.0,60.0,0.10639600000000002,0.24153600000000003,0.45
PayamGhorbani59,0.469,0.312,379.0,45.16,ghysmo,0.522,0.232,309.0,45.36,1.0,1888.3333333333333,1813.0,81.0,2187.508518,2404.331512,2459.019672,2484.864768,1.97225,0.0056159999999999995,0.024824000000000002,2162.0,2809.0,-62.0,0.26779899999999995,0.307458,1.0
ST2-18,0.5,0.2,345.0,45.02,pashaomsk,0.5,0.212,319.0,48.56,1.0,1201.0,1304.3333333333333,-35.0,2443.119778,2008.950372,2864.612128,1919.648916,3.6435,0.031,0.0038159999999999995,1978.0,2800.0,103.0,0.3795,0.149,0.9
instant_noodles,0.509,0.246,392.0,132.7,john_lim,0.449,0.245,327.0,45.23,-1.0,2156.0,1882.0,203.0,2383.4402280000004,2681.07229,1745.1208620000002,1870.0262400000001,5.973,0.0246,0.04557,2408.0,1900.0,-52.0,0.32016100000000003,0.258624,1.0
Intiqam123456,0.482,0.268,230.0,45.16,SFigueroaYanira,0.326,0.522,245.0,46.08,-1.0,1465.3333333333333,1450.0,20.0,2661.3,2041.9685229999998,2259.87159,1774.2,5.62725,0.0,0.13833,2184.0,1960.0,107.0,0.094954,0.129422,1.0
ZGabor,0.233,0.217,238.0,45.28,Hukuta-2017,0.351,0.263,309.0,58.95,-1.0,1282.6666666666667,1259.3333333333333,36.0,2411.90598,1904.76,2698.425873,1741.92,6.40325,0.064666,0.083371,2178.0,1056.0,-9.0,0.036814,0.081783,0.6666666666666666
Dreamy_apollo,0.3,0.367,205.0,50.36,Mirmahmut,0.333,0.317,216.0,45.21,-1.0,1610.3333333333333,1669.0,-71.0,2704.9,2075.902728,2460.3,1916.9856160000002,4.38575,0.08881399999999999,0.005705999999999999,2064.0,2430.0,-10.0,0.17909999999999998,0.175158,1.0
rezaa_mousavi,0.645,0.177,405.0,56.02,Blacknightango,0.358,0.209,324.0,51.88,-1.0,1814.0,1815.6666666666667,27.0,2141.842572,2060.0974589999996,2677.6124590000004,2076.8999999999996,5.126,0.053453999999999995,0.0,2205.0,2288.0,-50.0,0.25542000000000004,0.182222,1.0
kofiencolombia,0.2789999999999999,0.41,273.0,45.19,JoannisA,0.34,0.34,224.0,45.45,-1.0,2159.6666666666665,2350.0,-175.0,2616.65291,2804.8142700000003,2033.90082,1688.3144300000001,4.302,0.03525999999999999,0.07038,3080.0,1680.0,251.0,0.13949999999999996,0.12308000000000001,1.0
CHISHIYA,0.625,0.125,456.0,84.82,parmod10,0.593,0.13,339.0,45.05,1.0,2007.0,1271.0,773.0,2721.75,2984.6585999999998,1951.60994,2056.4625,0.8,0.0,0.00221,3024.0,1935.0,38.0,0.5018750000000001,0.381892,1.0
credicell,0.607,0.18,386.0,45.03,rei_em_apuros,0.603,0.19,367.0,45.05,-1.0,2167.3333333333335,2280.3333333333335,-151.0,2221.060074,2152.7625000000003,2383.4402280000004,2622.9500000000003,3.16275,0.04824,0.03685999999999998,2499.0,2401.0,31.0,0.32535200000000003,0.369639,1.0
federikMU,0.25,0.475,225.0,51.56,Szabi,0.589,0.089,487.0,45.28,-1.0,2145.3333333333335,1943.6666666666667,186.0,1807.8764200000003,1544.0957220000003,3137.282353,2497.75281,4.039,0.021849999999999998,0.002225,1400.0,3000.0,16.0,0.177,0.268584,3.3333333333333335
Peppy_Schnitzel,0.485,0.221,228.0,45.51,RodrigoMatias,0.318,0.295,180.0,46.75,-1.0,2382.0,2305.3333333333335,157.0,3166.646875,2996.21773,1498.109508,1489.5718749999999,5.6240000000000006,0.009282,0.027729999999999998,2640.0,1620.0,293.0,0.32107,0.17394600000000002,1.0
peonenasecenso,0.34,0.34,279.0,45.01,jeffvs,0.276,0.293,331.0,45.0,1.0,2315.0,2093.0,246.0,2659.063212,1704.5625,3148.65625,1661.572409,4.89025,0.2159,0.022854,2288.0,2340.0,-139.0,0.03774,0.081972,1.0
bebiaantonio62,0.431,0.3279999999999999,279.0,45.0,AndreyMurashko,0.359,0.312,287.0,71.11,-1.0,1954.0,2079.6666666666665,-103.0,2576.092662,1701.071976,2910.823488,2097.3073380000005,3.9825,0.04591999999999999,0.153504,1872.0,2009.0,-140.0,0.060340000000000005,0.035182,1.075268817204301
MhOctavian,0.283,0.417,275.0,65.74,playchess387,0.311,0.361,256.0,45.0,-1.0,1143.6666666666667,1228.6666666666667,-310.0,2855.7613699999997,1704.9199999999998,3155.698634,1817.2875,3.1777499999999996,0.16971899999999998,0.093138,2499.0,2303.0,-93.0,0.057449,0.09018999999999999,1.0
Roman093,0.493,0.119,352.0,45.12,yanoveo,0.434,0.358,428.0,45.05,1.0,1916.6666666666667,1839.0,99.0,3000.0,2568.023432,2054.428284,1458.345,5.25625,0.025585,0.10310399999999999,2805.0,1890.0,34.0,0.204595,0.183582,1.0
FlauschigBauschig,0.667,0.095,477.0,45.72,stevoem,0.547,0.203,349.0,45.81,-1.0,1844.3333333333333,1794.3333333333333,98.0,1666.65,2591.259704,2049.21486,2700.869122,5.1545,0.007315,0.059479,2106.0,2244.0,20.0,0.32082700000000003,0.339687,1.0
ahmad_gh,0.4429999999999999,0.148,299.0,45.04,Gun_Man_007,0.508,0.154,306.0,45.2,-1.0,1334.3333333333333,1484.6666666666667,-145.0,2698.407834,1797.2082950000001,3133.664977,2142.822888,1.6065,0.010360000000000001,0.012166,1720.0,2968.0,-30.0,0.31098599999999993,0.314452,1.0
zuzul26rus,0.484,0.161,339.0,45.12,Pepsico69,0.457,0.37,281.0,45.49,-1.0,1957.3333333333333,1477.0,508.0,3023.4255479999997,2747.153538,1690.945005,1693.1164019999999,4.4165,0.019803,0.0062900000000000005,2236.0,2173.0,15.0,0.046464,0.362401,1.0
nebidia,0.527,0.236,237.0,45.18,Chasper48,0.379,0.288,259.0,45.0,1.0,1418.6666666666667,1602.0,-174.0,2423.7871,1123.82872,3413.1160769999997,1798.915344,6.80375,0.03304,0.032544,1700.0,2773.0,162.0,0.16864,0.214135,1.0
Maukka0404,0.483,0.267,414.0,45.87,Mreader,0.585,0.246,379.0,45.03,1.0,2157.0,2250.3333333333335,-75.0,2469.775,1756.448946,3005.468488,1774.2,5.178999999999999,0.111606,0.021647999999999997,2183.0,2128.0,38.0,0.157941,0.35918999999999995,1.0
Abdallah_Deghidy,0.667,0.063,345.0,72.62,Timyr2008,0.419,0.256,196.0,109.32,-1.0,1782.0,1317.6666666666667,451.0,3328.688034,3100.45474,1767.67206,1602.046875,1.2505,0.0,0.05043199999999998,3120.0,1581.0,-211.0,0.492246,0.21285199999999999,1.1494252873563218
jelicabe,0.557,0.262,356.0,47.78,okasou,0.526,0.175,405.0,45.81,-1.0,2184.6666666666665,2048.3333333333335,143.0,2293.888172,2534.5688940000005,2227.331106,2142.822888,3.9875,0.084626,0.005775,2397.0,2200.0,47.0,0.314705,0.438158,1.0
So1ist,0.4639999999999999,0.268,360.0,45.07,Zhores09,0.6,0.127,395.0,45.67,0.0,1863.6666666666667,1759.3333333333333,109.0,2213.10936,2013.8999999999999,2373.5019839999995,1919.6489160000003,7.2415,0.077184,0.014351000000000001,2205.0,2156.0,145.0,0.14940799999999999,0.24179999999999993,1.0
Guyfawkes05,0.615,0.062,499.0,72.97,Lother,0.612,0.149,523.0,45.05,-1.0,1742.6666666666667,1487.0,268.0,2610.19612,1821.0270030000001,3184.226535,1796.4126480000002,3.181,0.00465,0.007897,2200.0,2444.0,-181.0,0.48708,0.20379599999999995,1.0
La_sandia,0.556,0.254,391.0,56.25,TheSoloist,0.6,0.2,359.0,45.01,-1.0,2147.0,1817.6666666666667,330.0,1976.526146,2345.49256,2032.7761160000002,2341.153854,6.536250000000001,0.084582,0.0386,1880.0,2401.0,-90.0,0.35028000000000004,0.3576,1.0
Megabraniac,0.5,0.241,326.0,45.01,sivulause,0.561,0.212,376.0,45.52,-1.0,1472.3333333333333,1513.3333333333333,-106.0,2086.563726,1770.48,3065.571366,2307.703125,4.337999999999999,0.129658,0.030315999999999996,2028.0,2322.0,-86.0,0.0575,0.18681299999999998,1.0
NiklasMenke,0.407,0.13,487.0,61.13,Sergeygrigorev9069,0.561,0.167,539.0,45.01,-1.0,1217.0,1256.6666666666667,-48.0,2230.745608,1764.5446559999998,3238.0800000000004,2620.340397,1.2045,0.08515,0.024215,1677.0,3360.0,-103.0,0.07000399999999998,0.3091110000000001,1.0
Mooogli,0.677,0.154,342.0,81.55,Lexa22,0.635,0.203,353.0,121.79,-1.0,1921.6666666666667,1960.3333333333333,-24.0,1716.964308,1587.290476,2721.0766439999998,2741.95,5.2035,0.0154,0.073486,1364.0,3355.0,65.0,0.5923750000000001,0.35052000000000005,1.0
sacx000,0.547,0.16,308.0,46.63,Suvok,0.565,0.242,402.0,45.17,0.0,1666.0,1741.6666666666667,-456.0,3266.082976,1979.146875,2437.5,1442.64,4.025,0.0408,0.010164000000000001,3172.0,1480.0,-98.0,0.21880000000000002,0.35312499999999997,1.3513513513513513
Bigman13,0.4679999999999999,0.2739999999999999,319.0,51.35,Usafak94,0.468,0.145,382.0,45.01,-1.0,1731.0,1801.3333333333333,-109.0,2331.4877960000003,2116.921875,2419.35,2081.741296,5.224,0.03424999999999999,0.0026099999999999995,2070.0,2350.0,-24.0,0.34257599999999994,0.37767600000000007,1.0
dfrances16,0.41,0.2789999999999999,190.0,45.17,dros33,0.469,0.367,265.0,45.16,1.0,1934.0,2046.3333333333333,-267.0,2656.25,2612.166192,1693.07068,1982.3999999999999,5.2315000000000005,0.05328899999999998,0.006239000000000001,2408.0,1944.0,28.0,0.21689,0.34987399999999996,1.0
Jorgemora,0.49,0.216,266.0,45.82,xfdsf,0.484,0.094,193.0,45.0,0.0,1916.3333333333333,2023.0,138.0,2377.01694,1463.9073799999999,3548.0738699999997,2142.108634,3.26075,0.018576,0.04089,2156.0,2544.0,75.0,0.32928,0.22457599999999994,1.0
EdmarCalvis,0.4039999999999999,0.2689999999999999,400.0,67.79,beg1978,0.474,0.246,349.0,45.32,-1.0,1864.6666666666667,1804.6666666666667,62.0,2680.728748,1373.58564,3004.714152,1934.99743,5.6194999999999995,0.004572999999999999,0.076998,2205.0,2295.0,-135.0,0.31633199999999995,0.11328599999999998,1.0
kevinlopezmanzano,0.508,0.148,340.0,45.01,atespars,0.526,0.205,356.0,45.0,-1.0,2012.0,1971.6666666666667,137.0,2669.776815,1101.3200100000001,3704.6744960000005,1967.2049180000001,3.56675,0.06437999999999999,0.007379999999999999,1944.0,2394.0,40.0,0.165608,0.32875,1.0
biggboii3,0.5710000000000001,0.161,281.0,45.04,Salavat1337,0.517,0.224,339.0,45.31,-1.0,1438.3333333333333,1748.0,-356.0,2393.131624,2333.333387,2483.8977420000006,2490.839072,1.21675,0.014651,0.056896,2444.0,2448.0,-19.0,0.23353900000000002,0.347424,1.0
aenot234,0.5710000000000001,0.0,319.0,103.73,Karletze,0.536,0.196,318.0,46.78,-1.0,2022.0,1538.3333333333333,441.0,3125.0,1587.284127,3280.4164020000003,1512.1125,3.213,0.0,0.167972,2115.0,2430.0,2.0,0.393419,0.0,0.11
Chesshero045,0.654,0.212,377.0,50.94,deerghraj,0.734,0.156,448.0,45.08,0.0,2333.3333333333335,2206.0,165.0,1896.936534,1449.083014,2265.639012,2459.019672,10.42275,0.11872,0.026831999999999998,1848.0,2162.0,-60.0,0.24852000000000002,0.582062,1.0
stach231,0.65,0.133,650.0,62.42,DLsost2DRiver,0.667,0.15,544.0,45.05,-1.0,1799.3333333333333,1756.0,27.0,2060.094153,2459.148822,2163.46875,2377.0499999999997,4.8375,0.006783,0.017849999999999998,2295.0,2244.0,18.0,0.4849,0.034017,1.0
Wefson,0.413,0.174,354.0,97.12,BlackstarEangle,0.441,0.153,342.0,111.99,1.0,1964.3333333333333,1834.0,2.0,1483.88,1858.5857720000001,2493.4919480000003,2500.0,8.67675,0.028013999999999997,0.01377,1440.0,2295.0,-274.0,0.250691,0.30296700000000004,0.99
Babuinillo,0.491,0.151,591.0,45.11,smithsip,0.583,0.267,525.0,45.61,-1.0,1780.3333333333333,1761.6666666666667,-44.0,1583.579472,2730.744068,1958.59166,3240.491349,3.1807499999999997,0.05360499999999999,0.079833,2112.0,2597.0,-110.0,0.27741499999999997,0.304326,1.0
r1c-O,0.591,0.182,390.0,48.82,p2000player,0.448,0.293,299.0,49.2,-1.0,1979.0,1905.3333333333333,95.0,2617.751178,2614.718634,2139.315246,2021.5948799999999,3.178,0.01183,0.09932699999999997,2340.0,2156.0,60.0,0.35282699999999995,0.184128,1.0
QueenEbizmel,0.407,0.278,335.0,45.18,MalteAn,0.593,0.203,325.0,45.28,-1.0,1395.0,1479.6666666666667,-90.0,2777.7999999999997,1550.0039640000002,3135.6000000000004,2087.53468,2.79425,0.008896000000000001,0.017864,1968.0,2688.0,70.0,0.262515,0.287605,1.0
hemanthk,0.639,0.115,329.0,45.09,drcell1974,0.46,0.19,320.0,45.13,-1.0,1337.3333333333333,1355.3333333333333,0.0,2966.680222,1666.65625,3214.29375,1927.521576,2.0035,0.033695,0.07543000000000001,2028.0,2565.0,-21.0,0.22045499999999998,0.23368000000000003,1.0
Jorge_Torreira,0.532,0.242,428.0,49.21,Avgchessplayer,0.574,0.176,502.0,49.32,1.0,2431.6666666666665,2164.3333333333335,149.0,2284.605,1635.8787179999997,3153.85,2076.9300000000003,4.4552499999999995,0.009922,0.04980799999999999,2300.0,2491.0,-224.0,0.41283200000000003,0.21065799999999998,1.1904761904761905
Erich03,0.593,0.093,407.0,55.46,lithi140817,0.633,0.083,315.0,45.11,-1.0,1871.6666666666667,1689.3333333333333,140.0,2460.3,1786.5932010000001,3000.0,2071.44,3.613,0.016739999999999998,0.031457,2120.0,2464.0,-24.0,0.22356099999999998,0.12470099999999994,1.0
chichichong,0.35,0.2,215.0,64.64,nasser_66,0.511,0.043,315.0,45.02,1.0,2229.0,1647.6666666666667,640.0,3694.4038889999997,1423.075,3000.0,1458.345,1.186,0.1626,0.009201999999999998,2296.0,2552.0,0.0,0.032549999999999996,0.27389600000000003,0.48
PHAMDINHTRUNG,0.367,0.1169999999999999,209.0,59.36,shuxrat1989,0.286,0.286,166.0,77.9,1.0,1642.0,1987.3333333333333,-556.0,2828.275505,2847.48,1372.89,1666.6499999999999,6.657,0.0,0.0572,2596.0,1612.0,144.0,0.310482,0.15243799999999996,4.545454545454546
kjman,0.672,0.131,528.0,45.01,registr_80,0.525,0.051,577.0,45.2,1.0,1505.0,1642.3333333333333,-163.0,2554.425471,2424.5437500000003,2413.775,2123.81862,1.96025,0.042313,0.028917,2968.0,1892.0,2.0,0.20697600000000002,0.1575,1.0
Warro7244,0.446,0.143,177.0,45.01,Lukes_Reality,0.435,0.21,236.0,45.08,-1.0,1649.0,1909.6666666666667,-281.0,2704.9,1674.146404,3303.5625,1993.6482019999999,2.4135,0.042899999999999994,0.01911,2867.0,1938.0,96.0,0.215418,0.349305,1.0
Ilosterdome,0.526,0.246,208.0,50.79,PantuFace,0.554,0.214,224.0,45.11,-1.0,2174.0,2145.0,43.0,2682.73863,2202.202541,2456.2830599999998,1947.0937499999998,3.5805,0.007379999999999999,0.014124000000000001,1976.0,2475.0,-17.0,0.33769200000000005,0.42658000000000007,0.54
codenamejay,0.508,0.254,392.0,45.2,Wolf_Arsen,0.54,0.159,351.0,48.85,1.0,2015.3333333333333,2255.0,-330.0,2018.915406,1416.7165600000003,2653.410116,2155.183704,9.0395,0.067818,0.037047000000000004,1750.0,2250.0,66.0,0.135636,0.36018000000000006,1.0
DanielFeres,0.345,0.2239999999999999,284.0,47.47,wanfer,0.175,0.19,258.0,45.14,1.0,1460.0,1444.0,19.0,2450.0992319999996,1930.36298,2611.349616,2450.068894,2.7969999999999997,0.09116799999999996,0.08151,2397.0,2352.0,25.0,0.128685,0.04725,1.0
Abhijit7891,0.705,0.1969999999999999,303.0,48.48,sergeiv82,0.644,0.153,370.0,45.06,1.0,1712.6666666666667,1718.6666666666667,-34.0,2458.271635,2174.856432,2494.663113,2046.7135150000001,3.2110000000000003,0.039399999999999984,0.039474,2597.0,2200.0,-102.0,0.44626499999999997,0.44693600000000006,1.0
Aghanim1,0.5760000000000001,0.106,492.0,50.2,ELPi,0.547,0.141,508.0,45.14,-1.0,1725.0,1659.6666666666667,-15.0,1831.936404,3170.3522679999996,1769.1375,2867.56344,1.9972500000000002,0.001802,0.007613999999999999,2499.0,2300.0,17.0,0.24422400000000002,0.429942,1.0
Renatomsousa,0.574,0.278,232.0,45.25,ori_the_king99,0.451,0.118,239.0,45.21,-1.0,1847.3333333333333,1929.6666666666667,-79.0,2221.047488,2678.578125,2046.134846,2406.104495,2.4072499999999994,0.10953200000000002,0.012153999999999998,2704.0,1804.0,130.0,0.20204799999999998,0.29179700000000003,1.0
killerEdu,0.263,0.421,275.0,45.3,tiger-86,0.442,0.288,242.0,45.97,-1.0,1799.6666666666667,2210.6666666666665,-438.0,1782.698472,1428.559944,2941.1605040000004,2580.61545,4.3927499999999995,0.031996,0.07977599999999997,2108.0,2013.0,118.0,0.14333500000000002,0.021216000000000002,1.2345679012345678
laluatang_ccn,0.25,0.141,344.0,55.01,Bergfranz,0.353,0.103,399.0,47.31,1.0,1651.3333333333333,2001.3333333333333,-357.0,2655.5494080000003,1545.2572320000002,2879.7856920000004,2176.8784579999997,2.81,0.056964,0.071585,2184.0,2484.0,-57.0,0.101,0.006001,1.0
carsonwhite,0.439,0.212,452.0,51.34,bhavendedhia,0.588,0.103,407.0,45.21,-1.0,1675.3333333333333,1825.3333333333333,-125.0,2031.7599999999998,2650.533387,2258.05,2691.122784,1.595,0.0038159999999999995,0.0,2340.0,2491.0,-87.0,0.367004,0.50568,1.0
titan_1212,0.446,0.292,217.0,45.92,VitorRod01,0.5,0.333,229.0,45.31,-1.0,1809.0,1770.6666666666667,-2.0,2764.978341,2375.8385559999997,2150.511828,1966.1972349999999,3.59075,0.028324,0.030969,2107.0,2650.0,-76.0,0.280534,0.3055,1.0
mattyc,0.545,0.121,245.0,45.01,PlasmaWater,0.585,0.169,343.0,45.82,-1.0,1632.6666666666667,2220.0,-620.0,2971.03884,1968.7873960000002,2825.5648960000003,1815.8731400000001,2.35175,0.027104,0.116779,1848.0,3024.0,77.0,0.29103,0.063765,1.0
