user_id,user_resign_winrate,user_time_winrate,user_average_game_len,user_rating_deviation,op_id,op_resign_winrate,op_time_winrate,op_average_game_len,op_rating_deviation,game_result,op_average_best_win,user_average_best_win,best_average_win_diff,best_win_diff,user_white_performance,user_black_performance,op_white_performance,op_black_performance,draw_rate,combined_draw4,user_performace,op_performance,rating_diff,user_resign_perf,op_resign_perf,game_count_ratio
Rainers2ooo,0.554,0.246,317.0,46.46,elputoano,0.554,0.246,318.0,46.98,-1.0,2210.6666666666665,2210.6666666666665,0.0,0.0,2187.5,2477.239136,2177.99274,2484.86875,2.0,3.20125,810.0,4970.0,-5.0,1.411,1.411,0.3
Rajiuddin,0.532,0.097,339.0,45.03,patronchik,0.492,0.131,339.0,45.11,-1.0,1789.6666666666667,1789.6666666666667,0.0,0.0,2914.412204,2192.53125,2744.439012,2112.912204,6.0,0.3905,2350.0,2352.0,9.0,1.376,1.331,1.0
RalfTryhard,0.432,0.27,354.0,98.96,Lino85,0.432,0.27,354.0,99.94,-1.0,1472.0,1472.0,0.0,0.0,2243.071831,2102.2443399999997,2243.071831,2102.2443399999997,7.0,4.1865000000000006,3038.0,1632.0,-128.0,1.019,1.019,1.0
Raphael_Yu,0.477,0.277,359.0,61.07,RaZHaree,0.477,0.277,359.0,62.78,1.0,2279.6666666666665,2279.6666666666665,0.0,0.0,1854.537922,2415.591948,1854.537922,2415.591948,10.0,7.013,1708.0,2304.0,-20.0,1.0459999999999998,1.0459999999999998,0.42
Ravinexus,0.44,0.387,298.0,64.78,Alekines35,0.44,0.387,298.0,64.23,-1.0,2216.0,2216.0,0.0,0.0,2681.1611799999996,1475.1585920000002,2681.1611799999996,1475.1585920000002,8.0,5.7455,2464.0,2028.0,-12.0,0.952,0.952,1.0
Rayan_R1,0.468,0.274,348.0,57.09,kianosh1350,0.468,0.274,348.0,58.81,-1.0,2137.3333333333335,2137.3333333333335,0.0,0.0,2619.383205,2301.00113,2619.383205,2301.00113,9.0,0.8475,2376.0,2120.0,-81.0,0.823,0.823,1.0
Raymond_87,0.452,0.214,396.0,114.27,Zamazamacheck,0.452,0.214,396.0,115.14,-1.0,1648.6666666666667,1648.6666666666667,0.0,0.0,2735.0229059999997,2153.868718,2735.0229059999997,2153.868718,1.0,1.282,1804.0,3135.0,-281.0,0.72,0.72,0.27
Renacentista,0.475,0.213,248.0,45.05,vbocchi,0.477,0.215,255.0,45.26,1.0,2255.0,2255.0,0.0,0.0,1556.08535,3175.4249999999997,1837.2030240000001,3559.7231850000003,6.0,0.78725,1575.0,3136.0,32.0,1.034,1.096,0.42
Renat1997,0.574,0.132,341.0,53.07,Vicious2312,0.559,0.132,335.0,51.03,1.0,1389.0,1389.0,0.0,0.0,2191.920808,2411.998279,2190.336219,2399.019192,3.0,3.36175,2700.0,2162.0,-3.0,1.1019999999999999,1.068,1.0
Rendezvous_shore,0.392,0.176,259.0,70.51,Allred,0.392,0.176,259.0,71.89,1.0,1811.3333333333333,1811.3333333333333,0.0,0.0,2435.9361540000004,2066.6800000000003,2435.9361540000004,2066.6800000000003,8.0,4.1025,1316.0,3315.0,-25.0,0.5660000000000001,0.5660000000000001,1.0
Revanchespiel,0.492,0.271,352.0,84.74,amirabbasamani,0.492,0.271,352.0,85.87,-1.0,1424.6666666666667,1424.6666666666667,0.0,0.0,1936.303852,2711.85,1936.303852,2711.85,9.0,3.878,1554.0,3038.0,-195.0,0.738,0.738,0.24
ReyDORADO995,0.491,0.208,321.0,55.55,pablobes,0.491,0.208,321.0,54.12,1.0,2555.0,2555.0,0.0,0.0,483.85552999999993,865.3287250000001,483.85552999999993,865.3287250000001,44.0,41.641000000000005,2870.0,448.0,381.0,1.041,1.041,1.0
Rey_Gustavo,0.545,0.091,387.0,83.78,Curavacas,0.545,0.091,387.0,84.96,-1.0,985.3333333333334,985.3333333333334,0.0,0.0,3230.803077,1641.0030769999998,3230.803077,1641.0030769999998,6.0,0.0,2750.0,1950.0,21.0,0.663,0.663,0.18
Rian1993,0.622,0.244,478.0,47.18,old_grandfather,0.622,0.244,478.0,47.73,-1.0,2728.3333333333335,2728.3333333333335,0.0,0.0,1858.705146,1766.5220430000002,1858.705146,1766.5220430000002,13.0,13.5685,1092.0,3551.0,-240.0,1.241,1.241,1.0
RidhamShah,0.234,0.255,192.0,54.31,esi1789,0.234,0.255,194.0,55.2,-1.0,2015.3333333333333,2015.3333333333333,0.0,0.0,3218.4160920000004,1297.747154,3227.9758159999997,1269.612696,8.0,5.572,2100.0,1675.0,-415.0,1.0230000000000001,1.0090000000000001,0.6
Rimi95,0.411,0.232,224.0,45.32,Karasvareniy11,0.411,0.232,224.0,46.1,1.0,2013.0,2013.0,0.0,0.0,2543.557436,1923.0987180000002,2543.557436,1923.0987180000002,16.0,5.577,1568.0,2565.0,11.0,0.992,0.992,1.0
Rinatchess2023yandex,0.486,0.194,287.0,47.62,grajEwo,0.472,0.194,289.0,46.89,1.0,2003.3333333333333,2003.3333333333333,0.0,0.0,1849.2895680000001,2845.117176,1849.2895680000001,2845.117176,3.0,2.3315,3150.0,1700.0,26.0,0.486,0.472,0.36
Rioja47,0.475,0.25,331.0,47.86,Raconix,0.475,0.25,331.0,48.73,1.0,1662.6666666666667,1662.6666666666667,0.0,0.0,1851.2869230000001,2369.22,1851.2869230000001,2369.22,22.0,2.372,1908.0,1586.0,-91.0,1.048,1.048,1.2820512820512822
Ritu01,0.421,0.351,304.0,53.85,paviyuva,0.421,0.351,304.0,55.53,-1.0,1124.6666666666667,1124.6666666666667,0.0,0.0,2301.6,1530.9931900000001,2301.6,1530.9931900000001,17.0,12.8005,2160.0,1980.0,-207.0,0.863,0.863,0.33
RoMaKov1,0.492,0.338,240.0,45.39,Chesslila,0.508,0.385,249.0,45.38,-1.0,2027.3333333333333,2027.3333333333333,0.0,0.0,2410.581652,2338.697214,2394.88783,2259.8440680000003,9.0,2.775,2080.0,2438.0,-20.0,1.053,1.133,1.0
Rocky_Susan,0.423,0.327,295.0,47.46,DragonKnight05,0.423,0.327,295.0,47.02,-1.0,1998.6666666666667,1998.6666666666667,0.0,0.0,2297.425641,1907.68,2297.425641,1907.68,12.0,7.949,1806.0,2646.0,-180.0,0.931,0.931,1.0
Rody42yellowEx,0.688,0.125,444.0,84.42,Daschuta,0.688,0.125,444.0,85.58,-1.0,1675.6666666666667,1675.6666666666667,0.0,0.0,2245.9449200000004,2139.0759359999997,2245.9449200000004,2139.0759359999997,9.0,4.5455,2184.0,2109.0,-21.0,0.961,0.961,0.48484848484848486
RominaGalvez201006,0.273,0.318,391.0,66.61,CaissaMate,0.273,0.318,391.0,68.26,-1.0,2333.0,2333.0,0.0,0.0,1733.71548,2373.607224,1733.71548,2373.607224,15.0,6.9015,2035.0,2120.0,104.0,0.41200000000000003,0.41200000000000003,1.0
Ronik_Patra,0.125,0.417,319.0,75.19,Samarth_Pandey_Pro,0.125,0.417,319.0,76.51,-1.0,1778.0,1778.0,0.0,0.0,1836.715306,2380.942857,1836.715306,2380.942857,5.0,1.1905,2250.0,2500.0,-668.0,0.49,0.49,0.12
Roob8,0.623,0.151,307.0,85.31,Handascot,0.623,0.151,307.0,86.35,-1.0,1853.3333333333333,1853.3333333333333,0.0,0.0,2439.667848,2372.859168,2439.667848,2372.859168,3.0,0.8475,2820.0,2000.0,5.0,1.454,1.454,0.15
Royz8,0.574,0.206,279.0,45.22,Pavel1374090,0.574,0.191,293.0,45.26,-1.0,2215.6666666666665,2215.6666666666665,0.0,0.0,2305.282992,1885.25,2305.282992,1885.25,11.0,7.1085,2352.0,2014.0,-118.0,1.095,1.1360000000000001,1.0
Rsuveer,0.279,0.23,270.0,55.49,kian1983,0.279,0.23,266.0,55.45,1.0,1327.0,1327.0,0.0,0.0,2195.782722,2037.6567400000001,2196.95,2023.776853,19.0,7.827750000000001,1806.0,2295.0,-48.0,0.742,0.7230000000000001,1.0
Ruchkin,0.735,0.224,261.0,45.05,Osman4242,0.581,0.242,270.0,45.04,-1.0,2523.3333333333335,2523.3333333333335,0.0,0.0,2004.593318,1464.42468,3125.940937,2153.100768,9.0,7.18775,2444.0,2091.0,-58.0,1.099,1.157,1.0
Rumira,0.424,0.119,395.0,60.7,Alexandr1991a,0.424,0.119,395.0,61.41,1.0,1417.0,1417.0,0.0,0.0,2867.4228879999996,2073.712212,2867.4228879999996,2073.712212,3.0,0.7935,1748.0,3186.0,-148.0,0.593,0.593,1.0
S-I-R_DAdDy-35,0.452,0.226,404.0,65.28,jobachess,0.452,0.226,404.0,66.76,-1.0,2141.0,2141.0,0.0,0.0,2457.7692779999998,2304.140553,2457.7692779999998,2304.140553,8.0,2.4065,3240.0,1520.0,73.0,0.8520000000000001,0.8520000000000001,0.15
SABBEli,0.429,0.054,365.0,57.42,DirmauskasL,0.421,0.053,366.0,58.5,1.0,1618.6666666666667,1618.6666666666667,0.0,0.0,2023.776853,2672.4520899999998,2089.848955,2752.323147,4.0,2.25575,4080.0,855.0,88.0,1.091,1.073,1.2820512820512822
SA_khdran,0.0,0.143,239.0,109.02,Kossaibayev,0.0,0.143,239.0,109.93,-1.0,1658.0,1658.0,0.0,0.0,2285.7200000000003,2571.42,2285.7200000000003,2571.42,3.0,0.0,1428.0,3266.0,-28.0,0.8,0.8,0.21
SJMidge22,0.517,0.1,496.0,57.73,RITO-kun,0.517,0.1,496.0,59.4,-1.0,1212.3333333333333,1212.3333333333333,0.0,0.0,3133.6519200000002,1797.2082950000001,3133.6519200000002,1797.2082950000001,9.0,1.5875,2444.0,2107.0,-31.0,1.104,1.104,1.0
SPCoppy77,0.452,0.21,315.0,45.74,ertoli,0.468,0.21,310.0,46.18,1.0,1781.3333333333333,1781.3333333333333,0.0,0.0,2185.205307,2418.759486,2186.9114640000003,2419.35,8.0,4.000500000000001,2544.0,2064.0,2.0,1.107,1.1400000000000001,1.0
SUDHEECHESS,0.416,0.156,303.0,145.21,Baljeet12345,0.416,0.156,303.0,145.9,-1.0,1827.0,1827.0,0.0,0.0,1651.18968,2205.844608,1651.18968,2205.844608,3.0,7.468999999999999,774.0,4374.0,38.0,0.7749999999999999,0.7749999999999999,0.33
SXB10,0.483,0.172,312.0,56.42,Kag1to,0.483,0.172,312.0,58.13,-1.0,1445.0,1445.0,0.0,0.0,3046.635484,1658.96106,3046.635484,1658.96106,8.0,3.981,2856.0,1794.0,44.0,0.806,0.806,1.0
SYRIAN11,0.238,0.333,217.0,73.65,Armando_Blanco,0.238,0.333,217.0,73.33,-1.0,1420.0,1420.0,0.0,0.0,2941.2,1348.040196,2941.2,1348.040196,23.0,7.966,1000.0,2820.0,-12.0,0.944,0.944,0.15
SaDaT369,0.3,0.4,359.0,103.52,Nandex777,0.3,0.4,359.0,104.46,-1.0,1260.3333333333333,1260.3333333333333,0.0,0.0,2499.9773809999997,1904.747619,2499.9773809999997,1904.747619,10.0,4.1665,1900.0,2451.0,87.0,0.5,0.5,0.26
Saishravan2023,0.5,0.317,337.0,48.05,baratasurya,0.509,0.321,314.0,45.28,1.0,2081.6666666666665,1997.3333333333333,84.33333333333326,100.0,1935.4679900000003,2698.4,1455.056561,2223.321191,12.0,9.3,2850.0,1564.0,108.0,0.633,0.676,1.0
Samodra2,0.778,0.111,235.0,88.95,sid-brrtt,0.778,0.111,235.0,90.05,1.0,1517.0,1517.0,0.0,0.0,2083.3047619999998,1904.747619,2083.3047619999998,1904.747619,10.0,7.7379999999999995,1530.0,2964.0,-34.0,1.578,1.578,0.26
Samson101,0.508,0.102,308.0,78.22,gambit8211,0.508,0.102,308.0,79.48,-1.0,1613.0,1613.0,0.0,0.0,2516.69774,2229.1022599999997,2516.69774,2229.1022599999997,6.0,2.5425,1025.0,3975.0,-128.0,1.302,1.302,0.12
SantiagoXD18,0.655,0.255,378.0,45.21,strnccfe,0.655,0.255,378.0,45.78,1.0,2225.3333333333335,2225.3333333333335,0.0,0.0,1967.2,2620.398924,1967.2,2620.398924,9.0,4.0595,2350.0,2200.0,46.0,1.086,1.086,0.42
Sardua_CJ,0.5,0.339,280.0,46.08,A9636,0.484,0.359,284.0,45.8,-1.0,2071.3333333333335,2071.3333333333335,0.0,0.0,1961.4676900000002,2577.459486,2116.3788360000003,2741.95,10.0,3.2005,2400.0,2115.0,186.0,1.061,1.0939999999999999,1.0
Sargsyan123,0.258,0.258,241.0,54.03,rvbini,0.246,0.292,241.0,50.24,1.0,1592.6666666666667,1592.6666666666667,0.0,0.0,2581.804242,1987.8125760000003,2794.1,2191.669992,12.0,2.351,3584.0,1073.0,45.0,0.398,0.379,0.51
SarkarRajAS,0.607,0.107,421.0,45.18,w2w2w2w2,0.545,0.145,425.0,45.08,1.0,1198.0,1198.0,0.0,0.0,2540.9596030000002,2158.7200000000003,2444.42,2143.911588,4.0,3.241,2400.0,2400.0,-2.0,0.652,0.5910000000000001,1.0
Sarminskiy,0.35,0.25,389.0,111.53,scheuMann,0.35,0.25,389.0,112.42,-1.0,0.0,0.0,0.0,0.0,1291.3020000000001,1913.04,1291.3020000000001,1913.04,6.0,3.174,605.0,3652.0,-31.0,0.7609999999999999,0.7609999999999999,0.54
Sasha098830,0.167,0.233,275.0,66.92,GonIriarte,0.167,0.233,275.0,68.37,-1.0,1207.6666666666667,1207.6666666666667,0.0,0.0,1784.6000000000001,2384.638718,1784.6000000000001,2384.638718,17.0,8.782,2072.0,1950.0,-189.0,0.63,0.63,0.24
Savastanoking,0.406,0.145,273.0,45.25,dgundogan12,0.406,0.145,272.0,45.24,1.0,2422.3333333333335,2422.3333333333335,0.0,0.0,2533.333846,2146.143846,2561.535,2133.3199999999997,4.0,2.4355,2520.0,1995.0,10.0,0.9530000000000001,0.972,1.0
Sboopy,0.619,0.254,373.0,46.6,Cakinhasanali64,0.607,0.262,376.0,46.69,-1.0,2376.6666666666665,2376.6666666666665,0.0,0.0,1765.954232,2620.8205919999996,1644.3266379999998,2539.17884,16.0,7.70525,2350.0,1880.0,20.0,1.341,1.3239999999999998,1.0
Scaringstick,0.542,0.254,258.0,48.88,Magikas,0.542,0.254,258.0,50.84,-1.0,2271.3333333333335,2271.3333333333335,0.0,0.0,2461.55,1869.2099999999998,2461.55,1869.2099999999998,9.0,7.115500000000001,2600.0,1974.0,-41.0,1.121,1.121,1.0
Schmusanne,0.464,0.143,450.0,84.87,I_Am_Cagnus_Marlsen,0.464,0.143,450.0,86.03,-1.0,1278.6666666666667,1278.6666666666667,0.0,0.0,3157.8824560000003,1594.907496,3157.8824560000003,1594.907496,2.0,1.515,3675.0,1200.0,-66.0,0.702,0.702,1.0
Scy-laxx,0.479,0.169,332.0,57.23,kicapjalin94,0.479,0.169,332.0,58.87,1.0,1799.0,1799.0,0.0,0.0,3072.187404,1746.05,3072.187404,1746.05,2.0,1.6,2964.0,1880.0,-2.0,1.0939999999999999,1.0939999999999999,0.69
Se7enSins,0.409,0.227,246.0,50.14,jukkat,0.418,0.224,245.0,51.03,1.0,1791.3333333333333,1791.3333333333333,0.0,0.0,1707.6251920000002,2747.0370199999998,1766.5125960000003,2841.76851,7.0,4.8004999999999995,3078.0,1640.0,77.0,0.851,0.833,1.0
SeanWalrath,0.387,0.403,278.0,57.0,OnurERDEN,0.387,0.403,278.0,58.7,1.0,1398.6666666666667,1398.6666666666667,0.0,0.0,2350.2350229999997,1792.115412,2350.2350229999997,1792.115412,11.0,8.7685,1288.0,3053.0,116.0,0.445,0.445,0.21
Serelllka,0.4,0.2,190.0,180.74,Mertolance,0.4,0.2,190.0,181.28,-1.0,1165.6666666666667,1165.6666666666667,0.0,0.0,1333.3200000000002,2333.34,1333.3200000000002,2333.34,3.0,5.0,832.0,3735.0,49.0,1.246,1.246,0.18
Sergey041157,0.238,0.19,393.0,72.97,Faisal11111,0.238,0.19,393.0,74.31,1.0,1028.6666666666667,1028.6666666666667,0.0,0.0,2153.8720000000003,2707.672,2153.8720000000003,2707.672,8.0,0.0,2208.0,2332.0,-30.0,0.405,0.405,0.96
ShahmeerAmir,0.414,0.207,202.0,49.55,imocssen,0.414,0.207,202.0,51.0,-1.0,1509.6666666666667,1509.6666666666667,0.0,0.0,2223.401076,2382.1875,2223.401076,2382.1875,9.0,3.9835,2193.0,2332.0,8.0,0.9299999999999999,0.9299999999999999,1.0
ShakmanovShamil097,0.515,0.206,370.0,53.53,sonheu,0.522,0.203,371.0,50.01,1.0,2076.0,2076.0,0.0,0.0,2239.578512,1856.8086460000002,2276.021875,1954.63884,18.0,7.28475,2940.0,1200.0,-113.0,0.962,1.001,1.0
Shamil1981,0.541,0.098,204.0,45.11,Ayo7,0.4,0.182,221.0,45.07,1.0,1721.6666666666667,1721.6666666666667,0.0,0.0,2585.340688,2392.6,2031.25,2101.60129,8.0,3.554,2016.0,2394.0,229.0,0.849,0.7,1.0
Shamionov_Arslan,0.389,0.167,352.0,68.53,peyitafeni,0.389,0.167,352.0,69.95,-1.0,1117.0,1117.0,0.0,0.0,1262.275035,3099.541655,1262.275035,3099.541655,3.0,2.174,800.0,3901.0,23.0,0.8180000000000001,0.8180000000000001,0.18
Shockariz,0.4,0.185,229.0,48.32,Dr_chessAes,0.4,0.185,229.0,49.3,1.0,1635.6666666666667,1635.6666666666667,0.0,0.0,1751.4173599999997,2706.74019,1751.4173599999997,2706.74019,10.0,5.573,2205.0,2279.0,-66.0,0.702,0.702,1.0
Shourya_Vijay,0.286,0.25,164.0,87.46,Jenderal_HCN,0.286,0.25,164.0,88.65,-1.0,1986.3333333333333,1986.3333333333333,0.0,0.0,1566.6974360000002,1692.3056410000002,1566.6974360000002,1692.3056410000002,0.0,4.8075,3700.0,1300.0,-356.0,0.748,0.748,1.0
Shuvi211,0.611,0.222,251.0,126.64,Shaheenkhan,0.648,0.185,247.0,127.42,0.0,2208.6666666666665,2208.6666666666665,0.0,0.0,2471.639092,1895.846875,2479.1843750000003,1836.08,13.0,6.817,1640.0,2800.0,50.0,1.103,1.116,0.3
Siakkaye_2335,0.444,0.148,257.0,53.67,NicolasTueros_PUCP,0.444,0.148,257.0,55.41,-1.0,1889.6666666666667,1889.6666666666667,0.0,0.0,1984.15,2598.576344,1984.15,2598.576344,14.0,3.9939999999999998,1710.0,2520.0,-47.0,0.732,0.732,3.0303030303030303
Siberkaan,0.655,0.182,401.0,55.54,antonio25146,0.655,0.182,401.0,57.12,1.0,2114.3333333333335,2114.3333333333335,0.0,0.0,2764.997235,1792.115412,2764.997235,1792.115412,16.0,4.775,2070.0,2156.0,23.0,1.358,1.358,1.0
Sibernoff,0.571,0.206,308.0,158.46,TomJerry20,0.571,0.206,308.0,158.74,0.0,1981.0,1981.0,0.0,0.0,1938.4538459999999,2782.061282,1938.4538459999999,2782.061282,10.0,3.141,1326.0,3315.0,67.0,1.3119999999999998,1.3119999999999998,0.69
SilverbackHQ,0.319,0.34,214.0,45.67,gerhardkm,0.346,0.288,215.0,45.66,1.0,2092.0,2092.0,0.0,0.0,1835.725528,2146.489293,2146.475505,2534.5241459999997,3.0,5.79975,2240.0,2460.0,40.0,1.077,1.103,0.75
Simbahahahaha,0.316,0.105,358.0,70.87,LJ25,0.316,0.105,358.0,72.25,-1.0,928.0,928.0,0.0,0.0,3781.25,1250.0,3781.25,1250.0,5.0,2.5,2650.0,1974.0,77.0,0.628,0.628,1.3571428571428572
Simu49,0.385,0.179,305.0,79.85,Robi123456788,0.385,0.179,305.0,81.08,-1.0,1691.0,1691.0,0.0,0.0,1995.8374220000003,2910.6124739999996,1995.8374220000003,2910.6124739999996,7.0,1.282,2450.0,2200.0,-15.0,0.663,0.663,0.18
Skaur,0.175,0.492,290.0,45.15,bogdanfuzik,0.175,0.492,290.0,46.97,1.0,1308.6666666666667,1308.6666666666667,0.0,0.0,1608.302239,3031.356768,1608.302239,3031.356768,4.0,4.709,2530.0,2226.0,-136.0,0.371,0.371,1.0
Slava19945,0.385,0.0,263.0,111.7,Djvaldi,0.385,0.0,263.0,112.58,-1.0,1399.3333333333333,1399.3333333333333,0.0,0.0,1914.38478,1569.58478,1914.38478,1569.58478,3.0,0.0,462.0,2852.0,-59.0,0.718,0.718,0.81
Small_Asian_Boi,0.435,0.116,234.0,50.91,AronCunha,0.435,0.116,234.0,50.64,1.0,1837.3333333333333,1837.3333333333333,0.0,0.0,2505.167396,2179.041942,2519.525826,2166.653125,0.0,2.428,2714.0,2214.0,50.0,0.888,0.907,1.0
Smileofff,0.4,0.2,349.0,45.53,grantman21,0.396,0.17,353.0,45.55,-1.0,1747.6666666666667,1747.6666666666667,0.0,0.0,2580.6350230000003,2211.978341,2450.068894,2027.64447,8.0,3.1875,2052.0,2376.0,-41.0,0.665,0.669,0.93
SmirnovDima2015,0.262,0.31,163.0,79.76,Rizwan21,0.262,0.31,163.0,81.0,-1.0,1668.0,1668.0,0.0,0.0,2141.390625,2049.1875,2141.390625,2049.1875,4.0,4.0215,3569.0,848.0,-54.0,0.8130000000000001,0.8130000000000001,0.36
Snabanesh,0.2,0.0,388.0,76.61,mmmmarabo,0.2,0.0,388.0,77.89,-1.0,583.0,583.0,0.0,0.0,2222.225,740.7370370000001,2222.225,740.7370370000001,9.0,4.1665,969.0,2844.0,-46.0,0.2,0.2,0.87
Sofia_Andreeva,0.298,0.246,494.0,57.92,esteban09021,0.298,0.246,494.0,59.59,-1.0,917.6666666666666,917.6666666666666,0.0,0.0,2688.188172,2004.593318,2688.188172,2004.593318,4.0,3.213,2703.0,2112.0,-195.0,0.72,0.72,1.0
Spike1825,0.444,0.222,203.0,97.93,ldsnlcf3r,0.444,0.222,203.0,98.94,-1.0,2365.3333333333335,2365.3333333333335,0.0,0.0,2647.040336,1890.734874,2647.040336,1890.734874,6.0,2.941,2970.0,1806.0,340.0,1.277,1.277,1.0
Sputnik_Monroe,0.358,0.235,257.0,45.1,alrod87,0.358,0.235,257.0,45.46,1.0,2565.6666666666665,2565.6666666666665,0.0,0.0,2212.747593,1956.54441,2212.747593,1956.54441,15.0,3.067,4026.0,770.0,572.0,1.133,1.133,0.81
Standin_Batatritz,0.481,0.185,359.0,45.32,AlinaDg09,0.437,0.197,349.0,45.02,-1.0,2266.3333333333335,2242.3333333333335,24.0,50.0,2042.97957,2752.2060420000003,1436.2503840000002,1945.7057860000002,8.0,6.00375,5040.0,594.0,1361.0,1.068,0.978,5.555555555555555
Starcat004,0.435,0.261,193.0,68.42,MiguChess23,0.435,0.261,193.0,66.08,-1.0,2088.6666666666665,2088.6666666666665,0.0,0.0,2925.903024,1681.002342,2950.814754,1675.946976,5.0,1.575,2208.0,2548.0,-94.0,0.9670000000000001,0.9670000000000001,1.0
StaticNoyze,0.404,0.288,323.0,45.26,Eojpamz,0.4,0.28,316.0,45.19,-1.0,1805.0,1805.0,0.0,0.0,2094.595573,2499.997283,2042.827325,2254.003668,5.0,4.762,1848.0,2688.0,-413.0,0.969,0.967,1.0
Steen_24,0.381,0.286,384.0,45.06,johngamer,0.357,0.321,388.0,45.07,-1.0,1628.0,1628.0,0.0,0.0,2957.012212,2611.349616,2301.6,2073.712212,1.0,0.40325,2160.0,2808.0,-217.0,0.46799999999999997,0.521,1.0
Steph92,0.491,0.094,536.0,50.7,geobiolgc,0.462,0.115,540.0,47.02,1.0,1327.6666666666667,1327.6666666666667,0.0,0.0,2416.997334,2243.688352,2334.963124,2140.3330229999997,14.0,3.5997500000000002,2385.0,1932.0,49.0,0.737,0.7310000000000001,1.0
StoneWolf1992,0.466,0.086,213.0,45.18,Noelt1977,0.397,0.103,217.0,45.05,-1.0,1619.3333333333333,1619.3333333333333,0.0,0.0,3048.199744,1826.35479,2868.85,1931.3333759999998,4.0,2.02975,2912.0,1880.0,5.0,0.958,0.9590000000000001,1.0
Sumisiek,0.576,0.121,313.0,50.05,DrTomaszJudym,0.576,0.121,313.0,51.97,-1.0,2147.0,2147.0,0.0,0.0,3496.422592,1383.217956,3496.422592,1383.217956,8.0,3.202,2862.0,1804.0,59.0,1.358,1.358,1.0
Sunjey,0.125,0.312,220.0,150.47,icah,0.125,0.312,220.0,151.13,-1.0,1268.6666666666667,1268.6666666666667,0.0,0.0,1723.0639999999999,2215.36,1723.0639999999999,2215.36,4.0,5.923,300.0,4459.0,-156.0,0.437,0.437,1.0
SuperCh-Turbo-Engine,0.383,0.25,198.0,45.2,tonrovbetterversion,0.355,0.194,196.0,45.07,-1.0,2389.3333333333335,2389.3333333333335,0.0,0.0,1904.7365080000002,2317.885848,1951.109001,2660.6405139999997,6.0,6.010249999999999,3120.0,1632.0,19.0,0.728,0.665,1.0
Supertoast,0.643,0.143,452.0,49.83,Nacarayen,0.643,0.143,452.0,50.69,1.0,1627.3333333333333,1627.3333333333333,0.0,0.0,2584.651795,2297.425641,2584.651795,2297.425641,5.0,0.769,2750.0,2000.0,80.0,1.4220000000000002,1.4220000000000002,0.12
SychevDaniil,0.667,0.0,246.0,80.53,ChessFlar,0.667,0.0,246.0,74.56,-1.0,1055.0,1055.0,0.0,0.0,1818.1750000000002,1363.6499999999999,1818.1750000000002,1363.6499999999999,7.0,4.5455,1000.0,3600.0,-22.0,1.217,1.217,0.6
Symphonianness,0.593,0.074,488.0,139.88,scotch_fanatic,0.593,0.074,488.0,140.59,-1.0,1583.6666666666667,1583.6666666666667,0.0,0.0,3244.75389,1366.216888,3244.75389,1366.216888,14.0,4.8385,2597.0,1672.0,-82.0,1.079,1.079,0.39
TIMrs,0.389,0.278,294.0,88.8,playforfun_01,0.389,0.278,294.0,89.91,-1.0,969.0,969.0,0.0,0.0,1187.872,3199.9880000000003,1187.872,3199.9880000000003,4.0,3.0305,208.0,6370.0,-333.0,0.521,0.521,0.36
TOMSK14022024,0.565,0.116,501.0,51.5,SOHNFSNMNF,0.567,0.119,500.0,50.75,1.0,1718.0,1718.0,0.0,0.0,2805.0393599999998,1745.1255420000002,2760.414384,1614.583854,7.0,5.1922500000000005,2214.0,2365.0,81.0,0.7409999999999999,0.7469999999999999,1.0
TURGUT_USTA,0.238,0.238,310.0,45.28,Hariospeedwagon,0.227,0.273,310.0,45.13,-1.0,1824.0,1824.0,0.0,0.0,1956.54441,2236.0599380000003,2114.4213510000004,2393.8844719999997,0.0,2.3425000000000002,1204.0,3976.0,-659.0,0.353,0.352,0.42
Tahersmidi77,0.37,0.296,281.0,45.28,peki123,0.404,0.246,254.0,45.1,-1.0,2036.3333333333333,2036.3333333333333,0.0,0.0,2525.6002559999997,1921.125,2699.8372440000003,2131.15,6.0,3.5735,1848.0,2912.0,11.0,0.729,0.8280000000000001,1.0
Talleres1913,0.649,0.123,462.0,79.19,zoehcycy,0.649,0.123,462.0,79.74,-1.0,1488.3333333333333,1488.3333333333333,0.0,0.0,4127.747420000001,1022.7025800000001,4127.747420000001,1022.7025800000001,2.0,1.7045,2350.0,2550.0,38.0,0.803,0.803,0.12
Tamaninja,0.463,0.134,551.0,51.13,PeacefulOlivia,0.463,0.134,551.0,52.93,1.0,1544.3333333333333,1544.3333333333333,0.0,0.0,2706.74019,2118.65,2706.74019,2118.65,2.0,1.515,2814.0,1653.0,129.0,1.124,1.124,0.5384615384615384
Tamannasp,0.319,0.153,395.0,88.44,Jithin1711,0.319,0.153,395.0,89.57,-1.0,949.6666666666666,949.6666666666666,0.0,0.0,1664.016,2944.0,1664.016,2944.0,3.0,3.6665,3200.0,1610.0,-21.0,0.646,0.646,0.4666666666666667
TatouJaune,0.118,0.412,230.0,98.12,warrior33333,0.118,0.412,230.0,99.13,-1.0,924.6666666666666,924.6666666666666,0.0,0.0,2316.1687500000003,2352.95,2316.1687500000003,2352.95,13.0,3.125,3024.0,1404.0,19.0,0.585,0.585,0.33
