user_op,game_result,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,white_win_rate,white_lose_rate,white_draw_rate,white_game_count,black_win_rate,black_lose_rate,black_draw_rate,black_game_count,top_eco,second_eco,top_winrate_eco,second_winrate_eco,mate_winrate,resign_winrate,time_winrate,mate_lossrate,resign_lossrate,time_lossrate,average_game_len
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OlegP2,1,100.0,0.0,0.0,3.0,52.174,43.478,4.348,23.0,37.037,62.963,0.0,27.0,C41,C50,C48,B21,0.5,0.318,0.136,0.556,0.0,0.407,456.0
Timur-Art,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ocadas,-1,44.0,54.0,2.0,100.0,47.541,52.459,0.0,61.0,35.938,60.938,3.125,64.0,D02,C50,A00,C53,0.327,0.538,0.115,0.099,0.746,0.155,542.0
cerega82,1,0.0,0.0,0.0,0.0,60.0,40.0,0.0,5.0,0.0,100.0,0.0,3.0,A40,A04,A04,A80,0.0,0.333,0.667,0.8,0.0,0.2,284.0
Oknering,1,43.0,45.0,12.0,100.0,53.968,41.27,4.762,63.0,40.323,46.774,12.903,62.0,B30,B32,A90,A84,0.169,0.576,0.254,0.036,0.4,0.564,431.0
happu_pants,1,44.0,49.0,7.0,100.0,46.875,42.188,10.938,64.0,49.18,45.902,4.918,61.0,nonStandard,C44,A22,D37,0.233,0.567,0.2,0.436,0.527,0.036,223.0
ParaguaioOoo,-1,46.0,30.0,23.0,13.0,33.333,33.333,33.333,6.0,57.143,28.571,14.286,7.0,B13,A04,A04,A00,0.0,0.833,0.167,0.0,0.75,0.25,432.0
lord_of_horses,-1,46.0,52.0,2.0,100.0,53.226,46.774,0.0,62.0,46.032,49.206,4.762,63.0,B01,B12,B50,D04,0.194,0.581,0.226,0.3,0.15,0.55,390.0
F_H,1,0.0,0.0,0.0,0.0,64.706,35.294,0.0,17.0,62.5,31.25,6.25,16.0,A40,C23,D08,C24,0.143,0.429,0.429,0.818,0.0,0.182,378.0
khdeir76,1,50.0,48.0,2.0,100.0,57.143,41.27,1.587,63.0,40.323,58.065,1.613,62.0,C50,C44,B07,C26,0.131,0.656,0.197,0.339,0.661,0.0,334.0
chelloyal8ah,-1,42.0,52.0,4.0,63.0,56.452,38.71,4.839,62.0,44.444,50.794,4.762,63.0,A00,B00,C54,C40,0.286,0.556,0.143,0.429,0.339,0.232,494.0
amrElmowaled,1,52.0,46.0,2.0,100.0,35.714,59.524,4.762,42.0,40.476,59.524,0.0,42.0,A43,B30,A00,B06,0.312,0.438,0.219,0.24,0.52,0.24,592.0
malopezlago,-1,0.0,0.0,0.0,0.0,57.143,38.095,4.762,63.0,37.097,59.677,3.226,62.0,B01,D02,A49,A43,0.288,0.441,0.271,0.443,0.377,0.164,238.0
shrex,-1,49.0,48.0,3.0,100.0,50.0,45.0,5.0,60.0,46.154,52.308,1.538,65.0,C41,D06,D39,D40,0.3,0.433,0.217,0.475,0.246,0.262,383.0
ALEXXXL1985,1,45.0,52.0,3.0,100.0,34.426,62.295,3.279,61.0,45.312,50.0,4.688,64.0,A00,D00,D10,B12,0.24,0.46,0.28,0.471,0.214,0.314,258.0
DenG_87,-1,29.0,70.0,0.0,51.0,52.308,47.692,0.0,65.0,46.667,46.667,6.667,60.0,D00,A40,C45,A03,0.29,0.452,0.21,0.22,0.729,0.017,333.0
MrT451,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
utkuaskin12,1,49.0,45.0,6.0,100.0,52.459,39.344,8.197,61.0,45.312,50.0,4.688,64.0,D00,D01,B06,D21,0.377,0.344,0.246,0.5,0.411,0.089,237.0
salih1965,-1,51.0,43.0,6.0,100.0,46.032,49.206,4.762,63.0,43.548,46.774,9.677,62.0,C40,C50,B20,B27,0.143,0.625,0.232,0.117,0.567,0.267,386.0
lex-nova,-1,39.0,57.0,3.0,100.0,38.71,58.065,3.226,62.0,33.333,61.905,4.762,63.0,B06,A40,D41,A41,0.156,0.422,0.422,0.587,0.147,0.24,268.0
Jeffyyy3,-1,50.0,50.0,0.0,24.0,46.154,53.846,0.0,13.0,54.545,45.455,0.0,11.0,B20,C02,B94,B30,0.25,0.5,0.25,0.25,0.417,0.167,463.0
hcip_vax,0,0.0,0.0,0.0,0.0,55.556,38.095,6.349,63.0,48.387,43.548,8.065,62.0,B01,B23,C55,C03,0.2,0.4,0.4,0.176,0.647,0.176,276.0
Neftegor,1,47.0,48.0,5.0,100.0,47.619,47.619,4.762,63.0,51.613,43.548,4.839,62.0,C00,C15,C07,A80,0.161,0.613,0.21,0.035,0.316,0.649,295.0
gorionito,-1,0.0,0.0,0.0,0.0,46.032,47.619,6.349,63.0,35.484,56.452,8.065,62.0,C20,A40,C70,C27,0.373,0.275,0.314,0.385,0.523,0.077,217.0
Mihail955,-1,83.0,16.0,0.0,18.0,56.667,41.667,1.667,60.0,50.769,47.692,1.538,65.0,A40,A00,A41,A65,0.313,0.522,0.164,0.339,0.357,0.286,333.0
GeniusRook,-1,39.0,56.0,4.0,100.0,49.206,46.032,4.762,63.0,38.71,54.839,6.452,62.0,B01,B23,A50,D02,0.255,0.345,0.382,0.81,0.159,0.016,237.0
TojiFoshiguro,-1,49.0,48.0,3.0,100.0,41.27,55.556,3.175,63.0,54.839,41.935,3.226,62.0,B30,B21,B50,B22,0.367,0.467,0.133,0.311,0.393,0.23,352.0
Stavros_Stavrou,-1,45.0,50.0,5.0,100.0,52.381,44.444,3.175,63.0,50.0,46.774,3.226,62.0,C30,B30,D01,B15,0.188,0.578,0.219,0.193,0.789,0.018,212.0
OneTapSapKing,0,59.0,37.0,4.0,100.0,49.206,42.857,7.937,63.0,46.774,51.613,1.613,62.0,C00,A40,B40,E61,0.217,0.483,0.283,0.102,0.831,0.0,184.0
butre,-1,48.0,48.0,4.0,100.0,43.548,53.226,3.226,62.0,41.27,47.619,11.111,63.0,A00,B00,C20,C34,0.189,0.283,0.509,0.667,0.048,0.286,276.0
Egor_3310,-1,13.0,86.0,0.0,45.0,42.188,51.562,6.25,64.0,34.426,52.459,13.115,61.0,C50,A40,D31,C46,0.417,0.417,0.125,0.692,0.246,0.046,393.0
Snayder2343,1,33.0,66.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UpasDamang,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MuhammedAkkad,1,100.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,nonStandard,,nonStandard,,0.667,0.0,0.333,0.0,0.0,0.0,55.0
AM_Nst,-1,46.0,54.0,0.0,100.0,49.206,50.794,0.0,63.0,43.548,56.452,0.0,62.0,D02,A40,A15,D38,0.345,0.448,0.155,0.09,0.313,0.597,267.0
dengkulmu17,-1,43.0,52.0,5.0,100.0,55.556,41.27,3.175,63.0,38.71,54.839,6.452,62.0,D00,A40,B84,C21,0.203,0.729,0.034,0.017,0.25,0.733,439.0
juanjose78477262,-1,35.0,63.0,2.0,100.0,38.596,57.895,3.509,57.0,25.0,70.588,4.412,68.0,B06,nonStandard,B20,C25,0.333,0.282,0.231,0.099,0.58,0.296,245.0
theaconcagua,1,53.0,37.0,10.0,100.0,54.839,35.484,9.677,62.0,44.444,47.619,7.937,63.0,B10,B22,C29,B02,0.177,0.5,0.306,0.115,0.654,0.231,246.0
Lifesaburrito,1,0.0,0.0,0.0,0.0,43.75,50.0,6.25,16.0,60.0,40.0,0.0,20.0,C50,D00,B12,C41,0.105,0.684,0.158,0.125,0.875,0.0,263.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MiseryLovesCo,1,47.0,52.0,1.0,100.0,52.381,44.444,3.175,63.0,40.323,56.452,3.226,62.0,C00,C02,B01,D32,0.448,0.362,0.172,0.381,0.508,0.079,301.0
FARIDSGORDEN_POCHOSI,1,37.0,55.0,6.0,87.0,60.714,39.286,0.0,28.0,37.037,51.852,11.111,27.0,B50,B21,C30,E60,0.37,0.481,0.111,0.08,0.32,0.56,219.0
ab38730,1,46.0,49.0,5.0,100.0,48.387,48.387,3.226,62.0,42.857,49.206,7.937,63.0,C20,C41,A09,B28,0.368,0.439,0.14,0.623,0.246,0.115,552.0
Anton_Tikhonov,1,51.0,44.0,5.0,100.0,41.667,53.333,5.0,60.0,56.923,40.0,3.077,65.0,B01,C44,A00,C00,0.274,0.387,0.323,0.31,0.569,0.121,222.0
Mhearhaek,-1,50.0,50.0,0.0,6.0,50.82,45.902,3.279,61.0,54.688,42.188,3.125,64.0,A01,C00,D51,C11,0.182,0.53,0.288,0.218,0.455,0.309,406.0
horaciocudos,-1,45.0,52.0,3.0,100.0,46.667,45.0,8.333,60.0,49.231,46.154,4.615,65.0,A43,D00,C05,D35,0.067,0.633,0.283,0.281,0.667,0.053,355.0
daniil_guzzy,1,28.0,66.0,5.0,100.0,37.255,56.863,5.882,51.0,31.373,62.745,5.882,51.0,B00,C44,A00,C54,0.429,0.429,0.114,0.033,0.738,0.148,302.0
walterwhite94,1,0.0,0.0,0.0,0.0,75.0,25.0,0.0,4.0,50.0,50.0,0.0,2.0,C51,B01,C51,B01,0.25,0.5,0.0,1.0,0.0,0.0,279.0
KaladinStormlight,-1,41.0,47.0,12.0,100.0,42.857,49.206,7.937,63.0,41.935,50.0,8.065,62.0,B27,A20,B06,A23,0.151,0.604,0.226,0.403,0.468,0.129,254.0
Astankin,1,0.0,0.0,0.0,0.0,56.923,43.077,0.0,65.0,41.667,58.333,0.0,60.0,C44,C41,C25,B08,0.339,0.403,0.194,0.286,0.698,0.0,363.0
skykon,-1,50.0,44.0,6.0,100.0,56.452,41.935,1.613,62.0,34.921,58.73,6.349,63.0,B01,B20,C42,B08,0.439,0.316,0.228,0.492,0.27,0.206,242.0
CoachCam,-1,50.0,50.0,0.0,18.0,54.098,40.984,4.918,61.0,51.562,42.188,6.25,64.0,D10,B40,A20,A46,0.212,0.5,0.273,0.712,0.212,0.058,261.0
NataliaKlab,1,56.0,40.0,3.0,100.0,58.73,38.095,3.175,63.0,48.387,48.387,3.226,62.0,C42,C50,C40,B06,0.343,0.373,0.254,0.407,0.426,0.167,279.0
khattio2008,-1,31.0,68.0,0.0,66.0,22.642,75.472,1.887,53.0,29.412,70.588,0.0,51.0,C44,C50,C65,B10,0.185,0.556,0.148,0.526,0.25,0.092,270.0
J0fear,1,47.0,52.0,0.0,63.0,44.444,55.556,0.0,54.0,46.479,50.704,2.817,71.0,B50,B21,B53,A19,0.509,0.333,0.105,0.061,0.348,0.576,282.0
hojjat_m,-1,47.0,48.0,5.0,100.0,48.438,46.875,4.688,64.0,45.902,50.82,3.279,61.0,C20,C44,D07,A43,0.237,0.508,0.186,0.82,0.115,0.066,409.0
Hamed_aghakhani,0,44.0,48.0,8.0,100.0,44.262,49.18,6.557,61.0,42.188,51.562,6.25,64.0,C20,C41,B00,A21,0.315,0.481,0.185,0.127,0.587,0.286,245.0
qeeqlik,1,0.0,0.0,0.0,0.0,53.968,39.683,6.349,63.0,40.323,59.677,0.0,62.0,C44,C40,A29,B10,0.407,0.492,0.085,0.355,0.484,0.145,312.0
samuelSSK93,-1,0.0,0.0,0.0,0.0,39.286,58.929,1.786,56.0,44.928,52.174,2.899,69.0,B01,B00,A22,A21,0.264,0.34,0.377,0.217,0.681,0.101,282.0
rahimm66,1,0.0,0.0,0.0,0.0,48.438,40.625,10.938,64.0,39.344,50.82,9.836,61.0,C50,B30,B56,C20,0.164,0.582,0.255,0.211,0.702,0.07,557.0
segentaralam,-1,69.0,28.0,2.0,100.0,70.968,22.581,6.452,62.0,66.667,31.746,1.587,63.0,B21,B30,C70,D35,0.279,0.419,0.267,0.265,0.235,0.441,377.0
ialwayswin001,-1,33.0,60.0,7.0,100.0,31.667,68.333,0.0,60.0,25.0,66.667,8.333,60.0,A00,B06,A45,C00,0.147,0.324,0.235,0.506,0.222,0.123,402.0
Oliver2498,1,52.0,46.0,2.0,100.0,52.381,46.032,1.587,63.0,53.226,45.161,1.613,62.0,A40,D20,B44,C22,0.333,0.515,0.106,0.088,0.667,0.228,369.0
ahmed-Elmaddah66,0,57.0,37.0,5.0,100.0,60.938,34.375,4.688,64.0,52.459,44.262,3.279,61.0,A00,B00,C44,B00,0.352,0.451,0.169,0.388,0.388,0.02,309.0
Anselm8080,-1,48.0,51.0,1.0,100.0,55.0,43.333,1.667,60.0,40.0,58.462,1.538,65.0,C50,D20,C21,D06,0.39,0.458,0.119,0.094,0.812,0.062,375.0
Chehante,1,40.0,54.0,6.0,100.0,42.188,48.438,9.375,64.0,52.459,45.902,1.639,61.0,C23,C50,A00,D01,0.322,0.441,0.203,0.559,0.373,0.051,345.0
Pikolo9,-1,0.0,0.0,0.0,0.0,33.333,33.333,33.333,3.0,100.0,0.0,0.0,5.0,A00,B30,B30,B20,0.333,0.5,0.167,0.0,1.0,0.0,336.0
SleepMittens,-1,51.0,46.0,3.0,100.0,43.284,49.254,7.463,67.0,55.172,37.931,6.897,58.0,nonStandard,A45,B08,D04,0.311,0.508,0.164,0.509,0.418,0.036,275.0
damio007,-1,0.0,0.0,0.0,0.0,20.0,80.0,0.0,5.0,100.0,0.0,0.0,2.0,C34,A04,C34,C41,0.667,0.0,0.333,0.5,0.0,0.25,492.0
Ahjar,-1,54.0,37.0,9.0,100.0,51.613,40.323,8.065,62.0,52.381,39.683,7.937,63.0,B00,C21,A45,C20,0.169,0.692,0.138,0.28,0.42,0.3,406.0
karrot2404,1,0.0,0.0,0.0,0.0,38.983,59.322,1.695,59.0,45.455,54.545,0.0,66.0,B00,C50,A40,C54,0.34,0.472,0.132,0.437,0.31,0.155,323.0
Pololamchaney,1,43.0,53.0,4.0,100.0,53.968,42.857,3.175,63.0,53.226,45.161,1.613,62.0,C50,C00,A48,D90,0.149,0.537,0.313,0.655,0.182,0.145,385.0
JohanelJaqueton,-1,0.0,0.0,0.0,0.0,28.07,61.404,10.526,57.0,32.353,61.765,5.882,68.0,D00,C44,B23,C45,0.579,0.263,0.079,0.312,0.61,0.013,219.0
federicogomez,1,33.0,66.0,0.0,9.0,79.032,17.742,3.226,62.0,77.778,12.698,9.524,63.0,A04,D02,B31,E06,0.143,0.582,0.276,0.053,0.842,0.105,281.0
zul3873,-1,52.0,45.0,3.0,100.0,54.688,43.75,1.562,64.0,59.016,37.705,3.279,61.0,B00,A40,A15,B03,0.183,0.535,0.282,0.176,0.667,0.157,399.0
nguyensyduc,-1,68.0,24.0,8.0,100.0,69.355,17.742,12.903,62.0,76.19,17.46,6.349,63.0,A00,B00,A41,B18,0.363,0.473,0.143,0.5,0.227,0.273,427.0
Julian-85,-1,0.0,0.0,0.0,0.0,50.769,43.077,6.154,65.0,58.333,36.667,5.0,60.0,B12,B30,E97,A17,0.206,0.471,0.309,0.26,0.7,0.04,360.0
psi65,-1,49.0,42.0,9.0,100.0,53.968,41.27,4.762,63.0,40.323,46.774,12.903,62.0,C20,C00,A01,A40,0.254,0.525,0.203,0.073,0.727,0.164,382.0
Tsumada,1,100.0,0.0,0.0,3.0,50.0,48.438,1.562,64.0,52.459,42.623,4.918,61.0,B01,B00,A06,C20,0.156,0.438,0.391,0.684,0.123,0.07,295.0
sandocan1980,1,50.0,50.0,0.0,6.0,39.394,53.03,7.576,66.0,37.288,57.627,5.085,59.0,A45,D00,C23,C50,0.208,0.5,0.25,0.246,0.594,0.159,247.0
Jeronimo79,0,26.0,68.0,6.0,100.0,27.692,67.692,4.615,65.0,25.0,66.667,8.333,60.0,B01,B00,C25,B13,0.212,0.182,0.485,0.44,0.286,0.262,275.0
jact1984,-1,47.0,47.0,5.0,57.0,62.712,37.288,0.0,59.0,72.727,21.212,6.061,66.0,A02,C40,C21,C22,0.353,0.388,0.247,0.083,0.25,0.639,235.0
koennig,-1,60.0,39.0,1.0,100.0,45.902,47.541,6.557,61.0,45.312,54.688,0.0,64.0,D00,B40,C33,C10,0.211,0.596,0.193,0.047,0.422,0.516,321.0
daking1st,-1,48.0,49.0,3.0,100.0,44.262,52.459,3.279,61.0,48.438,48.438,3.125,64.0,B00,B06,A13,A43,0.259,0.397,0.345,0.206,0.587,0.206,254.0
doodypantz,-1,41.0,50.0,9.0,100.0,36.508,55.556,7.937,63.0,48.387,43.548,8.065,62.0,C44,B01,C34,D30,0.264,0.377,0.34,0.806,0.032,0.161,246.0
tamia98,-1,51.0,47.0,2.0,100.0,46.875,51.562,1.562,64.0,47.541,49.18,3.279,61.0,B01,B00,C70,C01,0.22,0.424,0.339,0.365,0.333,0.302,278.0
MC-Tarantula,1,43.0,56.0,0.0,100.0,43.333,53.333,3.333,60.0,38.462,56.923,4.615,65.0,B01,C50,C40,nonStandard,0.373,0.255,0.314,0.275,0.348,0.362,263.0
Helen22226,-1,27.0,70.0,3.0,100.0,38.71,58.065,3.226,62.0,22.222,76.19,1.587,63.0,A10,B30,A17,B13,0.079,0.684,0.237,0.107,0.583,0.262,500.0
Yurkis,1,55.0,41.0,4.0,100.0,54.688,42.188,3.125,64.0,55.738,37.705,6.557,61.0,B27,C50,A04,C40,0.217,0.536,0.188,0.22,0.74,0.02,361.0
juskeepgoing,-1,46.0,47.0,7.0,100.0,44.444,47.619,7.937,63.0,53.226,45.161,1.613,62.0,C50,B01,B15,C25,0.197,0.492,0.295,0.155,0.776,0.052,213.0
Benni01,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juandevega,-1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,D00,,D00,,0.0,0.0,0.0,0.0,0.0,1.0,535.0
Lero-Pleno,1,52.0,43.0,5.0,100.0,51.613,41.935,6.452,62.0,50.794,42.857,6.349,63.0,B00,C00,C68,C64,0.219,0.562,0.156,0.113,0.755,0.132,550.0
biggybowow,1,43.0,50.0,7.0,100.0,41.935,51.613,6.452,62.0,47.619,47.619,4.762,63.0,A43,B40,C02,B01,0.232,0.571,0.071,0.177,0.565,0.194,577.0
dedsvarog,-1,0.0,0.0,0.0,0.0,47.541,44.262,8.197,61.0,43.75,56.25,0.0,64.0,B10,A00,B00,C47,0.316,0.386,0.263,0.413,0.46,0.079,274.0
BondPS,1,50.0,47.0,3.0,100.0,45.902,52.459,1.639,61.0,42.188,54.688,3.125,64.0,C41,C25,C47,B00,0.255,0.564,0.127,0.284,0.552,0.134,365.0
methun2017,1,42.0,57.0,0.0,78.0,48.276,51.724,0.0,29.0,34.286,62.857,2.857,35.0,C23,B01,C46,A05,0.423,0.038,0.308,0.73,0.081,0.027,301.0
miroslaw27,-1,42.0,51.0,7.0,100.0,41.935,50.0,8.065,62.0,41.27,53.968,4.762,63.0,D00,C00,B06,B28,0.154,0.731,0.115,0.477,0.431,0.062,512.0
Aiiro_Dec,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salvoguari,1,46.0,52.0,2.0,100.0,52.381,44.444,3.175,63.0,45.161,53.226,1.613,62.0,C50,D00,C57,C21,0.18,0.623,0.164,0.098,0.344,0.525,321.0
luisvasquez100000,-1,48.0,49.0,3.0,100.0,40.323,58.065,1.613,62.0,44.444,52.381,3.175,63.0,B01,C47,C50,A80,0.434,0.321,0.189,0.348,0.304,0.246,239.0
KubeAdm,1,49.0,46.0,5.0,100.0,46.774,45.161,8.065,62.0,44.444,53.968,1.587,63.0,B10,D00,A03,E83,0.246,0.509,0.211,0.194,0.597,0.194,343.0
gantesque,-1,33.0,66.0,0.0,18.0,43.548,51.613,4.839,62.0,58.73,36.508,4.762,63.0,C00,C02,D00,E10,0.391,0.453,0.141,0.127,0.618,0.2,371.0
SoNik11,1,49.0,48.0,3.0,100.0,54.839,41.935,3.226,62.0,44.444,50.794,4.762,63.0,C50,C20,C25,C22,0.323,0.516,0.081,0.103,0.534,0.362,505.0
Appappa,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr-Slippery,-1,55.0,40.0,5.0,100.0,56.452,43.548,0.0,62.0,44.444,50.794,4.762,63.0,C50,C42,D02,B02,0.333,0.429,0.206,0.136,0.61,0.254,239.0
yahyaKk,-1,47.0,49.0,4.0,100.0,46.875,51.562,1.562,64.0,49.18,45.902,4.918,61.0,A00,B01,A03,C00,0.35,0.217,0.4,0.607,0.066,0.328,255.0
knyshostap,-1,48.0,48.0,4.0,100.0,55.556,42.857,1.587,63.0,35.484,58.065,6.452,62.0,A00,C00,A00,A10,0.175,0.649,0.14,0.175,0.746,0.048,430.0
Deucalion1764,-1,80.0,12.0,8.0,100.0,74.603,17.46,7.937,63.0,69.355,20.968,9.677,62.0,A01,A48,nonStandard,D20,0.256,0.589,0.122,0.083,0.833,0.083,223.0
Brianmaster,-1,56.0,41.0,3.0,100.0,53.125,45.312,1.562,64.0,47.541,49.18,3.279,61.0,B20,C50,C56,A45,0.302,0.349,0.333,0.186,0.678,0.119,242.0
jasnob,1,0.0,0.0,0.0,0.0,52.381,47.619,0.0,63.0,41.935,56.452,1.613,62.0,B00,C41,C61,C63,0.305,0.458,0.153,0.092,0.292,0.615,407.0
marieouanna,-1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,D00,,D00,,0.0,0.0,0.0,0.0,1.0,0.0,127.0
Goffu,-1,35.0,63.0,2.0,100.0,36.508,60.317,3.175,63.0,35.484,64.516,0.0,62.0,C00,C02,D30,A46,0.2,0.667,0.111,0.09,0.679,0.192,223.0
Sa_22,-1,53.0,44.0,3.0,100.0,54.839,41.935,3.226,62.0,52.381,42.857,4.762,63.0,C50,A40,B30,B40,0.373,0.388,0.224,0.453,0.472,0.057,212.0
Riyk2,1,54.0,36.0,10.0,100.0,55.556,41.27,3.175,63.0,46.774,40.323,12.903,62.0,A40,D00,B15,D00,0.141,0.641,0.203,0.412,0.294,0.255,640.0
svetlana0708,-1,44.0,51.0,5.0,100.0,42.373,47.458,10.169,59.0,34.848,62.121,3.03,66.0,D00,A40,D24,D00,0.271,0.333,0.354,0.667,0.0,0.304,415.0
puntastic27,-1,52.0,46.0,2.0,100.0,55.556,42.857,1.587,63.0,46.774,51.613,1.613,62.0,B00,B08,C41,B30,0.172,0.578,0.188,0.288,0.61,0.051,291.0
Light_Tero,-1,49.0,48.0,3.0,100.0,50.82,47.541,1.639,61.0,50.0,42.188,7.812,64.0,B01,C47,A02,A04,0.397,0.349,0.238,0.446,0.482,0.071,335.0
jasongrant,1,41.0,49.0,10.0,100.0,41.27,47.619,11.111,63.0,40.323,50.0,9.677,62.0,B00,D00,D06,A41,0.255,0.588,0.137,0.77,0.131,0.098,247.0
DeepNimzovich,1,60.0,40.0,0.0,30.0,46.875,48.438,4.688,64.0,47.541,49.18,3.279,61.0,B12,C02,B09,B23,0.136,0.576,0.237,0.082,0.885,0.033,337.0
rayzexpert,1,56.0,38.0,5.0,100.0,67.213,31.148,1.639,61.0,71.875,26.562,1.562,64.0,C00,C01,C05,D16,0.149,0.632,0.172,0.083,0.361,0.556,349.0
diamante111,1,48.0,50.0,2.0,100.0,55.556,41.27,3.175,63.0,41.935,58.065,0.0,62.0,C00,B40,C20,C42,0.426,0.344,0.213,0.258,0.065,0.677,284.0
Hazelin84,-1,48.0,50.0,2.0,100.0,50.794,47.619,1.587,63.0,41.935,56.452,1.613,62.0,A00,C00,A45,A04,0.345,0.517,0.052,0.308,0.215,0.431,403.0
Faszer,-1,0.0,0.0,0.0,0.0,54.545,36.364,9.091,11.0,33.333,66.667,0.0,12.0,B27,A40,B21,A15,0.2,0.7,0.1,0.0,0.417,0.583,433.0
FighterChess10,1,0.0,0.0,0.0,0.0,38.095,50.794,11.111,63.0,37.097,53.226,9.677,62.0,D02,B12,A11,C40,0.213,0.34,0.426,0.231,0.385,0.369,286.0
Sc_Oblivion,0,37.0,49.0,14.0,100.0,51.562,39.062,9.375,64.0,31.148,54.098,14.754,61.0,D37,D11,B39,D35,0.173,0.635,0.173,0.172,0.724,0.103,264.0
Kokono99,-1,0.0,0.0,0.0,0.0,58.73,38.095,3.175,63.0,48.387,48.387,3.226,62.0,B10,A40,A47,D11,0.239,0.537,0.209,0.019,0.685,0.296,224.0
CepHastherOck,-1,0.0,0.0,0.0,0.0,46.774,53.226,0.0,62.0,15.873,84.127,0.0,63.0,C41,B01,C42,E90,0.436,0.333,0.231,0.081,0.128,0.779,484.0
SantiagoBernabeiro,-1,43.0,51.0,6.0,100.0,43.548,48.387,8.065,62.0,49.206,44.444,6.349,63.0,C22,B00,C41,A22,0.379,0.397,0.224,0.328,0.379,0.224,252.0
Varya_Khorst,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,A80,C44,A80,C44,0.0,0.0,0.0,0.0,1.0,0.0,86.0
linuxmafia,1,45.0,51.0,4.0,100.0,46.774,51.613,1.613,62.0,41.27,55.556,3.175,63.0,C44,D07,C25,C00,0.218,0.473,0.273,0.239,0.582,0.179,264.0
Batman228777,1,61.0,35.0,4.0,100.0,62.712,30.508,6.78,59.0,59.091,36.364,4.545,66.0,C41,C50,A04,C65,0.316,0.316,0.355,0.571,0.286,0.119,265.0
Gulyaev4,-1,45.0,51.0,4.0,100.0,47.541,49.18,3.279,61.0,39.062,57.812,3.125,64.0,C41,C23,A01,C33,0.167,0.722,0.093,0.134,0.284,0.567,601.0
cieza_eduardo,1,40.0,56.0,4.0,100.0,38.095,55.556,6.349,63.0,40.323,56.452,3.226,62.0,C55,C41,A08,C27,0.143,0.714,0.102,0.029,0.571,0.343,422.0
nikolay_second,-1,0.0,0.0,0.0,0.0,91.667,8.333,0.0,12.0,40.0,50.0,10.0,10.0,C50,C00,C34,C46,0.333,0.4,0.2,0.167,0.833,0.0,320.0
kr8s,1,50.0,43.0,7.0,100.0,58.065,37.097,4.839,62.0,44.444,47.619,7.937,63.0,D02,A40,D04,C53,0.297,0.469,0.188,0.226,0.755,0.019,336.0
Dubinin_Dmitry,1,48.0,30.0,22.0,100.0,45.312,26.562,28.125,64.0,42.623,36.066,21.311,61.0,C54,B40,A04,A20,0.455,0.455,0.091,0.282,0.667,0.051,527.0
Jeeeenko,-1,59.0,41.0,0.0,100.0,60.938,37.5,1.562,64.0,52.459,44.262,3.279,61.0,A40,D00,B08,A45,0.423,0.254,0.282,0.196,0.275,0.294,271.0
rinardo,-1,0.0,0.0,0.0,0.0,47.541,47.541,4.918,61.0,39.062,54.688,6.25,64.0,D00,B00,E00,A02,0.167,0.556,0.259,0.484,0.422,0.047,183.0
